fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,localization_sec,beamforming_sec,whisper_sec,total_sec,localization_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
28,mic_fileid_28_doa124_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.91975,217,190,3,"190,95,345",0,27.0,hark_fileid_28_spk1_hark_music_doa190_gt217.wav,text_fileid_28_doa217_spk1.txt,0.5862068965517241,17,29,3.5810281656449714,1.2579061242360454,-2.3231220414089258,3.112463317796563,-2.555215054754669,-5.667678372551231,,,,FELL FAR SHORT DON'T LOOK BACK GRUNTED VENTNOR STRETCH YOURSELF WALTER THERE'S A SURPRISE COMING HOPE TO GOD I JUDGED THE TIME RIGHT WE TURNED OFF THE RUINED WAY,"Fell far short. Don't look back, Brent adventure. Stretch yourself, Walter. There's a surprise coming. Hope to God I judged the time right. We turned off the ruin wave. Who gave him the right to do that? It was discovered, for example.",0.018811568999808514,0.387385775000439,0.5498100320000958,0.9560073760003434,0.0011118112856164254,0.022895478656625484,0.0324951628717975,0.056502452814039414,1
29,mic_fileid_29_doa111_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.015375,111,100,3,"100,350,265",0,11.0,hark_fileid_29_spk1_hark_music_doa100_gt111.wav,text_fileid_29_doa111_spk1.txt,0.05405405405405406,2,37,4.48683601815866,3.4299117508929315,-1.0569242672657282,2.857289507074322,0.8033066123824862,-2.0539828946918357,,,,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION,My father was and still is receiver general at C. He has a great reputation for loyalty thanks to which he was able to find the security which he needed in order to attain this position.,0.021494915999937803,0.3591242170004989,0.3806931170001917,0.7613122500006284,0.0013421425349039785,0.022423715773155415,0.023770477868934804,0.047536336176994196,1
30,mic_fileid_30_doa12_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.907625,12,10,3,"10,65,280",0,2.0,hark_fileid_30_spk1_hark_music_doa10_gt12.wav,text_fileid_30_doa12_spk1.txt,0.07142857142857142,3,42,4.409641640777619,0.039912888496552584,-4.369728752281066,3.660519521485482,-6.997226057365883,-10.657745578851365,,,,WHICH COVERED THEM DOWN TO THE ANKLES AND WHICH THEY WORE WINTER AND SUMMER WOMEN COMMONLY WORE A LONG LOOSE CLOAK WITH A HOOD A FASHION WHICH IS COMMON AT THE PRESENT DAY THE OVER GARMENTS WERE FASTENED BY BROOCHES PINS BUTTONS,"which covered them down to the ankles, and which they wore winter and summer. Women commonly wore a long loose cloak with a hood, a fashion which is common at the present day. The overgarments were fastened by broaches, pins, buttons.",0.021026188998803264,0.38114598200081673,0.5303645380008675,0.9325367090004875,0.0012435921070406556,0.02254284572793735,0.03136836415527713,0.05515480199025514,1
31,mic_fileid_31_doa53_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.74825,53,60,3,"165,60,100",1,7.0,hark_fileid_31_spk1_hark_music_doa60_gt53.wav,text_fileid_31_doa53_spk1.txt,0.3902439024390244,16,41,6.642784171838564,4.205394490193184,-2.4373896816453797,5.83778795521809,4.512319214281318,-1.3254687409367722,,,,THIS WAS THE PORTER WHO HAD BEEN KILLED BY LE CABUC BELOW BY THE LIGHTS OF THE TORCH WHICH WAS THRUST BETWEEN THE PAVING STONES THIS HEAD COULD BE VAGUELY DISTINGUISHED NOTHING COULD BE STRANGER IN THAT SOMBRE AND UNCERTAIN GLEAM,"This was the torture, healed, would be killed by Duke Kahlu, bellowed by the lives of the torch which was thrust between the paving stones. This head could be vaguely distinguished. Nothing could not drain enough salt for it, uncertainly more.",0.019042175001231954,0.40188819600007264,0.5677356039996084,0.988665975000913,0.0010729043709228772,0.022643820996440363,0.03198825822261961,0.05570498358998285,1
32,mic_fileid_32_doa102_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.7025,102,350,3,"350,275,195",0,112.0,hark_fileid_32_spk1_hark_music_doa350_gt102.wav,text_fileid_32_doa102_spk1.txt,1.6,56,35,-7.01607412253891,-3.70843087601735,3.30764324652156,-11.063782490558872,-11.425502667594817,-0.36172017703594506,,,,LET ME BE OBSEQUIOUS IN THY HEART AND TAKE THOU MY OBLATION POOR BUT FREE WHICH IS NOT MIX'D WITH SECONDS KNOWS NO ART BUT MUTUAL RENDER ONLY ME FOR THEE HENCE THOU SUBORNED INFORMER,"And you can't master this. You're a trainer yourself. I know you all play you all the lives. It isn't a trainer, but we see that you're a pro-factor. You know our mind is short and rapidly over. I'll help you be mastering this. But you feel it. Get the taste of your snow when you're playing in gate.",0.01911851899967587,0.3952324760011834,0.8677606700002798,1.282111665001139,0.0011446501421748761,0.023663072953221575,0.05195393923067084,0.07676166232606729,1
33,mic_fileid_33_doa34_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.067375,345,275,3,"90,180,275",2,70.0,hark_fileid_33_spk1_hark_music_doa275_gt345.wav,text_fileid_33_doa345_spk1.txt,0.8461538461538461,33,39,4.821234290930385,3.4136413210678764,-1.4075929698625087,4.379910184902681,0.8589381518516983,-3.520972033050983,,,,WHEN I WENT TO SLEEP LAST NIGHT I BELONGED TO GOVERNOR LUCAS BUT I UNDERSTAND DAT HE IS BIN GAMBLING ALL NIGHT SO I DON'T KNOW WHO OWNS ME DIS MORNING SUCH IS THE UNCERTAINTY OF A SLAVE'S POSITION,"I went on to Governor Lucas, but I understand that he has been damned on all nights, so I don't know who ought to be disappointed. Such is the uncertainty of a place to be. I'm sure he's happy there. Dear student, have no doubt in her heart.",0.023583676000271225,0.42448694099948625,0.681409081998936,1.1294796989986935,0.0013817986655986188,0.024871249445183357,0.03992465636918015,0.06617770447996213,1
34,mic_fileid_34_doa125_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.904625,157,165,3,"165,265,105",0,8.0,hark_fileid_34_spk1_hark_music_doa165_gt157.wav,text_fileid_34_doa157_spk1.txt,0.046511627906976744,2,43,5.084012577060413,0.8991427903544384,-4.184869786705975,4.396421256778046,-5.126334250103552,-9.522755506881598,,,,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,"Therefore, Sohn had gone on evil days, for he could not bring himself to paint against his better judgment. He was now renting a former photographic studio on the top of a house in Government Street. The accommodation consisted of the studio itself.",0.02851013999861607,0.40093636799974774,0.566905356999996,0.9963518649983598,0.0017925691425365936,0.02520879102775122,0.035644056807374966,0.06264541697766278,1
35,mic_fileid_35_doa24_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,18.1805,24,15,3,"75,15,165",1,9.0,hark_fileid_35_spk1_hark_music_doa15_gt24.wav,text_fileid_35_doa24_spk1.txt,0.04081632653061224,2,49,8.134818581742147,3.454715498940483,-4.680103082801664,7.481771424666227,0.8484506720969799,-6.633320752569247,,,,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The Western world is warned, if not awkward, against the possibility of it. In the second place, there is weakness inherent in the brown man which will bring his adventure to naught. From the West, he has borrowed all our material achievement and passed our ethical achievement by.",0.025290180999945733,0.4507358529990597,0.5904566109984444,1.0664826449974498,0.001391060806905516,0.024792269354476485,0.032477468221360495,0.05866079838274249,1
36,mic_fileid_36_doa24_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.311625,269,270,3,"270,90,10",0,1.0,hark_fileid_36_spk1_hark_music_doa270_gt269.wav,text_fileid_36_doa269_spk1.txt,0.36363636363636365,12,33,3.407663901460569,2.9686306478789404,-0.4390332535816288,2.3545404997376203,-0.04273991986722375,-2.397280419604844,,,,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,"The bridge opens on a rather fine street called St. Thomas' Street, up the entrance. Here and there are high barbed labels and a shopper. He's set to knocking at the doors again.",0.0263175259988202,0.39895313600027293,0.45837191400096344,0.8836425760000566,0.0015202227404313693,0.02304538921102282,0.02647769426619185,0.05104330621764604,1
37,mic_fileid_37_doa51_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,13.878,104,185,3,"100,185,255",1,81.0,hark_fileid_37_spk1_hark_music_doa185_gt104.wav,text_fileid_37_doa104_spk1.txt,0.6774193548387096,21,31,4.968520482690238,-1.5540141847113702,-6.522534667401608,4.252620620528557,-21.778960020118348,-26.031580640646904,,,,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,The only thing that was much common to us as evidence of these decline on this island was that there was a body in horse flesh more horsepower than ever before.,0.018475622999176267,0.3362011570006871,0.36356621099912445,0.7182429909989878,0.0013312885861922659,0.02422547607729407,0.026197305879746682,0.05175407054323301,1
38,mic_fileid_38_doa1_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.663875,1,270,3,"270,180,80",0,91.0,hark_fileid_38_spk1_hark_music_doa270_gt1.wav,text_fileid_38_doa1_spk1.txt,0.4358974358974359,17,39,7.323192223534649,4.319910463918201,-3.0032817596164483,6.5378449553341955,2.4939563884863505,-4.043888566847845,,,,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,"What's the point of time to have a normal little woman who had three sons? The first two were clever enough, but the third, bold little by name, was little better than what she was simple enough. All his mother's folding and beatings.",0.03057361599894648,0.44357269300053304,0.5982625279993954,1.072408836998875,0.001730855545510058,0.025111856430173617,0.03386926866270257,0.060711980638386245,1
39,mic_fileid_39_doa156_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.29675,250,185,3,"260,185,100",1,65.0,hark_fileid_39_spk1_hark_music_doa185_gt250.wav,text_fileid_39_doa250_spk1.txt,0.15217391304347827,7,46,5.14776881744047,-0.6106552627739338,-5.758424080214404,4.559519228315157,-16.355090050423545,-20.914609278738702,,,,BUT HE MADE HIS WAY DOWN TO THE FORD UNDER THE PALACE WALLS AND STEPPED INTO THE FLOODED WATER INCH BY INCH AND FOOT BY FOOT HE FOUGHT HIS WAY ACROSS NOW NEARLY SWEPT OFF HIS FEET BY SOME SUDDEN SWIRL OR EDDY NOW NARROWLY ESCAPING,"Muffy made his way down to the floor, now in the palace hall, and stepped into a flooded water, inch by inch, and foot by foot he fought his way across, now nearly swept off his feet by some sudden, swirl or eddy, now narrowly escaping.",0.02208031000009214,0.3770863890003966,0.5697469480001018,0.9689136470005906,0.0013548903922617787,0.023138747848521737,0.03496077119671725,0.059454409437500765,1
40,mic_fileid_40_doa14_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,13.925,14,5,3,"185,5,85",1,9.0,hark_fileid_40_spk1_hark_music_doa5_gt14.wav,text_fileid_40_doa14_spk1.txt,0.0,0,26,2.2902493866033784,2.3854387164272874,0.09518932982390904,2.0521654228173127,-0.5754475327427455,-2.6276129555600582,,,,WE ADVANCED TALKING IN THAT FASHION AND IN HIGH SPIRITS AND CONGRATULATING OURSELVES IN BEING SHUT OF THE TRANSPORT AND ON BREATHING FINE MOUNTAIN AIR AGAIN,"We advanced, talking in that fashion and in high spirits, and congratulating ourselves in being shut of the transport and on breathing fine mountain air again.",0.019127262999973027,0.3267495460004284,0.3331348749998142,0.6790116840002156,0.0013735915978436643,0.02346495842013848,0.023923509874313405,0.04876205989229555,1
41,mic_fileid_41_doa86_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.321,116,175,3,"255,105,175",2,59.0,hark_fileid_41_spk1_hark_music_doa175_gt116.wav,text_fileid_41_doa116_spk1.txt,1.1714285714285715,41,35,4.151507841735846,-1.0506323108822038,-5.20214015261805,3.402670579032836,-26.22654663342946,-29.629217212462297,,,,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,We should be careful with cell infection. I was explaining to you our investigation might take too many to go in with them as I had expected. The President was a good at police calling. Why do you believe that people would be given the federal forces like Gettysburg?,0.02181742100037809,0.3810326789989631,1.0992407649991947,1.5020908649985358,0.0013367698670656264,0.023346160100420503,0.067351312113179,0.09203424208066514,1
42,mic_fileid_42_doa76_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.286125,76,80,3,"280,80,180",1,4.0,hark_fileid_42_spk1_hark_music_doa80_gt76.wav,text_fileid_42_doa76_spk1.txt,0.22857142857142856,8,35,4.669272560819481,3.1737943637872745,-1.4954781970322064,3.421990598289422,0.3509772794541921,-3.07101331883523,,,,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How could Berswing words describe it? It housed 10 feet at the shoulder, had four legs on either side, a bra on flat tail, larger at the tip than its root, and which it held.",0.020004699999844888,0.3928869110004598,0.46267076000003726,0.875562371000342,0.001157269197107211,0.022728454815666314,0.026765441069067666,0.05065116508184119,1
43,mic_fileid_43_doa44_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.722125,273,275,3,"275,85,20",0,2.0,hark_fileid_43_spk1_hark_music_doa275_gt273.wav,text_fileid_43_doa273_spk1.txt,0.11627906976744186,5,43,4.529785133775384,3.1026361316903466,-1.4271490020850375,4.4576719327470835,0.962855439219875,-3.4948164935272086,,,,ODETTE ODETTE HE WHISPERED DON'T YOU REALISE THAT I LOVE YOU AND WOULD GIVE MY LIFE TO SAVE YOU FROM UNHAPPINESS WON'T YOU TELL ME EVERYTHING PLEASE NO NO NO SHE MURMURED WITH A LITTLE CATCH IN HER VOICE PLEASE DON'T ASK ME,"Oh, dead. Oh, dead, he whispered. Don't you realize that I love you and would give my life to save you from unhappiness? Won't you tell me everything, please? No, no, no, she murmured with a little catch in her voice. Please don't ask me.",0.019525458999851253,0.3621069050004735,0.7219838239998353,1.10361618800016,0.0012419096655096721,0.02303167701570071,0.04592151658887302,0.07019510327008341,1
44,mic_fileid_44_doa184_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.0035,215,190,3,"190,250,105",0,25.0,hark_fileid_44_spk1_hark_music_doa190_gt215.wav,text_fileid_44_doa215_spk1.txt,0.6578947368421053,25,38,3.289530183723187,-1.0808571913054228,-4.37038737502861,2.9714066838048545,-13.80231122645422,-16.773717910259073,,,,I TOO HAVE HAD MY DREAM I TOO HAVE MEDITATED I TOO HAVE SIGHED I TOO HAVE HAD A MOONLIGHT SOUL LOVE IS A CHILD SIX THOUSAND YEARS OLD LOVE HAS THE RIGHT TO A LONG WHITE BEARD,I too am a blind star in the paradigm of disappointment. I too am a blind star in the paradigm of disappointment. I too have had the only hope. Love is a child. Six thousand years old. Love has the right to allow and wipe you.,0.027927822000492597,0.3916590900007577,0.5775502810010948,0.9971371930023452,0.0016424749022549826,0.02303402770022394,0.03396655282742347,0.058643055429902384,1
45,mic_fileid_45_doa62_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.822625,278,275,3,"275,80,175",0,3.0,hark_fileid_45_spk1_hark_music_doa275_gt278.wav,text_fileid_45_doa278_spk1.txt,0.2926829268292683,12,41,4.623566299566855,3.334022695923742,-1.2895436036431134,4.380604592861135,1.220289342442361,-3.1603152504187744,,,,ONE LADY HAD A FRIGHT FOR THE WIND BLEW THE END OF HER SHAWL WITHIN REACH OF A TIGER'S GREAT CLAW AND HE CLUTCHED IT TRYING TO DRAG HER NEARER THE SHAWL CAME OFF AND THE POOR LADY RAN AWAY SCREAMING,"One lady who had a fright, her wing blew to the end of her shawl, reaching on her crisis great claw, and he clutched it, trying to grab her mirror. The shawl came off, and the poor lady ran away screaming.",0.020935300999553874,0.39595417399868893,0.5262122910007747,0.9431017659990175,0.0012444729047668766,0.023537002934957474,0.03128003453686774,0.05606151037659209,1
46,mic_fileid_46_doa151_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.0385,189,185,3,"185,270,90",0,4.0,hark_fileid_46_spk1_hark_music_doa185_gt189.wav,text_fileid_46_doa189_spk1.txt,0.7428571428571429,26,35,3.65891485732332,0.5899967023398325,-3.0689181549834874,2.468368670755338,-5.866445474353192,-8.33481414510853,,,,YOU'LL SEE THE ENGLISHEST LOOKING ENGLISHMAN YOU EVER SAT EYES ON OUTSIDE THE PAGES OF PUNCH TRYING TO TEAR MY OLD FASHIONED DOORBELL OUT BY THE ROOTS THAT'S YOUR BEST MAKE UP IS IT REMSEN,"You'll see the English as a book and Englishman you ever set eyes on outside the cages of time. Try and prepare my old fat indoor bell out by the roof. The house is your best makeup, is it, Rebson? It is the same thing.",0.01930166000056488,0.3621188600009191,0.56662557799973,0.948046098001214,0.0012034579293927039,0.022578100196459713,0.03532908800696637,0.05911064613281878,1
47,mic_fileid_47_doa63_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.66925,104,100,3,"100,260,5",0,4.0,hark_fileid_47_spk1_hark_music_doa100_gt104.wav,text_fileid_47_doa104_spk1.txt,0.2682926829268293,11,41,3.5494223179642064,-1.4650323404872456,-5.014454658451452,3.11690572221031,-6.1153516085563,-9.23225733076661,,,,AT FIRST UNDER DIFFERENT ANIMAL SHAPES SINCE THAT TIME PARTLY FROM HABIT AND PARTLY TO AMUSE OURSELVES WE HAVE CONTINUED TO TRANSFORM OURSELVES AND IT WAS IN THIS WAY THAT I GOT TO KNOW YOU HOW EXCLAIMED JEGU FILLED WITH ASTONISHMENT,"First, under different animal shapes. Since that time, partly from habit and partly to amuse ourselves, we have continued to transform ourselves. And it was in this way that I got to know you. How old, Slim Jacob, filled with astonishment. Next, the ballast tanks filled with water.",0.021180162999371532,0.3871803160000127,0.6162380519999715,1.0245985309993557,0.001270612834972871,0.02322721874109589,0.03696855299428417,0.06146638457035293,1
48,mic_fileid_48_doa191_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.393,227,260,3,"200,260,335",1,33.0,hark_fileid_48_spk1_hark_music_doa260_gt227.wav,text_fileid_48_doa227_spk1.txt,0.5,18,36,4.1405264608542955,-1.3973593735415197,-5.537885834395816,2.045480449973074,-33.13216779277599,-35.177648242749065,,,,APPLIED TO HER WORK BUT AFTER A FEW MINUTES SUNK AGAIN WITHOUT KNOWING IT HERSELF INTO LANGUOR AND LISTLESSNESS MOVING HERSELF IN HER CHAIR FROM THE IRRITATION OF WEARINESS MUCH OFTENER THAN SHE MOVED HER NEEDLE,"Applied to her life, but after a few minutes, something happened. Without notice, the safety zones and the rider and the passenger moving herself on the chair are more irritation awareness, much oftener than she moved her needle.",0.017859208001027582,0.3779231049993541,0.4806227310000395,0.8764050440004212,0.0010894411029724628,0.02305393186112085,0.029318778198013755,0.05346215116210707,1
