fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis,speaker_id,enhanced_file,clean_file,mixture_file,mic_channel,duration_metric_sec,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,metrics_ok,missing_reason
29,mic_fileid_29_doa111_3spk.wav,text_fileid_29_doa111_spk1.txt,111,111,0.0,1,0.05405405405405406,2,37,0.25128732400003173,4.533389263000117,0.4651460390000466,5.249822626000196,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION,"My father was, and still is, receiver general at sea. He has a great reputation there for loyalty, thanks to which he was able to find the security which he needed in order to attain this position.",1,enhanced_fileid_29_gt111_pred111_spk1.wav,clean_fileid_29_doa111_spk1.wav,mic_fileid_29_doa111_3spk.wav,1,15.109,2.8718268871307373,16.55484390258789,13.683017015457153,2.8572893142700195,16.339567184448242,13.482277870178223,1.1543498039245605,3.3652777671813965,2.210927963256836,1,
30,mic_fileid_30_doa12_3spk.wav,text_fileid_30_doa12_spk1.txt,12,13,1.0,1,0.11904761904761904,5,42,0.2819030309999562,4.863285786999768,0.49895725300007143,5.6441460709997955,WHICH COVERED THEM DOWN TO THE ANKLES AND WHICH THEY WORE WINTER AND SUMMER WOMEN COMMONLY WORE A LONG LOOSE CLOAK WITH A HOOD A FASHION WHICH IS COMMON AT THE PRESENT DAY THE OVER GARMENTS WERE FASTENED BY BROOCHES PINS BUTTONS,"which covered them down to the ankles, and which they wore winter and summer. Women commonly wore a long loose cloak with a hood, a fashion which has come in at the present day. The overgarments were fastened by brooches, pins, buttons.",1,enhanced_fileid_30_gt12_pred13_spk1.wav,clean_fileid_30_doa12_spk1.wav,mic_fileid_30_doa12_3spk.wav,1,15.75825,3.6708385944366455,17.484426498413086,13.81358790397644,3.660520076751709,16.802047729492188,13.141527652740479,1.294529676437378,3.366016149520874,2.071486473083496,1,
31,mic_fileid_31_doa53_3spk.wav,text_fileid_31_doa53_spk1.txt,53,51,2.0,1,0.07317073170731707,3,41,0.2791270139998687,5.09886769600007,0.45991437299994686,5.837909082999886,THIS WAS THE PORTER WHO HAD BEEN KILLED BY LE CABUC BELOW BY THE LIGHTS OF THE TORCH WHICH WAS THRUST BETWEEN THE PAVING STONES THIS HEAD COULD BE VAGUELY DISTINGUISHED NOTHING COULD BE STRANGER IN THAT SOMBRE AND UNCERTAIN GLEAM,"This was the porter who had been killed by Dirkabuk. Below, by the lights of the torch which was thrust between the paving stones, this head could be vaguely distinguished. Nothing could be stranger in that somber and uncertain gleam.",1,enhanced_fileid_31_gt53_pred51_spk1.wav,clean_fileid_31_doa53_spk1.wav,mic_fileid_31_doa53_3spk.wav,1,16.86725,5.846982955932617,20.272403717041016,14.425420761108398,5.837785720825195,20.084884643554688,14.247098922729492,1.3945608139038086,3.7811403274536133,2.3865795135498047,1,
32,mic_fileid_32_doa102_3spk.wav,text_fileid_32_doa102_spk1.txt,102,123,21.0,1,0.4,14,35,0.26180595999994694,4.6738515140000345,0.453992499999913,5.389649973999894,LET ME BE OBSEQUIOUS IN THY HEART AND TAKE THOU MY OBLATION POOR BUT FREE WHICH IS NOT MIX'D WITH SECONDS KNOWS NO ART BUT MUTUAL RENDER ONLY ME FOR THEE HENCE THOU SUBORNED INFORMER,"Let me be of suppleness in thy heart, and take down my revelation, for you are free, which is not mixed with seconds, knows no art, and which was rendered, only me, for thee. Hence thou, subordinate former.",1,enhanced_fileid_32_gt102_pred123_spk1.wav,clean_fileid_32_doa102_spk1.wav,mic_fileid_32_doa102_3spk.wav,1,16.6575,-6.867568492889404,10.710923194885254,17.578491687774658,-6.9656853675842285,10.235929489135742,17.20161485671997,1.1066231727600098,1.6418864727020264,0.5352632999420166,1,
33,mic_fileid_33_doa345_3spk.wav,text_fileid_33_doa345_spk1.txt,345,333,12.0,1,0.10256410256410256,4,39,0.28269940100017266,4.929556786000148,0.5492597749998822,5.761515962000203,WHEN I WENT TO SLEEP LAST NIGHT I BELONGED TO GOVERNOR LUCAS BUT I UNDERSTAND DAT HE IS BIN GAMBLING ALL NIGHT SO I DON'T KNOW WHO OWNS ME DIS MORNING SUCH IS THE UNCERTAINTY OF A SLAVE'S POSITION,"When I went to sleep last night, I belonged to Governor Lucas, but I understand that he has been gambling all night, so I don't know who owns me this morning. Such is the uncertainty of a slave's position.",1,enhanced_fileid_33_gt345_pred333_spk1.wav,clean_fileid_33_doa345_spk1.wav,mic_fileid_33_doa345_3spk.wav,1,12.998875,4.405822277069092,15.478577613830566,11.072755336761475,4.379910469055176,15.279699325561523,10.899788856506348,1.224318027496338,3.657721519470215,2.433403491973877,1,
34,mic_fileid_34_doa157_3spk.wav,text_fileid_34_doa157_spk1.txt,157,156,1.0,1,0.023255813953488372,1,43,0.25796124699991196,4.450673100999893,0.4118667739999182,5.120501121999723,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,"Therefore, Sohan had fallen on evil days, for he could not bring himself to paint against his better judgment. He was now renting a former photographic studio on the top of a house in Government Street. The accommodation consisted of the studio itself.",1,enhanced_fileid_34_gt157_pred156_spk1.wav,clean_fileid_34_doa157_spk1.wav,mic_fileid_34_doa157_3spk.wav,1,15.904625,4.41470193862915,15.217960357666016,10.803258419036865,4.396411895751953,15.101381301879883,10.70496940612793,1.3603432178497314,3.3716869354248047,2.0113437175750732,1,
35,mic_fileid_35_doa24_3spk.wav,text_fileid_35_doa24_spk1.txt,24,34,10.0,1,0.02040816326530612,1,49,0.2948701049999727,5.298050870000225,0.4454454760000317,6.038366451000229,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The Western world is warned, if not armed, against the possibility of it. In the second place, there is weakness inherent in the brown man which will bring his adventure to naught. From the West, he has borrowed all our material achievement and passed our ethical achievement by.",1,enhanced_fileid_35_gt24_pred34_spk1.wav,clean_fileid_35_doa24_spk1.wav,mic_fileid_35_doa24_3spk.wav,1,18.18,7.494431495666504,16.683460235595703,9.1890287399292,7.4817705154418945,16.502084732055664,9.02031421661377,2.0102014541625977,3.715174436569214,1.7049729824066162,1,
36,mic_fileid_36_doa269_3spk.wav,text_fileid_36_doa269_spk1.txt,269,290,21.0,1,1.1818181818181819,39,33,0.26912382399996204,4.952683978000323,0.5803222790000291,5.802130081000314,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,I can't believe we're here. This is the first time I've seen a screen like this. I don't know. I don't know. I don't know what's going on. I don't know what's going on. I don't know what's going on.,1,enhanced_fileid_36_gt269_pred290_spk1.wav,clean_fileid_36_doa269_spk1.wav,mic_fileid_36_doa269_3spk.wav,1,14.344875,2.3710458278656006,0.6267572641372681,-1.7442885637283325,2.354541063308716,-9.847390174865723,-12.201931238174438,1.1756420135498047,1.028975009918213,-0.1466670036315918,1,
37,mic_fileid_37_doa104_3spk.wav,text_fileid_37_doa104_spk1.txt,104,104,0.0,1,0.06451612903225806,2,31,0.22742947299980187,3.8157240979999187,0.27205061199992997,4.315204182999651,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,And there was much comment on this evidence of a declining industry. It was not at once recognized that there was embodied in horse flesh more horsepower than ever before.,1,enhanced_fileid_37_gt104_pred104_spk1.wav,clean_fileid_37_doa104_spk1.wav,mic_fileid_37_doa104_3spk.wav,1,13.878,4.262055397033691,16.07392120361328,11.81186580657959,4.252620697021484,15.975470542907715,11.72284984588623,1.2512414455413818,2.6120142936706543,1.3607728481292725,1,
38,mic_fileid_38_doa1_3spk.wav,text_fileid_38_doa1_spk1.txt,1,3,2.0,1,0.02564102564102564,1,39,0.28322118000005503,5.140879909000205,0.46632967200002895,5.890430761000289,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,"Once upon a time, there was an old widow woman who had three sons. The first two were clever enough, but the third, Bobo by name, was a little better than a silly simpleton. All his mother's scoldings and beatings.",1,enhanced_fileid_38_gt1_pred3_spk1.wav,clean_fileid_38_doa1_spk1.wav,mic_fileid_38_doa1_3spk.wav,1,16.523875,6.5456037521362305,19.825912475585938,13.280308723449707,6.537846565246582,19.672014236450195,13.134167671203613,1.332245111465454,3.5080151557922363,2.1757700443267822,1,
39,mic_fileid_39_doa250_3spk.wav,text_fileid_39_doa250_spk1.txt,250,249,1.0,1,0.0,0,46,0.2847465050001574,4.587916815999961,0.4392037069999333,5.3118670280000515,BUT HE MADE HIS WAY DOWN TO THE FORD UNDER THE PALACE WALLS AND STEPPED INTO THE FLOODED WATER INCH BY INCH AND FOOT BY FOOT HE FOUGHT HIS WAY ACROSS NOW NEARLY SWEPT OFF HIS FEET BY SOME SUDDEN SWIRL OR EDDY NOW NARROWLY ESCAPING,"But he made his way down to the Ford under the palace walls and stepped into the flooded water. Inch by inch, and foot by foot he fought his way across, now nearly swept off his feet by some sudden swirl or eddy, now narrowly escaping.",1,enhanced_fileid_39_gt250_pred249_spk1.wav,clean_fileid_39_doa250_spk1.wav,mic_fileid_39_doa250_3spk.wav,1,16.29675,4.569394588470459,17.883930206298828,13.31453561782837,4.559518814086914,17.781213760375977,13.221694946289062,1.2933685779571533,3.8521430492401123,2.558774471282959,1,
40,mic_fileid_40_doa14_3spk.wav,text_fileid_40_doa14_spk1.txt,14,9,5.0,1,0.0,0,26,0.2271638460001668,3.7370097110003826,0.2988808909999534,4.263054448000503,WE ADVANCED TALKING IN THAT FASHION AND IN HIGH SPIRITS AND CONGRATULATING OURSELVES IN BEING SHUT OF THE TRANSPORT AND ON BREATHING FINE MOUNTAIN AIR AGAIN,"We advanced, talking in that fashion and in high spirits, and congratulating ourselves in being shut of the transport and on breathing fine mountain air again.",1,enhanced_fileid_40_gt14_pred9_spk1.wav,clean_fileid_40_doa14_spk1.wav,mic_fileid_40_doa14_3spk.wav,1,13.624375,2.069715976715088,16.325668334960938,14.25595235824585,2.05216383934021,16.109420776367188,14.057256937026978,1.2670615911483765,3.5891788005828857,2.3221172094345093,1,
41,mic_fileid_41_doa116_3spk.wav,text_fileid_41_doa116_spk1.txt,116,113,3.0,1,0.2,7,35,0.25668433400005597,4.62079328999971,0.45773405899990394,5.33521168299967,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,"We took rooms at a hotel in Medward, while I was explaining that our investigation might take some days. Next morning, instead of going the within as I had expected, he took me to the police court.",1,enhanced_fileid_41_gt116_pred113_spk1.wav,clean_fileid_41_doa116_spk1.wav,mic_fileid_41_doa116_3spk.wav,1,12.015375,3.425584077835083,14.31986141204834,10.894277334213257,3.402670383453369,14.145740509033203,10.743070125579834,1.4231003522872925,3.2886972427368164,1.865596890449524,1,
42,mic_fileid_42_doa76_3spk.wav,text_fileid_42_doa76_spk1.txt,76,76,0.0,1,0.0,0,35,0.3011135250001189,5.157577840999693,0.3606685130000642,5.819359878999876,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How can earthly words describe it? It towered ten feet at the shoulder, had four legs on either side, a broad, flat tail, larger at the tip than at the root, and which it held.",1,enhanced_fileid_42_gt76_pred76_spk1.wav,clean_fileid_42_doa76_spk1.wav,mic_fileid_42_doa76_3spk.wav,1,17.286125,3.439211130142212,16.945362091064453,13.506150960922241,3.4196901321411133,16.754844665527344,13.33515453338623,1.4226601123809814,3.683349132537842,2.2606890201568604,1,
43,mic_fileid_43_doa273_3spk.wav,text_fileid_43_doa273_spk1.txt,273,273,0.0,1,0.11627906976744186,5,43,0.26094725500001914,4.4212394159997075,0.5554638379999233,5.23765050899965,ODETTE ODETTE HE WHISPERED DON'T YOU REALISE THAT I LOVE YOU AND WOULD GIVE MY LIFE TO SAVE YOU FROM UNHAPPINESS WON'T YOU TELL ME EVERYTHING PLEASE NO NO NO SHE MURMURED WITH A LITTLE CATCH IN HER VOICE PLEASE DON'T ASK ME,"Oh, dead! Oh, dead! he whispered. Don't you realize that I love you and would give my life to save you from unhappiness? Won't you tell me everything, please? No, no, no, she murmured with a little catch in her voice. Please don't ask me.",1,enhanced_fileid_43_gt273_pred273_spk1.wav,clean_fileid_43_doa273_spk1.wav,mic_fileid_43_doa273_3spk.wav,1,14.88725,4.464390277862549,20.0658016204834,15.60141134262085,4.457671165466309,19.93324089050293,15.475569725036621,1.5391054153442383,3.9997825622558594,2.460677146911621,1,
44,mic_fileid_44_doa215_3spk.wav,text_fileid_44_doa215_spk1.txt,215,214,1.0,1,0.0,0,38,0.2667946210001446,5.076535643999932,0.3724234859998887,5.715753750999966,I TOO HAVE HAD MY DREAM I TOO HAVE MEDITATED I TOO HAVE SIGHED I TOO HAVE HAD A MOONLIGHT SOUL LOVE IS A CHILD SIX THOUSAND YEARS OLD LOVE HAS THE RIGHT TO A LONG WHITE BEARD,"I too have had my dream. I too have meditated. I too have sighed. I too have had a moonlight soul. Love is a child, six thousand years old. Love has the right to a long white beard.",1,enhanced_fileid_44_gt215_pred214_spk1.wav,clean_fileid_44_doa215_spk1.wav,mic_fileid_44_doa215_3spk.wav,1,16.1735,2.98512864112854,16.78822135925293,13.80309271812439,2.97139310836792,16.63817596435547,13.666782855987549,1.17716383934021,3.290076494216919,2.112912654876709,1,
45,mic_fileid_45_doa278_3spk.wav,text_fileid_45_doa278_spk1.txt,278,286,8.0,1,0.04878048780487805,2,41,0.27149921399995947,4.754767139000023,0.45670273900009306,5.482969092000076,ONE LADY HAD A FRIGHT FOR THE WIND BLEW THE END OF HER SHAWL WITHIN REACH OF A TIGER'S GREAT CLAW AND HE CLUTCHED IT TRYING TO DRAG HER NEARER THE SHAWL CAME OFF AND THE POOR LADY RAN AWAY SCREAMING,"One lady had a fright, but the wind blew the end of her shawl within reach of the tiger's great claw, and he clutched it, trying to drag her nearer. The shawl came off, and the poor lady ran away, screaming.",1,enhanced_fileid_45_gt278_pred286_spk1.wav,clean_fileid_45_doa278_spk1.wav,mic_fileid_45_doa278_3spk.wav,1,14.977875,4.3869829177856445,17.795166015625,13.408183097839355,4.380026817321777,17.563461303710938,13.18343448638916,1.187213659286499,3.2507989406585693,2.0635852813720703,1,
46,mic_fileid_46_doa189_3spk.wav,text_fileid_46_doa189_spk1.txt,189,188,1.0,1,0.2,7,35,0.2837042440000914,4.605422202,0.5360771250000198,5.425203571000111,YOU'LL SEE THE ENGLISHEST LOOKING ENGLISHMAN YOU EVER SAT EYES ON OUTSIDE THE PAGES OF PUNCH TRYING TO TEAR MY OLD FASHIONED DOORBELL OUT BY THE ROOTS THAT'S YOUR BEST MAKE UP IS IT REMSEN,"You'll see the Englishest-looking Englishman you ever set eyes on outside the pages of punch, trying to tear my old-fashioned doorbell out by the roots. That's your best makeup, is it, Remsen?",1,enhanced_fileid_46_gt189_pred188_spk1.wav,clean_fileid_46_doa189_spk1.wav,mic_fileid_46_doa189_3spk.wav,1,14.6835,2.4860334396362305,16.013858795166016,13.527825355529785,2.4683656692504883,15.85483169555664,13.386466026306152,1.210951566696167,3.4880762100219727,2.2771246433258057,1,
47,mic_fileid_47_doa104_3spk.wav,text_fileid_47_doa104_spk1.txt,104,107,3.0,1,0.024390243902439025,1,41,0.2655601009998918,4.798436058000107,0.4598986129999503,5.523894771999949,AT FIRST UNDER DIFFERENT ANIMAL SHAPES SINCE THAT TIME PARTLY FROM HABIT AND PARTLY TO AMUSE OURSELVES WE HAVE CONTINUED TO TRANSFORM OURSELVES AND IT WAS IN THIS WAY THAT I GOT TO KNOW YOU HOW EXCLAIMED JEGU FILLED WITH ASTONISHMENT,"at first under different animal shapes. Since that time, partly from habit and partly to amuse ourselves, we have continued to transform ourselves. And it was in this way that I got to know you. How, exclaimed Jego, filled with astonishment.",1,enhanced_fileid_47_gt104_pred107_spk1.wav,clean_fileid_47_doa104_spk1.wav,mic_fileid_47_doa104_3spk.wav,1,14.304875,3.1278724670410156,15.52360725402832,12.395734786987305,3.1169071197509766,15.275796890258789,12.158889770507812,1.1940131187438965,3.0778489112854004,1.883835792541504,1,
48,mic_fileid_48_doa227_3spk.wav,text_fileid_48_doa227_spk1.txt,227,227,0.0,1,0.05555555555555555,2,36,0.24970780100011325,4.676549401999864,0.33934456399992996,5.265601766999907,APPLIED TO HER WORK BUT AFTER A FEW MINUTES SUNK AGAIN WITHOUT KNOWING IT HERSELF INTO LANGUOR AND LISTLESSNESS MOVING HERSELF IN HER CHAIR FROM THE IRRITATION OF WEARINESS MUCH OFTENER THAN SHE MOVED HER NEEDLE,"applied to her work, but after a few minutes sunk again without knowing herself into langer and listlessness, moving herself in her chair from the irritation of weariness much oftener than she moved her needle.",1,enhanced_fileid_48_gt227_pred227_spk1.wav,clean_fileid_48_doa227_spk1.wav,mic_fileid_48_doa227_3spk.wav,1,16.39125,2.0582737922668457,15.427654266357422,13.369380474090576,2.0454812049865723,15.274106979370117,13.228625774383545,1.266977310180664,3.546830892562866,2.279853582382202,1,
49,mic_fileid_49_doa63_3spk.wav,text_fileid_49_doa63_spk1.txt,63,337,86.0,1,1.1333333333333333,34,30,0.2594805119999819,4.710311563000232,0.4091273579999779,5.378919433000192,BY WHICH SOCIAL WANTS MUST BE SATISFIED THE PEOPLE DO NOT VOTE IT THE LEGISLATOR DOES NOT EXPRESS IT THE SAVANT DISCOVERS AND FORMULATES IT BUT IN FACT THE LAW,"In Lyconia was a cave among dark and gloomy rocks, through which led one of the entrances to the lower world. This was the road by which Hercules descended, and he went to carry off Cerberus.",1,enhanced_fileid_49_gt63_pred337_spk1.wav,clean_fileid_49_doa63_spk1.wav,mic_fileid_49_doa63_3spk.wav,1,14.3085,2.661133289337158,-26.418025970458984,-29.079159259796143,2.6503608226776123,-31.91936683654785,-34.569727659225464,1.333756446838379,1.0414886474609375,-0.2922677993774414,1,
50,mic_fileid_50_doa58_3spk.wav,text_fileid_50_doa58_spk1.txt,58,70,12.0,1,0.0,0,37,0.2895350750000034,4.903795585000125,0.3534139309999773,5.546744591000106,WOULD BE THE MOST ADVANCED IN CIVILIZATION BUT SUCH WAS NOT THE CASE MANY OF THEM WERE AMONG THE MOST DEGRADED UPON THE CONTINENT THEY SEEMED UNABLE TO ADAPT THEMSELVES TO THE WHITE MAN AND HIS WAYS,"would be the most advanced in civilization, but such was not the case. Many of them were among the most degraded upon the continent. They seemed unable to adapt themselves to the white man and his ways.",1,enhanced_fileid_50_gt58_pred70_spk1.wav,clean_fileid_50_doa58_spk1.wav,mic_fileid_50_doa58_3spk.wav,1,15.209875,2.9507570266723633,16.50959587097168,13.558838844299316,2.937755823135376,16.348857879638672,13.411102056503296,1.1820297241210938,3.5862879753112793,2.4042582511901855,1,
51,mic_fileid_51_doa46_3spk.wav,text_fileid_51_doa46_spk1.txt,46,46,0.0,1,0.024390243902439025,1,41,0.25381279199996243,4.455178144000229,0.4010161100000005,5.110007046000192,AND THIS IS UNDOUBTEDLY THE BEST WAY OF UTILIZING THE POWER I HAD MADE UP MY MIND TO ADOPT THE SAME SYSTEM IN SLEDGING ON THE BARRIER ANOTHER GREAT ADVANTAGE IT HAD WAS THAT THE DOGS WOULD PASS SINGLY ACROSS FISSURES,and this is undoubtedly the best way of utilizing the power. I had made up my mind to adopt the same system in sledging on the barrier. Another great advantage it had was that the dogs would pass singly across fishers.,1,enhanced_fileid_51_gt46_pred46_spk1.wav,clean_fileid_51_doa46_spk1.wav,mic_fileid_51_doa46_3spk.wav,1,15.498875,3.985647201538086,14.383221626281738,10.397574424743652,3.9499282836914062,13.92802619934082,9.978097915649414,1.3529589176177979,3.4658169746398926,2.1128580570220947,1,
