fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis
15,mic_fileid_15_doa78_3spk.wav,text_fileid_15_doa78_spk3.txt,78,78,0.0,3,0.13157894736842105,5,38,0.25566366800012474,4.368697050000264,0.49200349400007326,5.116364212000462,FOOD WAS BROUGHT ME AT INTERVALS BUT OWING TO THE UTTER DARKNESS OF THE PLACE I DO NOT KNOW WHETHER I LAY THERE DAYS OR WEEKS OR MONTHS IT WAS THE MOST HORRIBLE EXPERIENCE OF ALL MY LIFE,"Food was grimy and intervals, but I went to the utter darkness of the place. I do not know whether I lay there days or weeks or months. It was the most horrible experience of all my life."
15,mic_fileid_15_doa266_3spk.wav,text_fileid_15_doa266_spk1.txt,266,263,3.0,1,0.1388888888888889,5,36,0.25566366800012474,4.368697050000264,0.4201223850000133,5.0444831030004025,WHEN ON SHORE HE FOLLOWED HIS FAVORITES LIKE A DOG AND WAS NEVER KNOWN TO ROOT EXCEPT IN SPEECH AND APPEARANCE HE WAS THE COUNTERPART OF A HAPPY GOOD NATURED AND WELL CARED FOR HOUSEHOLD DOG,"When on shore, he followed his favorites like a dog, and was never known to root. Except in speech and appearance, he was the counterpart of a happy, good-natured, and well-cared-for household dog."
15,mic_fileid_15_doa300_3spk.wav,text_fileid_15_doa300_spk2.txt,300,299,1.0,2,0.02857142857142857,1,35,0.25566366800012474,4.368697050000264,0.4594489539999813,5.0838096720003705,BIG TRUNKS AND CASES WERE BEING BUMPED DOWN AND DRAGGED ABOUT SAILORS WERE UNCOILING ROPES AND HURRYING TO AND FRO OFFICERS WERE GIVING ORDERS LADIES AND GENTLEMEN AND CHILDREN AND NURSES WERE COMING ON BOARD,Big trunks and cases were being bumped down and dragged about. Sailors were uncoiling ropes and hurried to and fro. Officers were giving orders. Ladies and gentlemen and children and nurses were coming on board.
16,mic_fileid_16_doa36_3spk.wav,text_fileid_16_doa36_spk1.txt,36,35,1.0,1,0.025,1,40,0.264514588999873,4.374482661999991,0.5105933359998289,5.149590586999693,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS,"One hot summer day, a few months after the marriage, Juliet, returning to the consulate after a morning spent in very active exercise upon a tennis court, was met on the doorstep by Dora, the youngest of the Clarence Butchers."
16,mic_fileid_16_doa159_3spk.wav,text_fileid_16_doa159_spk3.txt,159,147,12.0,3,0.04,1,25,0.264514588999873,4.374482661999991,0.30308275299989873,4.942080003999763,HINGHAM TYPIFIES WHAT IS QUAINTEST AND BEST IN NEW ENGLAND TOWNS POSSIBLY THE DAPPLING OF THE ELMS POSSIBLY THE SHADOW OF THE OLD SHIP CHURCH,"Hingham typifies what is quaintest and best in New England towns, possibly the dappling of the Elms, possibly the shadow of the Old Ships Church."
16,mic_fileid_16_doa320_3spk.wav,text_fileid_16_doa320_spk2.txt,320,316,4.0,2,0.37037037037037035,10,27,0.264514588999873,4.374482661999991,0.3459454050000659,4.98494265599993,SHE HOPED MUCH THEREFORE THAT AUGUSTINE'S BRILLIANCE OF INTELLECT WOULD SAVE HIM IN THE END AND HER HOPES WERE NOT DECEIVED ALREADY THE NOBLE PHILOSOPHY OF CICERO,She hoped much therefore that Augustine's brilliance into light would save her in again and hope for her not to see. Already the noble philosophy of Cicero.
17,mic_fileid_17_doa99_3spk.wav,text_fileid_17_doa99_spk1.txt,99,98,1.0,1,0.0,0,51,0.26030101499986813,4.665957529000252,0.5209206230001655,5.447179167000286,WASN'T SHE LATER ON ENGAGED TO A MAN WHOM SHE REALLY LOVED YES THAT WAS IT AND DURING ALL THE TIME SHE KEPT UP HER OLD LIAISON THE AUTHOR WANTED TO SHOW THAT A WOMAN CAN LOVE IN TWO WAYS A MAN ONLY IN ONE THAT'S TRUE ENOUGH ISN'T IT CERTAINLY,"Wasn't she later on engaged to a man whom she really loved? Yes, that was it. And during all the time she kept up her old liaison. The author wanted to show that a woman can love in two ways. A man only in one. That's true enough, isn't it? Certainly."
17,mic_fileid_17_doa163_3spk.wav,text_fileid_17_doa163_spk2.txt,163,159,4.0,2,0.0425531914893617,2,47,0.26030101499986813,4.665957529000252,0.4774473610000314,5.403705905000152,WAS IT NOT SINGULAR THAT ALL THE EVIL THINGS WHICH HE IN HIS MIND HAD MEDITATED FOR THE MAN HAD FALLEN UPON HIM CROSBIE HAD LOST HIS LOVE HE HAD SO PROVED HIMSELF TO BE A VILLAIN THAT HIS NAME MIGHT NOT BE SO MUCH AS MENTIONED,"Was it not singular that all the evil things which he, in his mind, had meditated for the man who had fallen upon him? Crosby had lost his love. He had so proved himself to be a villain that his name might not be so much as mentioned."
17,mic_fileid_17_doa281_3spk.wav,text_fileid_17_doa281_spk3.txt,281,159,122.0,3,1.25,45,36,0.26030101499986813,4.665957529000252,0.47176253200018436,5.398021076000305,THE INSTRUMENTS OF THE CHASE WERE TO BE SEEN IN ABUNDANCE AMONG THE LODGES BUT NONE DEPARTED HERE AND THERE A WARRIOR WAS EXAMINING HIS ARMS WITH AN ATTENTION THAT IS RARELY BESTOWED ON THE IMPLEMENTS,"Was it not singular that all the evil things which he, in his mind, had meditated for the man who had fallen upon him? Crosby had lost his love. He had so proved himself to be a villain that his name might not be so much as mentioned."
18,mic_fileid_18_doa181_3spk.wav,text_fileid_18_doa181_spk1.txt,181,182,1.0,1,0.022222222222222223,1,45,0.2514918890001354,4.136788651000188,0.46770315499998105,4.855983695000305,AND DON'T I HOPE THAT FIRST PICTURE TURNS OUT GOOD IT WAS A REMARKABLE POSE IF ONLY THE FOCUS WAS RIGHT HE STARTED TOWARD THE CABIN DOOR AS THOUGH ANXIOUS TO DEVELOP HIS ROLL OF FILM AND DISCOVER WHAT SUCCESS HIS LABOR HAD RESULTED IN,And don't I hope that first picture turns out good? It was a remarkable pose if only the focus was right. He started toward the cabin door as though anxious to develop his role of film and discover what success his labor had resulted in.
18,mic_fileid_18_doa231_3spk.wav,text_fileid_18_doa231_spk2.txt,231,228,3.0,2,0.022727272727272728,1,44,0.2514918890001354,4.136788651000188,0.4284208269998544,4.816701367000178,ON THE STREETS MAKING HIMSELF THE REPORTER OF THE MOODS AND ODDITIES OF MEN THE BETTER HIS STUFF WILL BE IT SEEMS TO ME THAT HIS JOB OUGHT TO BE GOOD TRAINING FOR A NOVELIST AS IT TEACHES HIM A HABIT OF HUMAN SENSITIVENESS,"On the streets, making himself the reporter of the moods and oddities of men, the better this stuff will be, it seems to me that his job ought to be good training for a novelist, as it teaches him a habit of human sensitiveness."
18,mic_fileid_18_doa268_3spk.wav,text_fileid_18_doa268_spk3.txt,268,263,5.0,3,0.21875,7,32,0.2514918890001354,4.136788651000188,0.35093558800008395,4.7392161280004075,WEAL INDEED YOU LOOK VERY LIKE A SOUL AS FEEDS ON WEAL CONTINUED MISSUS CAREY IN AN UNDER TONE AS HER DECLINING CUSTOMER MOVED AWAY WELL IT GETS LATE SAID THE WIDOW,"Wheel, indeed. You look very like a soul as feeds on wheel, continued Mrs. Carey in an undertone as her decline in customer moved away. Well, it gets late, said the widow."
19,mic_fileid_19_doa121_3spk.wav,text_fileid_19_doa121_spk3.txt,121,120,1.0,3,0.0,0,49,0.25913183699981346,4.857625419999977,0.5392498449998584,5.6560071019996485,TO HEAR YOU TALK SO MUCH ABOUT THE FRENCH BREAD AT NORTHANGER I AM SURE I DO NOT CARE ABOUT THE BREAD IT IS ALL THE SAME TO ME WHAT I EAT THERE IS A VERY CLEVER ESSAY IN ONE OF THE BOOKS UPSTAIRS UPON MUCH SUCH A SUBJECT,to hear you talk so much about the French bread at Northanger. I am sure I do not care about the bread. It is all the same to me what I eat. There is a very clever essay in one of the books upstairs upon much such a subject.
19,mic_fileid_19_doa268_3spk.wav,text_fileid_19_doa268_spk2.txt,268,260,8.0,2,0.06382978723404255,3,47,0.25913183699981346,4.857625419999977,0.46117601400010244,5.577933270999893,AND AS THEY DREW NEAR IT AMEER ALI BEHELD IN THE DOORWAY THE LOVELIEST DAMSEL HIS EYES HAD EVER LOOKED ON AT THE SIGHT OF A STRANGER SHE DREW HER VEIL ABOUT HER AND STEPPED INTO THE HUT AND MUCH AS HE WISHED TO SEE HER AGAIN,"And as they drew near it, Amir Ali beheld in the doorway the luckiest dazzle his eyes had ever looked on. At the sight of a stranger, she drew her veil about her and stepped into the hut, and, much as he wished, to see her again."
19,mic_fileid_19_doa340_3spk.wav,text_fileid_19_doa340_spk1.txt,340,337,3.0,1,0.11904761904761904,5,42,0.25913183699981346,4.857625419999977,0.40326840800003083,5.520025664999821,THE INJURIES TO DAK KOVA HAD DELAYED THE MARCH SO GREATLY THAT IT WAS DECIDED TO GIVE UP THE EXPEDITION WHICH WAS A RAID UPON A SMALL THARK COMMUNITY IN RETALIATION FOR THE DESTRUCTION OF THE INCUBATOR UNTIL AFTER THE GREAT GAMES,"The injuries to DotCova had delayed the march so greatly that it was decided to give up the expedition, which was arrayed upon a small, dark community in retaliation for the destruction of the incubator until after the Great Games."
20,mic_fileid_20_doa68_3spk.wav,text_fileid_20_doa68_spk1.txt,68,150,82.0,1,0.9411764705882353,32,34,0.2672317920000751,4.748340838000104,2.271713263000038,7.287285893000217,OLENIN WAS ABOUT TO APPROACH THE DEAD BODY AND HAD BEGUN TO LOOK AT IT WHEN THE BROTHER LOOKING UP AT HIM FROM UNDER HIS BROWS WITH CALM CONTEMPT SAID SOMETHING SHARPLY AND ANGRILY,"[♪ Speakers are speaking over video to the speaker, have a quick look at him Quinn! Australia. Thank you very much. I will miss you. Well, thank you."
20,mic_fileid_20_doa186_3spk.wav,text_fileid_20_doa186_spk2.txt,186,186,0.0,2,0.05,2,40,0.2672317920000751,4.748340838000104,0.43299034599999686,5.448562976000176,TO LET JEROME WHO HAD FALLEN A LITTLE BEHIND COME UP HERE HE OPENED A COUNCIL IN WHICH UNDER CIRCUMSTANCES SUFFICIENTLY EXCITING BUT WITHOUT EVINCING ANY BEWILDERMENT HE MAINTAINED IN OPPOSITION TO MY VIEWS THAT IT WAS IMPOSSIBLE TO PROCEED,"to let Jerome, who had fallen a little behind, come up. Here be opened a council in which, under circumstances sufficiently exciting, but without advancing any bewilderment, he maintained in opposition to my views that it was impossible to proceed."
20,mic_fileid_20_doa246_3spk.wav,text_fileid_20_doa246_spk3.txt,246,249,3.0,3,0.0,0,34,0.2672317920000751,4.748340838000104,0.3898517019999872,5.405424332000166,IN FACT IT POSSESSED THE GREATEST OF ALL CLAIMS TO THEIR ADMIRATION FOR IT WAS PARTLY INCOMPREHENSIBLE AND BY THE ARTFUL INTRODUCTION OF A WORD HERE AND THERE OF WHICH HIS HEARERS KNEW NOTHING,"In fact, it possessed the greatest of all claims to their admiration, for it was partly incomprehensible and by the artful introduction of a word here and there, of which his hearers knew nothing."
21,mic_fileid_21_doa34_3spk.wav,text_fileid_21_doa34_spk1.txt,34,32,2.0,1,0.02702702702702703,1,37,0.2772654729999431,5.175832769999943,0.4942563590000191,5.947354601999905,WE THEN WENT TO WORK TO MAKE CLOTHES AFTER THE PATTERN OF THE NETCHELLI ESKIMO AND THE SEWING WENT ON EARLY AND LATE THICK ANORAKS AND THIN ONES HEAVY BREECHES AND LIGHT WINTER STOCKINGS AND SUMMER STOCKINGS,"We then went to work to make clothes after the pattern of the Natcheli Eskimo, and the sewing went on early and late. Thick anoraks and thin ones, heavy breeches and light, winter stockings and summer stockings."
21,mic_fileid_21_doa147_3spk.wav,text_fileid_21_doa147_spk3.txt,147,32,115.0,3,1.0909090909090908,36,33,0.2772654729999431,5.175832769999943,0.41902666700002555,5.872124909999911,PLAYING ON HIS FACE WARMED IT FOR A MOMENT THEN LINGERED AND FROZE IN HIS HAIR STIFFENING IT INTO ICICLES HE FELT THE APPROACH OF ANOTHER DANGER HE COULD NOT AFFORD TO FALL,"We then went to work to make clothes after the pattern of the Natcheli Eskimo, and the sewing went on early and late. Thick anoraks and thin ones, heavy breeches and light, winter stockings and summer stockings."
21,mic_fileid_21_doa350_3spk.wav,text_fileid_21_doa350_spk2.txt,350,345,5.0,2,0.04081632653061224,2,49,0.2772654729999431,5.175832769999943,0.5295464599998922,5.982644702999778,WAS CALM AND MAJESTIC AS A KING HIS FACE WAS VERY LIKE THAT OF THE DEAD ABREK HE DID NOT DEIGN TO LOOK AT ANYONE AND NEVER ONCE GLANCED AT THE DEAD BODY BUT SITTING ON HIS HEELS IN THE SHADE HE SPAT AS HE SMOKED HIS SHORT PIPE,"was calm and majestic as a king. His face was very like that of the dead of Brank. He did not deign to look at anyone and never once glanced at the dead body, but sitting on his heels in the shade, he spat as he smoked his short pipe."
22,mic_fileid_22_doa22_3spk.wav,text_fileid_22_doa22_spk2.txt,22,22,0.0,2,0.06521739130434782,3,46,0.2780643809999219,4.974429919000158,0.5238932570000543,5.776387557000135,BUT IT STOOD FOR A HIGH WATER MARK IN THE EBB AND FLOW OF CONFIDENCE MADAME MERLE HAD ONCE DECLARED HER BELIEF THAT WHEN A FRIENDSHIP CEASES TO GROW IT IMMEDIATELY BEGINS TO DECLINE THERE BEING NO POINT OF EQUILIBRIUM BETWEEN LIKING MORE AND LIKING LESS,"but it stood for a high watermark in the ebb and flow of confidence. Madame Moral had once declared her belief that when a friendship ceases to grow, it immediately begins to decline, there being no point of equilibrium between liking more and liking less."
22,mic_fileid_22_doa123_3spk.wav,text_fileid_22_doa123_spk3.txt,123,124,1.0,3,0.06451612903225806,2,31,0.2780643809999219,4.974429919000158,0.37701281799991193,5.629507117999992,THE EYES OF DUKES OF THE BLOOD ROYAL HAVE BEEN PLUCKED OUT FOR THE GOOD OF THE KINGDOM CERTAIN PRINCES TOO NEAR TO THE THRONE HAVE BEEN CONVENIENTLY STIFLED BETWEEN MATTRESSES,"The eyes of the Dukes of the Blood Royal have been plucked out for the good of the kingdom. Certain princes, too near to the throne, have been conveniently skilful between mattresses."
22,mic_fileid_22_doa345_3spk.wav,text_fileid_22_doa345_spk1.txt,345,328,17.0,1,0.05263157894736842,2,38,0.2780643809999219,4.974429919000158,0.43564192000008006,5.68813622000016,THEY HAVE MERELY GONE TO WORK IN A BUSINESS LIKE MANNER AND USED THEIR WITS AND COMMON SENSE IN EDUCATING THE VOTERS REALLY MY DEARS I'M MORE PROUD OF YOU TODAY THAN I'VE EVER BEEN BEFORE HE CONCLUDED,"They have merely gone to work in a business-like manner and used their wits and common sense in educating the voters. Really my dears, I'm more proud of you today than I've ever been before, he concluded."
23,mic_fileid_23_doa6_3spk.wav,text_fileid_23_doa6_spk3.txt,6,15,9.0,3,0.02127659574468085,1,47,0.2676573460000782,4.603175829999827,0.5727822829999241,5.44361545899983,WILL TAKE WITHOUT FLINCHING A BLOW WHICH WOULD LEAVE ANOTHER MAN WRITHING ON THE GROUND SUCH THINGS ARE NOT TO BE ACQUIRED IN A WEEK BUT ALL THAT COULD BE DONE IN A WEEK SHOULD BE DONE THE MEDICAL ASSISTANT HAD A GOOD BASIS TO START FROM,"will take without flinching a blow which would leave another man riding on the ground. Such things are not to be acquired in a week, but all that could be done in a week should be done. The medical assistant had a good basis to start from."
23,mic_fileid_23_doa92_3spk.wav,text_fileid_23_doa92_spk2.txt,92,94,2.0,2,0.21951219512195122,9,41,0.2676573460000782,4.603175829999827,0.6838997470001686,5.554732923000074,JUST AS HE WAS LEAVING THE FAR CORNER OF THE OLD ORCHARD SOME ONE CALLED HIM PETER OH PETER RABBIT CALLED THE VOICE PETER STOPPED ABRUPTLY SAT UP VERY STRAIGHT LOOKED THIS WAY LOOKED THAT WAY AND LOOKED THE OTHER WAY,"Just as he was leaving the far corner of the old orchard, some had called him, ""'Eater, oh, be there out there,' he called the voice. He stopped abruptly, sat up very straight, but this way, looked that way, and looked the other way."""
23,mic_fileid_23_doa212_3spk.wav,text_fileid_23_doa212_spk1.txt,212,187,25.0,1,1.0,48,48,0.2676573460000782,4.603175829999827,0.07323815099994135,4.944071326999847,WHEN HIS CRIES WERE HEARD BY A FARMER WHO WAS WALKING HOME FROM TOWN AND HE WAS BROUGHT BACK TO HIS FATHER'S HOUSE HE WAS SO TIRED AND EXCITED THAT HE DID NOT KNOW WHAT WAS HAPPENING TO HIM BY CHANCE DAVID'S FATHER KNEW THAT HE HAD DISAPPEARED,
24,mic_fileid_24_doa57_3spk.wav,text_fileid_24_doa57_spk3.txt,57,55,2.0,3,0.02127659574468085,1,47,0.2770760110001902,4.788915863999819,0.5068053160000545,5.572797191000063,AND VERY PRETTY SHE LOOKED IN HER NEAT SHEPHERD'S PLAID SUIT AND NATTY LITTLE WHITE CANVAS HAT VERY SOON SHE SAID I HOPE NEITHER OF YOU WILL MISUNDERSTAND ME WHEN I TELL YOU THAT IF MY HOPES ARE REALIZED I WILL NOT RIDE WITH YOU MUCH LONGER,"And very pretty she looked in her neat shepherd's clad suit and natty little white canvas hat. Very soon she said, I hope neither of you will misunderstand me when I tell you that if my hopes are realized, I will not ride with you much longer."
24,mic_fileid_24_doa113_3spk.wav,text_fileid_24_doa113_spk2.txt,113,111,2.0,2,0.02564102564102564,1,39,0.2770760110001902,4.788915863999819,0.3743380100002014,5.44032988500021,I SAID THAT BRAITHWAITE HAD DONE MORE FOR THE WORLD BY ONE SPEECH THAN JESUS AND ALL HIS SAINTS PUT TOGETHER HE WAS AWARE THAT THE KNITTING NEEDLES STOPPED FOR A SECOND THEN THEY WENT ON AGAIN AS BEFORE,"I said that breakaway had done more for the world by one speech than Jesus and all his saints put together. He was aware that the knitting needles stopped for a second, then they went on again as before."
24,mic_fileid_24_doa289_3spk.wav,text_fileid_24_doa289_spk1.txt,289,289,0.0,1,0.024390243902439025,1,41,0.2770760110001902,4.788915863999819,0.5699970030000259,5.635988878000035,I HAD NOT FORGOTTEN THE LIVID JAGGED FURROWS IN MERCER'S SIDE QUICKLY AS I SHOT TO THE LADDER SHE WAS THERE BEFORE ME A DIM WAVERING WHITE SHAPE WAITING I PAUSED HOLDING TO A RUNG OF THE LADDER WITH ONE HAND,"I had not forgotten the livid, jagged furrows in Mercer's side. Quickly as I shot to the ladder, she was there before me, a dim, wavering, white shape, waiting. I paused, holding to a rung of a ladder with one hand."
25,mic_fileid_25_doa112_3spk.wav,text_fileid_25_doa112_spk1.txt,112,114,2.0,1,0.0,0,36,0.23909293900010198,3.916268145999993,0.34797860600019703,4.503339691000292,THERE WAS THE SWEETNESS OF THE MAYFLOWER AND THE STRENGTH OF THE YOUNG OAK BUT ONE COULD EASILY DIVINE THAT SHE WAS ONE OF THE SOULS BY NATURE PITCHED TOO HIGH BY SUFFERING PLUNGED TOO LOW,"There was the sweetness of the Mayflower and the strength of the young oak, but one could easily divine that she was one of the souls by nature pitched too high by suffering plunged too low."
