fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
34,mic_fileid_34_doa157_3spk.wav,text_fileid_34_doa157_spk1.txt,157,157,0.0,1,clean_fileid_34_doa157_spk1.wav,0.023255813953488372,1,43,4.41470193862915,15.230276107788086,10.815574169158936,4.396411895751953,15.111921310424805,10.715509414672852,1.3603432178497314,3.3718199729919434,2.011476755142212,4.338725135000004,0.2503148569999212,0.4208887009999671,5.0099286929998925,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,"Therefore, Sohan had fallen on evil days, for he could not bring himself to paint against his better judgment. He was now renting a former photographic studio on the top of a house in Government Street. The accommodation consisted of the studio itself."
35,mic_fileid_35_doa24_3spk.wav,text_fileid_35_doa24_spk1.txt,24,24,0.0,1,clean_fileid_35_doa24_spk1.wav,0.02040816326530612,1,49,7.494431495666504,16.625797271728516,9.131365776062012,7.4817705154418945,16.456098556518555,8.97432804107666,2.0102014541625977,3.7385799884796143,1.7283785343170166,5.183072669000467,0.3640370210000583,0.4409308049998799,5.988040495000405,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The Western world is warned, if not armed, against the possibility of it. In the second place, there is weakness inherent in the brown man which will bring his adventure to naught. From the West, he has borrowed all our material achievement and passed our ethical achievement by."
36,mic_fileid_36_doa269_3spk.wav,text_fileid_36_doa269_spk1.txt,269,269,0.0,1,clean_fileid_36_doa269_spk1.wav,0.09090909090909091,3,33,2.3710458278656006,14.333066940307617,11.962021112442017,2.354541063308716,14.080284118652344,11.725743055343628,1.1756420135498047,3.0251784324645996,1.849536418914795,4.829366883000148,0.288591346999965,0.36639703499986354,5.4843552649999765,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,The bridge opened on a rather fine street called St. Thomas' Street. He entered it. Here and there were high carved gables and shop prongs. He set to knocking at the doors again.
37,mic_fileid_37_doa104_3spk.wav,text_fileid_37_doa104_spk1.txt,104,104,0.0,1,clean_fileid_37_doa104_spk1.wav,0.06451612903225806,2,31,4.262055397033691,16.073955535888672,11.81190013885498,4.252620697021484,15.975505828857422,11.722885131835938,1.2512414455413818,2.612095594406128,1.360854148864746,3.5580635000001166,0.24129944000014802,0.27890549599987935,4.078268436000144,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,And there was much comment on this evidence of a declining industry. It was not at once recognized that there was embodied in horse flesh more horsepower than ever before.
38,mic_fileid_38_doa1_3spk.wav,text_fileid_38_doa1_spk1.txt,1,1,0.0,1,clean_fileid_38_doa1_spk1.wav,0.02564102564102564,1,39,6.5456037521362305,19.841806411743164,13.296202659606934,6.537846565246582,19.6824951171875,13.144648551940918,1.332245111465454,3.5272154808044434,2.1949703693389893,5.009920189999775,0.346390392000103,0.43803683299984186,5.79434741499972,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,"Once upon a time, there was an old widow woman who had three sons. The first two were clever enough, but the third, Bobo by name, was a little better than a silly simpleton. All his mother's scoldings and beatings."
39,mic_fileid_39_doa250_3spk.wav,text_fileid_39_doa250_spk1.txt,250,250,0.0,1,clean_fileid_39_doa250_spk1.wav,0.0,0,46,4.569394588470459,17.869592666625977,13.300198078155518,4.559518814086914,17.76719856262207,13.207679748535156,1.2933685779571533,3.848891258239746,2.5555226802825928,4.401564198999949,0.3054780430002211,0.45645984300017517,5.163502085000346,BUT HE MADE HIS WAY DOWN TO THE FORD UNDER THE PALACE WALLS AND STEPPED INTO THE FLOODED WATER INCH BY INCH AND FOOT BY FOOT HE FOUGHT HIS WAY ACROSS NOW NEARLY SWEPT OFF HIS FEET BY SOME SUDDEN SWIRL OR EDDY NOW NARROWLY ESCAPING,"But he made his way down to the Ford under the palace walls and stepped into the flooded water. Inch by inch, and foot by foot he fought his way across, now nearly swept off his feet by some sudden swirl or eddy, now narrowly escaping."
40,mic_fileid_40_doa14_3spk.wav,text_fileid_40_doa14_spk1.txt,14,14,0.0,1,clean_fileid_40_doa14_spk1.wav,0.0,0,26,2.069715976715088,16.824459075927734,14.754743099212646,2.05216383934021,16.56637191772461,14.5142080783844,1.2670615911483765,3.5877106189727783,2.320649027824402,3.579110600999229,0.33718133000002126,0.2828227199997855,4.199114650999036,WE ADVANCED TALKING IN THAT FASHION AND IN HIGH SPIRITS AND CONGRATULATING OURSELVES IN BEING SHUT OF THE TRANSPORT AND ON BREATHING FINE MOUNTAIN AIR AGAIN,"We advanced, talking in that fashion and in high spirits, and congratulating ourselves in being shut of the transport and on breathing fine mountain air again."
41,mic_fileid_41_doa116_3spk.wav,text_fileid_41_doa116_spk1.txt,116,116,0.0,1,clean_fileid_41_doa116_spk1.wav,0.11428571428571428,4,35,3.425584077835083,14.321195602416992,10.89561152458191,3.402670383453369,14.143558502197266,10.740888118743896,1.4231003522872925,3.175280809402466,1.7521804571151733,4.392708553000375,0.20801721199995882,0.4001387180001075,5.000864483000441,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,"We took rooms at a hotel in Medward. Quarles explaining that our investigation might take some days. Next morning, instead of going the within as I had expected, he took me to the police court."
42,mic_fileid_42_doa76_3spk.wav,text_fileid_42_doa76_spk1.txt,76,76,0.0,1,clean_fileid_42_doa76_spk1.wav,0.0,0,35,3.439211130142212,16.94542694091797,13.506215810775757,3.4196901321411133,16.754934310913086,13.335244178771973,1.4226601123809814,3.683225393295288,2.2605652809143066,4.810450245000084,0.36240019000024404,0.3575201520002338,5.5303705870005615,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How can earthly words describe it? It towered ten feet at the shoulder, had four legs on either side, a broad, flat tail, larger at the tip than at the root, and which it held."
43,mic_fileid_43_doa273_3spk.wav,text_fileid_43_doa273_spk1.txt,273,273,0.0,1,clean_fileid_43_doa273_spk1.wav,0.11627906976744186,5,43,4.464390277862549,20.06536293029785,15.600972652435303,4.457671165466309,19.93282127380371,15.475150108337402,1.5391054153442383,3.999690294265747,2.460584878921509,4.229087115999846,0.24557900099989638,0.5263223740003014,5.000988491000044,ODETTE ODETTE HE WHISPERED DON'T YOU REALISE THAT I LOVE YOU AND WOULD GIVE MY LIFE TO SAVE YOU FROM UNHAPPINESS WON'T YOU TELL ME EVERYTHING PLEASE NO NO NO SHE MURMURED WITH A LITTLE CATCH IN HER VOICE PLEASE DON'T ASK ME,"Oh, dead! Oh, dead! he whispered. Don't you realize that I love you and would give my life to save you from unhappiness? Won't you tell me everything, please? No, no, no, she murmured with a little catch in her voice. Please don't ask me."
44,mic_fileid_44_doa215_3spk.wav,text_fileid_44_doa215_spk1.txt,215,215,0.0,1,clean_fileid_44_doa215_spk1.wav,0.0,0,38,2.98512864112854,16.79082679748535,13.805698156356812,2.97139310836792,16.642906188964844,13.671513080596924,1.17716383934021,3.2930896282196045,2.1159257888793945,4.797597214000234,0.34725135700000465,0.3769271389996902,5.521775709999929,I TOO HAVE HAD MY DREAM I TOO HAVE MEDITATED I TOO HAVE SIGHED I TOO HAVE HAD A MOONLIGHT SOUL LOVE IS A CHILD SIX THOUSAND YEARS OLD LOVE HAS THE RIGHT TO A LONG WHITE BEARD,"I too have had my dream. I too have meditated. I too have sighed. I too have had a moonlight soul. Love is a child, six thousand years old. Love has the right to a long white beard."
45,mic_fileid_45_doa278_3spk.wav,text_fileid_45_doa278_spk1.txt,278,278,0.0,1,clean_fileid_45_doa278_spk1.wav,0.04878048780487805,2,41,4.3869829177856445,17.742870330810547,13.355887413024902,4.380026817321777,17.529218673706055,13.149191856384277,1.187213659286499,3.4046413898468018,2.2174277305603027,4.658062597000026,0.2761253050002779,0.46577549199992063,5.399963394000224,ONE LADY HAD A FRIGHT FOR THE WIND BLEW THE END OF HER SHAWL WITHIN REACH OF A TIGER'S GREAT CLAW AND HE CLUTCHED IT TRYING TO DRAG HER NEARER THE SHAWL CAME OFF AND THE POOR LADY RAN AWAY SCREAMING,"One lady had a fright, but the wind blew the end of her shawl within reach of the tiger's great claw, and he clutched it, trying to drag her nearer. The shawl came off, and the poor lady ran away, screaming."
46,mic_fileid_46_doa189_3spk.wav,text_fileid_46_doa189_spk1.txt,189,189,0.0,1,clean_fileid_46_doa189_spk1.wav,0.2,7,35,2.4860334396362305,16.011972427368164,13.525938987731934,2.4683656692504883,15.852359771728516,13.383994102478027,1.210951566696167,3.4884774684906006,2.2775259017944336,4.3952113750001445,0.24265333899984398,0.3810474639999484,5.018912177999937,YOU'LL SEE THE ENGLISHEST LOOKING ENGLISHMAN YOU EVER SAT EYES ON OUTSIDE THE PAGES OF PUNCH TRYING TO TEAR MY OLD FASHIONED DOORBELL OUT BY THE ROOTS THAT'S YOUR BEST MAKE UP IS IT REMSEN,"You'll see the Englishest-looking Englishman you ever set eyes on outside the pages of punch, trying to tear my old-fashioned doorbell out by the roots. That's your best makeup, is it, Remsen?"
47,mic_fileid_47_doa104_3spk.wav,text_fileid_47_doa104_spk1.txt,104,104,0.0,1,clean_fileid_47_doa104_spk1.wav,0.024390243902439025,1,41,3.1278724670410156,15.542635917663574,12.414763450622559,3.1169071197509766,15.27518081665039,12.158273696899414,1.1940131187438965,3.1667556762695312,1.9727425575256348,4.603768961999776,0.27873245299997507,0.46496366300016234,5.347465077999914,AT FIRST UNDER DIFFERENT ANIMAL SHAPES SINCE THAT TIME PARTLY FROM HABIT AND PARTLY TO AMUSE OURSELVES WE HAVE CONTINUED TO TRANSFORM OURSELVES AND IT WAS IN THIS WAY THAT I GOT TO KNOW YOU HOW EXCLAIMED JEGU FILLED WITH ASTONISHMENT,"at first under different animal shapes. Since that time, partly from habit and partly to amuse ourselves, we have continued to transform ourselves. And it was in this way that I got to know you. How, exclaimed Jago, filled with astonishment."
48,mic_fileid_48_doa227_3spk.wav,text_fileid_48_doa227_spk1.txt,227,227,0.0,1,clean_fileid_48_doa227_spk1.wav,0.05555555555555555,2,36,2.0582737922668457,15.42759895324707,13.369325160980225,2.0454812049865723,15.274110794067383,13.22862958908081,1.266977310180664,3.5468568801879883,2.279879570007324,4.597609260000354,0.43081753800015576,0.35976364700036356,5.388190445000873,APPLIED TO HER WORK BUT AFTER A FEW MINUTES SUNK AGAIN WITHOUT KNOWING IT HERSELF INTO LANGUOR AND LISTLESSNESS MOVING HERSELF IN HER CHAIR FROM THE IRRITATION OF WEARINESS MUCH OFTENER THAN SHE MOVED HER NEEDLE,"applied to her work, but after a few minutes sunk again without knowing herself into langer and listlessness, moving herself in her chair from the irritation of weariness much oftener than she moved her needle."
49,mic_fileid_49_doa63_3spk.wav,text_fileid_49_doa63_spk1.txt,63,63,0.0,1,clean_fileid_49_doa63_spk1.wav,0.0,0,30,2.661133289337158,15.229486465454102,12.568353176116943,2.6503608226776123,15.07046127319336,12.420100450515747,1.333756446838379,3.241513729095459,1.90775728225708,4.589041475000613,0.25748676900002465,0.32813628999974753,5.174664534000385,BY WHICH SOCIAL WANTS MUST BE SATISFIED THE PEOPLE DO NOT VOTE IT THE LEGISLATOR DOES NOT EXPRESS IT THE SAVANT DISCOVERS AND FORMULATES IT BUT IN FACT THE LAW,"by which social wants must be satisfied. The people do not vote it, the legislator does not express it, the savant discovers and formulates it, but in fact the law."
50,mic_fileid_50_doa58_3spk.wav,text_fileid_50_doa58_spk1.txt,58,58,0.0,1,clean_fileid_50_doa58_spk1.wav,0.0,0,37,2.9507570266723633,16.56297492980957,13.612217903137207,2.937755823135376,16.423900604248047,13.486144781112671,1.1820297241210938,3.581291437149048,2.399261713027954,4.7919477470004495,0.3304356110002118,0.3575514670001212,5.479934825000782,WOULD BE THE MOST ADVANCED IN CIVILIZATION BUT SUCH WAS NOT THE CASE MANY OF THEM WERE AMONG THE MOST DEGRADED UPON THE CONTINENT THEY SEEMED UNABLE TO ADAPT THEMSELVES TO THE WHITE MAN AND HIS WAYS,"would be the most advanced in civilization, but such was not the case. Many of them were among the most degraded upon the continent. They seemed unable to adapt themselves to the white man and his ways."
51,mic_fileid_51_doa46_3spk.wav,text_fileid_51_doa46_spk1.txt,46,46,0.0,1,clean_fileid_51_doa46_spk1.wav,0.024390243902439025,1,41,3.985647201538086,14.383238792419434,10.397591590881348,3.9499282836914062,13.928040504455566,9.97811222076416,1.3529589176177979,3.465864896774292,2.112905979156494,4.374026074000085,0.2565158440002051,0.37947276799968677,5.010014685999977,AND THIS IS UNDOUBTEDLY THE BEST WAY OF UTILIZING THE POWER I HAD MADE UP MY MIND TO ADOPT THE SAME SYSTEM IN SLEDGING ON THE BARRIER ANOTHER GREAT ADVANTAGE IT HAD WAS THAT THE DOGS WOULD PASS SINGLY ACROSS FISSURES,and this is undoubtedly the best way of utilizing the power. I had made up my mind to adopt the same system in sledging on the barrier. Another great advantage it had was that the dogs would pass singly across fishers.
52,mic_fileid_52_doa310_3spk.wav,text_fileid_52_doa310_spk1.txt,310,310,0.0,1,clean_fileid_52_doa310_spk1.wav,0.029411764705882353,1,34,1.3799200057983398,14.574421882629395,13.194501876831055,1.3547974824905396,14.311901092529297,12.957103610038757,1.2146230936050415,3.3735427856445312,2.1589196920394897,4.515055476000271,0.3027162000003045,0.363402909999877,5.181174586000452,IT TAKES ITS NAME FROM THAT ILLUSTRIOUS WOMAN BY WHOSE VIRTUE AND FORTITUDE AND ARMED WITH PRAYER THE CHILDREN OF ISRAEL WERE PRESERVED FROM THE DESTRUCTION THREATENED THEM BY HOLOFERNES AND HIS GREAT ARMY,It takes its name from that illustrious woman by whose virtue and fortitude and armed with prayer the children of Israel were preserved from the destruction threatened them by holoferness and his great army.
53,mic_fileid_53_doa106_3spk.wav,text_fileid_53_doa106_spk1.txt,106,106,0.0,1,clean_fileid_53_doa106_spk1.wav,0.047619047619047616,2,42,4.019031047821045,18.01013946533203,13.991108417510986,4.0088887214660645,17.83683967590332,13.827950954437256,1.0864331722259521,3.182583808898926,2.0961506366729736,4.656766689000051,0.3089606769999591,0.43550849500024924,5.401235861000259,LITTLE DID I THEN THINK THAT THESE PEOPLE PLACED BY A SEEMING CHANCE IN AN ADJOINING STATEROOM WERE TO BE MY FELLOW WORKERS AND TRUE FRIENDS NOT ONLY FOR THE COMING MONTHS IN THAT ARCTIC LAND TO WHICH WE WERE GOING BUT,"Little did I then think that these people, placed by a seeming chance in an adjoining state room, were to be my fellow workers and true friends, not only for the coming months in that arctic land to which we were going, but..."
54,mic_fileid_54_doa327_3spk.wav,text_fileid_54_doa327_spk1.txt,327,327,0.0,1,clean_fileid_54_doa327_spk1.wav,0.06451612903225806,2,31,4.955076217651367,16.283781051635742,11.328704833984375,4.944438934326172,16.116849899291992,11.17241096496582,1.1045811176300049,3.2070517539978027,2.102470636367798,3.8132859890001782,0.2914324939997641,0.3217652929997712,4.4264837759997135,WHILE HE HIMSELF STROVE TO ENJOY LIFE IN A SHY AND BOYISH FASHION THAT WAS AS UNUSUAL IN A MAN OF HIS WEALTH AS IT WAS ADMIRABLE HE HAD NEVER MARRIED,"While he himself strove to enjoy life in a shy and boyish fashion, that was as unusual in the manner of his wealth as it was admirable. He had never married."
55,mic_fileid_55_doa144_3spk.wav,text_fileid_55_doa144_spk1.txt,144,144,0.0,1,clean_fileid_55_doa144_spk1.wav,0.0,0,30,1.9092515707015991,15.082610130310059,13.17335855960846,1.89516019821167,14.724522590637207,12.829362392425537,1.0452173948287964,2.442519187927246,1.3973017930984497,4.344377592000001,0.2567908850001004,0.3218498479996015,4.923018324999703,IT WAS AS THOUGH THE SPIRIT OF THE DEEP HAD TAKEN FORM IN THE SUBSTANCE OF THE NOBLEST OF ALL THE FOWLS OF ITS DOMINIONS AND POISED ON TREMORLESS WINGS,"It was as though the spirit of the deep had taken form in the substance of the noblest of all the fowls of its dominions, and, poised on tremorless wings,"
56,mic_fileid_56_doa64_3spk.wav,text_fileid_56_doa64_spk1.txt,64,64,0.0,1,clean_fileid_56_doa64_spk1.wav,0.05714285714285714,2,35,2.7928781509399414,15.6638822555542,12.871004104614258,2.7831788063049316,15.527105331420898,12.743926525115967,1.2097444534301758,2.8735363483428955,1.6637918949127197,4.790420637999887,0.39813532699963616,0.33301034599980994,5.521566310999333,I REPAIRED UNDER THESE THOUGHTS TO MY BIBLE MY GREAT COMFORT IN THAT TIME AND THAT SCRIPTURE CAME TO MY HAND CAST THY BURDEN UPON THE LORD AND HE SHALL SUSTAIN THEE PSALM FIFTY FIVE,"I repaired under these thoughts to my Bible, my great comfort in that time, and that Scripture came to my hand. Cast thy burden upon the Lord, and he shall sustain thee. Psalm 55."
57,mic_fileid_57_doa173_3spk.wav,text_fileid_57_doa173_spk1.txt,173,173,0.0,1,clean_fileid_57_doa173_spk1.wav,0.0,0,37,3.4610376358032227,15.583283424377441,12.122245788574219,3.445488929748535,15.292482376098633,11.846993446350098,1.3396108150482178,3.55949068069458,2.2198798656463623,4.628098167999269,0.2583320700000513,0.3834439550000752,5.269874192999396,WHILE ON THE OTHER HAND I DID AFTERWARDS DISCOVER THESE AS SOON AS I SUPPOSED GOD TO HAVE CREATED A RATIONAL SOUL AND TO HAVE ANNEXED IT TO THIS BODY IN A PARTICULAR MANNER WHICH I DESCRIBED,"While, on the other hand, I did afterwards discover these as soon as I supposed God to have created a rational soul, and to have annexed it to this body in a particular manner, which I described."
