fileid,mic_file,output_dir,output_prefix,command,returncode,elapsed_sec,stdout_log,stderr_log,separated_wav_count
22,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_22_doa22_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_22,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_22/hark_fileid_22_mic_fileid_22_doa22_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_22/runtime_fileid_22.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_22_doa22_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_22/hark_fileid_22_mic_fileid_22_doa22_3spk',0,6.53778972300006,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_22.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_22.stderr.log,3
23,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_23_doa6_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_23,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_23/hark_fileid_23_mic_fileid_23_doa6_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_23/runtime_fileid_23.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_23_doa6_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_23/hark_fileid_23_mic_fileid_23_doa6_3spk',0,6.936466776000088,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_23.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_23.stderr.log,5
24,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_24_doa57_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_24,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_24/hark_fileid_24_mic_fileid_24_doa57_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_24/runtime_fileid_24.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_24_doa57_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_24/hark_fileid_24_mic_fileid_24_doa57_3spk',0,7.163738132000617,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_24.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_24.stderr.log,5
25,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_25_doa112_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_25,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_25/hark_fileid_25_mic_fileid_25_doa112_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_25/runtime_fileid_25.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_25_doa112_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_25/hark_fileid_25_mic_fileid_25_doa112_3spk',0,5.8114634129997285,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_25.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_25.stderr.log,3
26,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_26_doa34_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_26,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_26/hark_fileid_26_mic_fileid_26_doa34_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_26/runtime_fileid_26.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_26_doa34_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_26/hark_fileid_26_mic_fileid_26_doa34_3spk',0,6.817044812999484,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_26.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_26.stderr.log,5
27,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_27_doa31_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_27,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_27/hark_fileid_27_mic_fileid_27_doa31_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_27/runtime_fileid_27.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_27_doa31_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_27/hark_fileid_27_mic_fileid_27_doa31_3spk',0,7.142206019999321,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_27.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_27.stderr.log,3
28,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_28_doa124_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_28,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_28/hark_fileid_28_mic_fileid_28_doa124_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_28/runtime_fileid_28.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_28_doa124_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_28/hark_fileid_28_mic_fileid_28_doa124_3spk',0,6.8757770209995215,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_28.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_28.stderr.log,6
29,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_29_doa111_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_29,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_29/hark_fileid_29_mic_fileid_29_doa111_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_29/runtime_fileid_29.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_29_doa111_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_29/hark_fileid_29_mic_fileid_29_doa111_3spk',0,6.641971454000668,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_29.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_29.stderr.log,7
30,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_30_doa12_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_30,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_30/hark_fileid_30_mic_fileid_30_doa12_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_30/runtime_fileid_30.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_30_doa12_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_30/hark_fileid_30_mic_fileid_30_doa12_3spk',0,6.8050048409995725,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_30.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_30.stderr.log,4
31,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_31_doa53_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_31,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_31/hark_fileid_31_mic_fileid_31_doa53_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_31/runtime_fileid_31.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_31_doa53_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_31/hark_fileid_31_mic_fileid_31_doa53_3spk',0,7.886700942000061,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_31.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_31.stderr.log,5
32,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_32_doa102_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_32,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_32/hark_fileid_32_mic_fileid_32_doa102_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_32/runtime_fileid_32.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_32_doa102_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_32/hark_fileid_32_mic_fileid_32_doa102_3spk',0,7.004715005999969,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_32.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_32.stderr.log,5
33,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_33_doa34_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_33,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_33/hark_fileid_33_mic_fileid_33_doa34_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_33/runtime_fileid_33.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_33_doa34_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_33/hark_fileid_33_mic_fileid_33_doa34_3spk',0,7.932418488999247,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_33.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_33.stderr.log,6
34,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_34_doa125_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_34,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_34/hark_fileid_34_mic_fileid_34_doa125_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_34/runtime_fileid_34.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_34_doa125_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_34/hark_fileid_34_mic_fileid_34_doa125_3spk',0,7.812503721999747,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_34.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_34.stderr.log,6
35,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_35_doa24_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_35,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_35/hark_fileid_35_mic_fileid_35_doa24_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_35/runtime_fileid_35.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_35_doa24_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_35/hark_fileid_35_mic_fileid_35_doa24_3spk',0,8.479748437000126,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_35.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_35.stderr.log,5
36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_36_doa24_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_36/hark_fileid_36_mic_fileid_36_doa24_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_36/runtime_fileid_36.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_36_doa24_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_36/hark_fileid_36_mic_fileid_36_doa24_3spk',0,7.960283272000197,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_36.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_36.stderr.log,4
37,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_37_doa51_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_37,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_37/hark_fileid_37_mic_fileid_37_doa51_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_37/runtime_fileid_37.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_37_doa51_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_37/hark_fileid_37_mic_fileid_37_doa51_3spk',0,7.381279643999733,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_37.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_37.stderr.log,6
38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_38_doa1_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_38/hark_fileid_38_mic_fileid_38_doa1_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_38/runtime_fileid_38.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_38_doa1_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_38/hark_fileid_38_mic_fileid_38_doa1_3spk',0,8.803838771999835,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_38.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_38.stderr.log,5
39,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_39_doa156_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_39,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_39/hark_fileid_39_mic_fileid_39_doa156_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_39/runtime_fileid_39.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_39_doa156_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_39/hark_fileid_39_mic_fileid_39_doa156_3spk',0,6.9937295390000145,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_39.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_39.stderr.log,5
40,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_40_doa14_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_40,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_40/hark_fileid_40_mic_fileid_40_doa14_3spk,batchflow '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_40/runtime_fileid_40.n' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_40_doa14_3spk.wav' '/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_40/hark_fileid_40_mic_fileid_40_doa14_3spk',0,5.606294088999675,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_40.stdout.log,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_logs/hark_fileid_40.stderr.log,3
