fileid,chunk_index,mic_file,duration_sec,input_channels,input_audio_mode,audio_start_sec,audio_end_sec,gt_dominant_spk1_doa,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
19,3,mic_fileid_19_doa121_3spk_3.wav,4.0,4,mean_all_channels,328.0,332.0,340,3.97856108000002,4.0,332.0,332.00016737600004,0.00016737600003580155,0.5,1,1.0000005041445785,0.994640270000005,2,"which was arrayed upon a small , dark community in retali",2,", dark community in retali ation for the destruction of the incub","to give up the expedition, which was arrayed upon a small",328.56,332.28
19,4,mic_fileid_19_doa121_3spk_4.wav,4.0,4,mean_all_channels,332.0,336.0,340,3.9793526259999794,4.0,336.0,336.000246006,0.00024600599999757833,0.5,1,1.0000007321607143,0.9948381564999949,2,ation for the destruction of the incub ator until after the great,3,ator until after the great games. Such a subject.,", dark community in retali ation for the destruction of the incub",332.6,336.16
19,5,mic_fileid_19_doa121_3spk_5.wav,4.0,4,mean_all_channels,336.0,340.0,340,3.9763674320000177,4.0,340.0,340.000206519,0.00020651900001666945,0.5,1,1.0000006074088237,0.9940918580000044,2,games. Such a subject.,0,,ator until after the great games. Such a subject.,,
20,1,mic_fileid_20_doa68_3spk_1.wav,4.0,4,mean_all_channels,340.0,344.0,68,3.979616152999995,4.0,344.0,344.00018574,0.00018574000000626256,0.5,1,1.0000005399418606,0.9949040382499987,2,I leann was about to approach the dead,3,I leann was about to approach the dead body and had begun to look at,,340.12,344.48
20,2,mic_fileid_20_doa68_3spk_2.wav,4.0,4,mean_all_channels,344.0,348.0,68,3.9796619279999845,4.0,348.0,348.000248065,0.0002480649999938578,0.5,1,1.0000007128304598,0.9949154819999961,2,body and had begun to look at it when the brother looking up,2,it when the brother looking up at him from under his brows with,I leann was about to approach the dead body and had begun to look at,344.68,348.36
20,3,mic_fileid_20_doa68_3spk_3.wav,4.0,4,mean_all_channels,348.0,352.0,68,3.9789251710000144,4.0,352.0,352.00021659000004,0.0002165900000363763,0.5,1,1.0000006153125,0.9947312927500036,2,at him from under his brows with calm contempt. He said something,2,calm contempt. He said something sharply and angrily.,it when the brother looking up at him from under his brows with,348.7,352.14
20,4,mic_fileid_20_doa68_3spk_4.wav,4.0,4,mean_all_channels,352.0,356.0,68,3.980733418,4.0,356.0,356.00016882,0.00016881999999895925,0.5,1,1.0000004742134831,0.9951833545,2,sharply and angrily. Nothing.,1,Nothing.,calm contempt. He said something sharply and angrily.,352.2,352.42
21,1,mic_fileid_21_doa34_3spk_1.wav,4.0,4,mean_all_channels,356.0,360.0,34,3.977694430999975,4.0,360.0,360.000169022,0.00016902200002277823,0.5,1,1.0000004695055555,0.9944236077499937,1,We then went towards an enclosed after the,2,We then went towards an enclosed after the past of the Zikr-e-Heskoma and,,356.24,360.4
21,2,mic_fileid_21_doa34_3spk_2.wav,4.0,4,mean_all_channels,360.0,364.0,34,3.977856203999977,4.0,364.0,364.000143754,0.00014375400002109018,0.5,1,1.0000003949285714,0.9944640509999942,2,past of the Zikr-e-Heskoma and the summit went on early and,2,the summit went on early and late. Thick interacts,We then went towards an enclosed after the past of the Zikr-e-Heskoma and,360.86,364.0
21,3,mic_fileid_21_doa34_3spk_3.wav,4.0,4,mean_all_channels,364.0,368.0,34,3.9762734569999907,4.0,368.0,368.000246582,0.00024658199998839336,0.5,1,1.0000006700597825,0.9940683642499977,2,late. Thick interacts and thin ones. Every bridge is a,2,and thin ones. Every bridge is a line. Winter stockings and summer,the summit went on early and late. Thick interacts,364.58,368.42
21,4,mic_fileid_21_doa34_3spk_4.wav,4.0,4,mean_all_channels,368.0,372.0,34,3.980273249999982,4.0,372.0,372.000233009,0.00023300899999867397,0.5,1,1.0000006263682795,0.9950683124999955,2,line. Winter stockings and summer stockings.,2,stockings. He's fat as he's,and thin ones. Every bridge is a line. Winter stockings and summer,368.64,370.66
22,1,mic_fileid_22_doa22_3spk_1.wav,4.0,4,mean_all_channels,372.0,376.0,345,3.980204159999971,4.0,376.0,376.000202896,0.00020289600001888175,0.5,1,1.0000005396170213,0.9950510399999928,2,He's fat as he's got a lot of fat,2,got a lot of fat .,,373.4,374.981
22,2,mic_fileid_22_doa22_3spk_2.wav,4.0,4,mean_all_channels,376.0,380.0,345,3.9783749700000044,4.0,380.0,380.000307394,0.0003073940000035691,0.5,1,1.000000808931579,0.9945937425000011,2,. [,1,[,got a lot of fat .,376.82,376.82099999999997
22,3,mic_fileid_22_doa22_3spk_3.wav,4.0,4,mean_all_channels,380.0,384.0,345,3.981679751999991,4.0,384.0,384.000063737,6.373700000494864e-05,0.5,1,1.0000001659817708,0.9954199379999977,1,inaudible,2,inaudible There being no point,[,380.4,384.28
22,4,mic_fileid_22_doa22_3spk_4.wav,4.0,4,mean_all_channels,384.0,388.0,345,3.9802636649999954,4.0,388.0,388.000136374,0.000136374000021533,0.5,1,1.0000003514793816,0.9950659162499988,2,There being no point of equilibrium,2,of equilibrium .,inaudible There being no point,384.52,385.421
23,1,mic_fileid_23_doa6_3spk_1.wav,4.0,4,mean_all_channels,388.0,392.0,212,3.969104232999996,4.0,392.0,392.000101987,0.0001019869999936418,0.5,1,1.0000002601709184,0.992276058249999,2,. We're taking this crimes recurrently for our members,2,We're taking this crimes recurrently for our members walking home from town.,,388.38,391.88
23,2,mic_fileid_23_doa6_3spk_2.wav,4.0,4,mean_all_channels,392.0,396.0,212,3.9769066960000146,4.0,396.0,396.000179017,0.00017901699999356424,0.5,1,1.0000004520631314,0.9942266740000036,2,walking home from town. He was brought back to his father's house. He was so,2,He was brought back to his father's house. He was so tired and excited.,We're taking this crimes recurrently for our members walking home from town.,392.02,396.0
23,3,mic_fileid_23_doa6_3spk_3.wav,4.0,4,mean_all_channels,396.0,400.0,212,3.9786479930000382,4.0,400.0,400.000230825,0.00023082500001692097,0.5,1,1.0000005770625,0.9946619982500096,2,tired and excited. It was on her books happening too.,2,"It was on her books happening too. By chance, David's father knew",He was brought back to his father's house. He was so tired and excited.,396.28,400.34
23,4,mic_fileid_23_doa6_3spk_4.wav,4.0,4,mean_all_channels,400.0,404.0,212,3.978278098999965,4.0,404.0,404.000235581,0.0002355810000267411,0.5,1,1.0000005831212873,0.9945695247499913,2,"By chance, David's father knew that the man disappeared.",2,that the man disappeared. I had,"It was on her books happening too. By chance, David's father knew",400.8,404.44
24,1,mic_fileid_24_doa57_3spk_1.wav,4.0,4,mean_all_channels,404.0,408.0,289,3.9803508169999873,4.0,408.0,408.00021210200003,0.00021210200003451973,0.5,1,1.0000005198578432,0.9950877042499968,2,I had not forgotten the ribbon jacket,2,not forgotten the ribbon jacket for a little bit of size.,,404.58,407.94
24,2,mic_fileid_24_doa57_3spk_2.wav,4.0,4,mean_all_channels,408.0,412.0,289,3.978870649999976,4.0,412.0,412.00017326,0.00017325999999684427,0.5,1,1.0000004205339805,0.994717662499994,2,for a little bit of size. She quickly as a shock to the ladder. She,2,She quickly as a shock to the ladder. She was there before me. A dip.,not forgotten the ribbon jacket for a little bit of size.,408.5,412.32
24,3,mic_fileid_24_doa57_3spk_3.wav,4.0,4,mean_all_channels,412.0,416.0,289,3.979417173999991,4.0,416.0,416.000136826,0.00013682600001629908,0.5,1,1.0000003289086539,0.9948542934999978,2,"was there before me. A dip. Wave her in, swayed, shaped, swayed",2,"Wave her in, swayed, shaped, swayed , swayed, swayed, sway",She quickly as a shock to the ladder. She was there before me. A dip.,412.56,415.12
24,4,mic_fileid_24_doa57_3spk_4.wav,4.0,4,mean_all_channels,416.0,420.0,289,3.9787184009999805,4.0,420.0,420.000106307,0.00010630700001001969,0.5,1,1.0000002531119048,0.9946796002499951,1,", swayed, swayed, sway",1,"I don't know about that, but it's been much longer.","Wave her in, swayed, shaped, swayed , swayed, swayed, sway",417.24,420.36
25,1,mic_fileid_25_doa112_3spk_1.wav,4.0,4,mean_all_channels,420.0,424.0,112,3.9838552940000227,4.0,424.0,424.000108333,0.00010833300001422685,0.5,1,1.0000002555023586,0.9959638235000057,2,"I don't know about that, but it's been much longer. I don't know",2,I don't know if,,420.361,422.941
25,2,mic_fileid_25_doa112_3spk_2.wav,4.0,4,mean_all_channels,424.0,428.0,112,3.976333043000011,4.0,428.0,428.000137397,0.0001373970000031477,0.5,1,1.000000321021028,0.9940832607500028,2,if you want to be able to do it.,2,you want to be able to do it. I'm going to be able to do,I don't know if,423.56,428.42
25,3,mic_fileid_25_doa112_3spk_3.wav,4.0,4,mean_all_channels,428.0,432.0,112,3.979690066000046,4.0,432.0,432.000143257,0.00014325699999062635,0.5,1,1.0000003316134258,0.9949225165000115,2,I'm going to be able to do this.,2,this. I'm,you want to be able to do it. I'm going to be able to do,430.22,430.561
26,1,mic_fileid_26_doa34_3spk_1.wav,4.0,4,mean_all_channels,432.0,436.0,34,3.979504343999963,4.0,436.0,436.000127783,0.00012778299998217335,0.5,1,1.0000002930802752,0.9948760859999908,2,I'm going to go north,2,going to go north and south.,,432.84,436.14
26,2,mic_fileid_26_doa34_3spk_2.wav,4.0,4,mean_all_channels,436.0,440.0,34,3.978408803000036,4.0,440.0,440.000203973,0.000203972999997859,0.5,1,1.000000463575,0.994602200750009,2,and south. Oh sorry to know of her illness.,2,Oh sorry to know of her illness. Bringing presents with them.,going to go north and south.,436.14099999999996,439.88
26,3,mic_fileid_26_doa34_3spk_3.wav,4.0,4,mean_all_channels,440.0,444.0,34,3.9791530960000046,4.0,444.0,444.000179676,0.00017967600001611572,0.5,1,1.0000004046756756,0.9947882740000011,2,Bringing presents with them. Sometimes it was a little late.,2,Sometimes it was a little late. But it's good.,Oh sorry to know of her illness. Bringing presents with them.,439.92,443.08
26,4,mic_fileid_26_doa34_3spk_4.wav,4.0,4,mean_all_channels,444.0,448.0,34,3.979404764000037,4.0,448.0,448.000172975,0.00017297499999813226,0.5,1,1.0000003861049107,0.9948511910000093,1,But it's good.,1,It,Sometimes it was a little late. But it's good.,445.2,445.20099999999996
27,1,mic_fileid_27_doa31_3spk_1.wav,4.0,4,mean_all_channels,448.0,452.0,173,3.979306345999987,4.0,452.0,452.000127398,0.00012739800001781987,0.5,1,1.0000002818539824,0.9948265864999968,2,It seems that the public is by a pair of,2,seems that the public is by a pair of ex-lunches.,,448.54,450.98
27,2,mic_fileid_27_doa31_3spk_2.wav,4.0,4,mean_all_channels,452.0,456.0,173,3.9795305259999623,4.0,456.0,456.000133839,0.00013383900000007998,0.5,1,1.000000293506579,0.9948826314999906,2,ex-lunches. I shall find her someday,2,"I shall find her someday , that she will return to me.",seems that the public is by a pair of ex-lunches.,453.04,456.4
27,3,mic_fileid_27_doa31_3spk_3.wav,4.0,4,mean_all_channels,456.0,460.0,173,3.9798496089999844,4.0,460.0,460.000156372,0.00015637199999218865,0.5,1,1.0000003399391304,0.9949624022499961,2,", that she will return to me. I guess it was a mind",2,I guess it was a mind - still thinking of it. I was there drooled,"I shall find her someday , that she will return to me.",457.16,460.46
27,4,mic_fileid_27_doa31_3spk_4.wav,4.0,4,mean_all_channels,460.0,464.0,173,3.9793394140000373,4.0,464.0,464.000147524,0.0001475239999990663,0.5,1,1.0000003179396553,0.9948348535000093,2,- still thinking of it. I was there drooled up.,2,"up. Yes, always.",I guess it was a mind - still thinking of it. I was there drooled,460.56,463.54
27,5,mic_fileid_27_doa31_3spk_5.wav,4.0,4,mean_all_channels,464.0,468.0,173,3.9789326940000365,4.0,468.0,468.00017762699997,0.00017762699997092568,0.5,1,1.0000003795448718,0.9947331735000091,2,"Yes, always. (upbeat music",2,(upbeat music ),"up. Yes, always.",464.72,467.34099999999995
28,1,mic_fileid_28_doa124_3spk_1.wav,4.0,4,mean_all_channels,468.0,472.0,217,3.979890554999997,4.0,472.0,472.00024819,0.00024818999997933133,0.5,1,1.0000005258262712,0.9949726387499993,2,) As the students choose to quit the,2,"As the students choose to quit the job, they are not allowed",,468.6,471.74
28,2,mic_fileid_28_doa124_3spk_2.wav,4.0,4,mean_all_channels,472.0,476.0,217,3.9810552790000884,4.0,476.0,476.00018128,0.00018127999999251188,0.5,1,1.0000003808403362,0.9952638197500221,2,"job, they are not allowed to",2,"to see if there's a surprise coming. Oh, thank God I enjoyed the time right here.","As the students choose to quit the job, they are not allowed",474.32,476.44
28,3,mic_fileid_28_doa124_3spk_3.wav,4.0,4,mean_all_channels,476.0,480.0,217,3.9776868029999832,4.0,480.0,480.000131325,0.00013132499998391722,0.5,1,1.0000002735937499,0.9944217007499958,2,"see if there's a surprise coming. Oh, thank God I enjoyed the time right here. We turned off through and",3,We turned off through and way they found.,"to see if there's a surprise coming. Oh, thank God I enjoyed the time right here.",477.52,480.0
28,4,mic_fileid_28_doa124_3spk_4.wav,4.0,4,mean_all_channels,480.0,484.0,217,3.9804918710000265,4.0,484.0,484.000137742,0.00013774199999261327,0.5,1,1.000000284590909,0.9951229677500066,2,way they found.,1,My,We turned off through and way they found.,483.08,483.08099999999996
29,1,mic_fileid_29_doa111_3spk_1.wav,4.0,4,mean_all_channels,484.0,488.0,111,3.9811915139999883,4.0,488.0,488.000122661,0.00012266099997759738,0.5,1,1.000000251354508,0.9952978784999971,2,My father was and still is,2,father was and still is .,,484.6,486.721
29,2,mic_fileid_29_doa111_3spk_2.wav,4.0,4,mean_all_channels,488.0,492.0,111,3.9786997239999664,4.0,492.0,492.00014519399997,0.00014519399996970606,0.5,1,1.000000295109756,0.9946749309999916,2,. We have some great presentations.,2,We have some great presentations. Thank you,father was and still is .,487.84,492.26
29,3,mic_fileid_29_doa111_3spk_3.wav,4.0,4,mean_all_channels,492.0,496.0,111,3.9789507689999937,4.0,496.0,496.00012232200004,0.00012232200003836624,0.5,1,1.0000002466169355,0.9947376922499984,2,Thank you .,2,. [,We have some great presentations. Thank you,492.8,495.361
29,4,mic_fileid_29_doa111_3spk_4.wav,4.0,4,mean_all_channels,496.0,500.0,111,3.9795883029999004,4.0,500.0,500.000426081,0.0004260810000005222,0.5,1,1.000000852162,0.9948970757499751,1,[,1,Sounds of a bulldozer],. [,497.68,499.68
30,1,mic_fileid_30_doa12_3spk_1.wav,4.0,4,mean_all_channels,500.0,504.0,12,3.9782908250000446,4.0,504.0,504.000065524,6.552399997872271e-05,0.5,1,1.0000001300079364,0.9945727062500112,2,Sounds of a bulldozer] [Sounds,2,[Sounds of people talking at once],,500.36,503.14
30,2,mic_fileid_30_doa12_3spk_2.wav,4.0,4,mean_all_channels,504.0,508.0,12,3.980622521999976,4.0,508.0,508.00014291800005,0.0001429180000513952,0.5,1,1.0000002813346458,0.995155630499994,2,of people talking at once] [,2,[ inaudible],[Sounds of people talking at once],505.08,508.22
30,3,mic_fileid_30_doa12_3spk_3.wav,4.0,4,mean_all_channels,508.0,512.0,12,3.976239085999964,4.0,512.0,512.000092716,9.271600004012726e-05,0.5,1,1.0000001810859376,0.994059771499991,1,inaudible],1,were just coming in at the present day. The overgrabbans were,[ inaudible],509.12,512.3
30,4,mic_fileid_30_doa12_3spk_4.wav,4.0,4,mean_all_channels,512.0,516.0,12,3.9833425770000304,4.0,516.0,516.000188064,0.00018806399998538836,0.5,1,1.0000003644651163,0.9958356442500076,2,"were just coming in at the present day. The overgrabbans were fastened by broaches, pins, buttons",2,"fastened by broaches, pins, buttons .",were just coming in at the present day. The overgrabbans were,512.52,514.581
31,1,mic_fileid_31_doa53_3spk_1.wav,4.0,4,mean_all_channels,516.0,520.0,53,3.9793303040000865,4.0,520.0,520.000139607,0.0001396070000510008,0.5,1,1.000000268475,0.9948325760000216,1,.,1,with a kill-fire to call an ectchic apparatus,,517.04,519.94
31,2,mic_fileid_31_doa53_3spk_2.wav,4.0,4,mean_all_channels,520.0,524.0,53,3.980344769999988,4.0,524.0,524.0002978370001,0.00029783700006191793,0.5,1,1.0000005683912214,0.995086192499997,2,"with a kill-fire to call an ectchic apparatus , below by the lines of a torch",2,", below by the lines of a torch which was the direct point between the paving stones",with a kill-fire to call an ectchic apparatus,520.56,524.14
31,3,mic_fileid_31_doa53_3spk_3.wav,4.0,4,mean_all_channels,524.0,528.0,53,3.978304365999975,4.0,528.0,528.000114197,0.00011419700001624733,0.5,1,1.000000216282197,0.9945760914999937,2,which was the direct point between the paving stones . This head can be vaguely distinguished,2,. This head can be vaguely distinguished . Nothing could not,", below by the lines of a torch which was the direct point between the paving stones",524.76,528.44
31,4,mic_fileid_31_doa53_3spk_4.wav,4.0,4,mean_all_channels,528.0,532.0,53,3.9819473070000413,4.0,532.0,532.000239514,0.00023951399998622946,0.5,1,1.0000004502142856,0.9954868267500103,2,. Nothing could not be enough sovereign,2,"be enough sovereign , uncertain, bleak.",. This head can be vaguely distinguished . Nothing could not,528.78,531.88
31,5,mic_fileid_31_doa53_3spk_5.wav,4.0,4,mean_all_channels,532.0,536.0,53,3.9795976439999095,4.0,536.0,536.000127044,0.00012704400000984606,0.5,1,1.0000002370223882,0.9948994109999774,2,", uncertain, bleak. >> And Mozart.",1,>> And Mozart.,"be enough sovereign , uncertain, bleak.",531.881,533.06
