fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
41,mic_fileid_41_doa86_3spk.wav,NoEnhancement-NoisyMixture,1,16.321,116,1,text_fileid_41_doa116_spk1.txt,1.0,35,35,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,"We took an incident of a hotel in Denver, probably explaining that our investigation might take a few days. Good morning, it's as difficult in the whip as I had expected. If you could take a police call, I believe that victory would be given to federal forces and get his breath.",0.551785314000881,0.551785314000881,0.03380830304521053,0.03380830304521053,1
42,mic_fileid_42_doa76_3spk.wav,NoEnhancement-NoisyMixture,1,17.286125,76,1,text_fileid_42_doa76_spk1.txt,0.6571428571428571,23,35,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How could Bursdenwurst's wife, it's house, shed, leaded the shoulder, had four blades on either side of the bar, black tail, and large head-to-head, and which it held?",0.38003095100066275,0.38003095100066275,0.021984739263464934,0.021984739263464934,1
43,mic_fileid_43_doa44_3spk.wav,NoEnhancement-NoisyMixture,1,15.722125,273,1,text_fileid_43_doa273_spk1.txt,0.11627906976744186,5,43,ODETTE ODETTE HE WHISPERED DON'T YOU REALISE THAT I LOVE YOU AND WOULD GIVE MY LIFE TO SAVE YOU FROM UNHAPPINESS WON'T YOU TELL ME EVERYTHING PLEASE NO NO NO SHE MURMURED WITH A LITTLE CATCH IN HER VOICE PLEASE DON'T ASK ME,"Oh, dead. Oh, dead, he whispered. Don't you realize that I love you and would give my life to save you from unhappiness? Won't you tell me everything, please? No, no, no, she murmured with a little catch in her voice. Please don't ask me.",0.5680211470007634,0.5680211470007634,0.036128776930647956,0.036128776930647956,1
44,mic_fileid_44_doa184_3spk.wav,NoEnhancement-NoisyMixture,1,17.0035,215,1,text_fileid_44_doa215_spk1.txt,0.5263157894736842,20,38,I TOO HAVE HAD MY DREAM I TOO HAVE MEDITATED I TOO HAVE SIGHED I TOO HAVE HAD A MOONLIGHT SOUL LOVE IS A CHILD SIX THOUSAND YEARS OLD LOVE HAS THE RIGHT TO A LONG WHITE BEARD,"I too have had my dream of a paradise of entertainment. I too have had my dream of a joh-jee-pour. I too have had a new life so I'll feel tomorrow. Love is a child, now at 6000 years old. Love has the right to a long white beard.",2.1770324560002337,2.1770324560002337,0.12803437268798976,0.12803437268798976,1
45,mic_fileid_45_doa62_3spk.wav,NoEnhancement-NoisyMixture,1,16.822625,278,1,text_fileid_45_doa278_spk1.txt,0.9512195121951219,39,41,ONE LADY HAD A FRIGHT FOR THE WIND BLEW THE END OF HER SHAWL WITHIN REACH OF A TIGER'S GREAT CLAW AND HE CLUTCHED IT TRYING TO DRAG HER NEARER THE SHAWL CAME OFF AND THE POOR LADY RAN AWAY SCREAMING,the Jumbling in the 나중에,3.0570304979992216,3.0570304979992216,0.18172137214015183,0.18172137214015183,1
46,mic_fileid_46_doa151_3spk.wav,NoEnhancement-NoisyMixture,1,16.0385,189,1,text_fileid_46_doa189_spk1.txt,0.9142857142857143,32,35,YOU'LL SEE THE ENGLISHEST LOOKING ENGLISHMAN YOU EVER SAT EYES ON OUTSIDE THE PAGES OF PUNCH TRYING TO TEAR MY OLD FASHIONED DOORBELL OUT BY THE ROOTS THAT'S YOUR BEST MAKE UP IS IT REMSEN,"You'll see that English is the most important English friend you ever set eyes on outside of pages of time. You'll order to prepare your fare by old Saturday Norvage, or by the river finders' doors. Class is our best make-up, Mr. Belsen. It is the same thing.",0.6243231569987984,0.6243231569987984,0.038926530348773164,0.038926530348773164,1
47,mic_fileid_47_doa63_3spk.wav,NoEnhancement-NoisyMixture,1,16.66925,104,1,text_fileid_47_doa104_spk1.txt,0.3902439024390244,16,41,AT FIRST UNDER DIFFERENT ANIMAL SHAPES SINCE THAT TIME PARTLY FROM HABIT AND PARTLY TO AMUSE OURSELVES WE HAVE CONTINUED TO TRANSFORM OURSELVES AND IT WAS IN THIS WAY THAT I GOT TO KNOW YOU HOW EXCLAIMED JEGU FILLED WITH ASTONISHMENT,"The first of your different animal shapes, since that time partly from habit and partly to amuse ourselves, we continue to transform ourselves. And it was in this way that I got to know you. How it's claimed, Jake, of Fiddle, Estonishment. Next, the ballast tanks filled with water.",0.6789871489982033,0.6789871489982033,0.040732915338014805,0.040732915338014805,1
48,mic_fileid_48_doa191_3spk.wav,NoEnhancement-NoisyMixture,1,16.393,227,1,text_fileid_48_doa227_spk1.txt,0.5,18,36,APPLIED TO HER WORK BUT AFTER A FEW MINUTES SUNK AGAIN WITHOUT KNOWING IT HERSELF INTO LANGUOR AND LISTLESSNESS MOVING HERSELF IN HER CHAIR FROM THE IRRITATION OF WEARINESS MUCH OFTENER THAN SHE MOVED HER NEEDLE,"Applied to her blood sample, blood camped after a few minutes, again without knowing the safety of the victim, and the victim's heart moving, self-intercept, and irritation of weariness, much oftener than she moved her needle.",0.5395350070011773,0.5395350070011773,0.03291252406522158,0.03291252406522158,1
49,mic_fileid_49_doa63_3spk.wav,NoEnhancement-NoisyMixture,1,16.3985,63,1,text_fileid_49_doa63_spk1.txt,0.7666666666666667,23,30,BY WHICH SOCIAL WANTS MUST BE SATISFIED THE PEOPLE DO NOT VOTE IT THE LEGISLATOR DOES NOT EXPRESS IT THE SAVANT DISCOVERS AND FORMULATES IT BUT IN FACT THE LAW,"They are like social ones that must be satisfied. Perhaps the people do not invoke it. And what is later, does not express it. The Sahab has discovered your informants who are there. But in fact, the Law of the Two Kingdoms.",0.4990917620016262,0.4990917620016262,0.03043520822036322,0.03043520822036322,1
50,mic_fileid_50_doa7_3spk.wav,NoEnhancement-NoisyMixture,1,16.934625,58,1,text_fileid_50_doa58_spk1.txt,0.05405405405405406,2,37,WOULD BE THE MOST ADVANCED IN CIVILIZATION BUT SUCH WAS NOT THE CASE MANY OF THEM WERE AMONG THE MOST DEGRADED UPON THE CONTINENT THEY SEEMED UNABLE TO ADAPT THEMSELVES TO THE WHITE MAN AND HIS WAYS,would be the most advanced in civilization. But such was not the case. Many of them were among the most degraded upon time. They seemed unable to adapt themselves to the white man and his ways.,0.4139982569995482,0.4139982569995482,0.02444685117028267,0.02444685117028267,1
51,mic_fileid_51_doa46_3spk.wav,NoEnhancement-NoisyMixture,1,16.064,46,1,text_fileid_51_doa46_spk1.txt,0.24390243902439024,10,41,AND THIS IS UNDOUBTEDLY THE BEST WAY OF UTILIZING THE POWER I HAD MADE UP MY MIND TO ADOPT THE SAME SYSTEM IN SLEDGING ON THE BARRIER ANOTHER GREAT ADVANTAGE IT HAD WAS THAT THE DOGS WOULD PASS SINGLY ACROSS FISSURES,And this is undoubtedly the best way of utilizing power. I've made up my mind to adopt the same system in pledging a barrier. Another great advantage it had was that the dogs would pass simply across fish or water.,0.4305193349991896,0.4305193349991896,0.02680025740781808,0.02680025740781808,1
52,mic_fileid_52_doa46_3spk.wav,NoEnhancement-NoisyMixture,1,16.408375,310,1,text_fileid_52_doa310_spk1.txt,0.14705882352941177,5,34,IT TAKES ITS NAME FROM THAT ILLUSTRIOUS WOMAN BY WHOSE VIRTUE AND FORTITUDE AND ARMED WITH PRAYER THE CHILDREN OF ISRAEL WERE PRESERVED FROM THE DESTRUCTION THREATENED THEM BY HOLOFERNES AND HIS GREAT ARMY,It takes his name from that illustrious woman by whose virtue and fortitude and arm with prayer the children of Israel who serve from the destruction threatened them by polyphonicism and his great army.,0.3653873690000182,0.3653873690000182,0.022268345829493674,0.022268345829493674,1
53,mic_fileid_53_doa65_3spk.wav,NoEnhancement-NoisyMixture,1,16.895875,106,1,text_fileid_53_doa106_spk1.txt,0.2857142857142857,12,42,LITTLE DID I THEN THINK THAT THESE PEOPLE PLACED BY A SEEMING CHANCE IN AN ADJOINING STATEROOM WERE TO BE MY FELLOW WORKERS AND TRUE FRIENDS NOT ONLY FOR THE COMING MONTHS IN THAT ARCTIC LAND TO WHICH WE WERE GOING BUT,"Here I am again, saying that these people placed by a standing chance in an enjoying state were to be my fellow worthers and true friends, not only for the coming months in that pocket and to which we were going.",0.43520192400137603,0.43520192400137603,0.025757880192732015,0.025757880192732015,1
54,mic_fileid_54_doa45_3spk.wav,NoEnhancement-NoisyMixture,1,14.5195,327,1,text_fileid_54_doa327_spk1.txt,1.1290322580645162,35,31,WHILE HE HIMSELF STROVE TO ENJOY LIFE IN A SHY AND BOYISH FASHION THAT WAS AS UNUSUAL IN A MAN OF HIS WEALTH AS IT WAS ADMIRABLE HE HAD NEVER MARRIED,"While the title is the most interesting affair, feature 66 frame resisted and lost a thousand men pleased to thank their pride as it was at Rufus. It is one of the finest days with those to believe.",0.4048673149991373,0.4048673149991373,0.0278843841040764,0.0278843841040764,1
55,mic_fileid_55_doa55_3spk.wav,NoEnhancement-NoisyMixture,1,16.039125,144,1,text_fileid_55_doa144_spk1.txt,1.0333333333333334,31,30,IT WAS AS THOUGH THE SPIRIT OF THE DEEP HAD TAKEN FORM IN THE SUBSTANCE OF THE NOBLEST OF ALL THE FOWLS OF ITS DOMINIONS AND POISED ON TREMORLESS WINGS,"The wisdom, the joy, the spirit of the deep has taken form and has led us into something noble across all the far, especially if you were proud and simply and then worthy for truth, such as they then find me.",0.8573756220012001,0.8573756220012001,0.05345526155580184,0.05345526155580184,1
56,mic_fileid_56_doa11_3spk.wav,NoEnhancement-NoisyMixture,1,17.138125,64,1,text_fileid_56_doa64_spk1.txt,0.9142857142857143,32,35,I REPAIRED UNDER THESE THOUGHTS TO MY BIBLE MY GREAT COMFORT IN THAT TIME AND THAT SCRIPTURE CAME TO MY HAND CAST THY BURDEN UPON THE LORD AND HE SHALL SUSTAIN THEE PSALM FIFTY FIVE,"I repair undead thoughts to my vials, my great comfort in that time, and thus we should pay him to pay him for cast thy burden upon the Lord, and he shall sustain thee, sign with great vitality. Thou hath a time at which to be tall, it was a quiet, well-conducted little stream.",0.5793303880000167,0.5793303880000167,0.03380360383647667,0.03380360383647667,1
57,mic_fileid_57_doa15_3spk.wav,NoEnhancement-NoisyMixture,1,16.733625,173,1,text_fileid_57_doa173_spk1.txt,0.10810810810810811,4,37,WHILE ON THE OTHER HAND I DID AFTERWARDS DISCOVER THESE AS SOON AS I SUPPOSED GOD TO HAVE CREATED A RATIONAL SOUL AND TO HAVE ANNEXED IT TO THIS BODY IN A PARTICULAR MANNER WHICH I DESCRIBED,"While on the other hand, I did afterwards discover these as soon as I supposed God to have created the Lancer Role and to have annexed it to this body in a particular manner which I misbrung.",0.3772282300014922,0.3772282300014922,0.022543126788217866,0.022543126788217866,1
58,mic_fileid_58_doa91_3spk.wav,NoEnhancement-NoisyMixture,1,17.251375,128,1,text_fileid_58_doa128_spk1.txt,0.16,8,50,IT MADE LITTLE DIFFERENCE TO HIM WHETHER THERE WAS A DRY STRIP ALONG THE EDGE OF THE STREAM WHERE HE COULD STEAL SILENTLY ALONG WITHOUT WETTING HIS FEET WHEN HE FOUND NO PLACE TO WALK HE SWAM NOW MASTER MEADOW MOUSE WAS WELL AWARE OF THIS TRICK OF PETER MINK'S,"It made little difference to him whether there was a dry strip along the edge of the stream, where he could still silently run without wetty by speed. When he found no place to walk, he slammed. Now Master Heddonhouse was well aware of this trick of Peter Minks.",0.5150329699990834,0.5150329699990834,0.02985460405324697,0.02985460405324697,1
59,mic_fileid_59_doa11_3spk.wav,NoEnhancement-NoisyMixture,1,16.365375,257,1,text_fileid_59_doa257_spk1.txt,0.24242424242424243,8,33,WHEREAS THE OTHERS BEING ROUND ARE MORE CONVENIENTLY CLOSED WITH THREE BESIDES I WISH SUCH PERSONS TO OBSERVE THAT THE GRAND ARTERY AND THE ARTERIAL VEIN ARE OF MUCH HARDER AND FIRMER TEXTURE,"Whereas the others would be ground or more conveniently close to three. Besides, I wish such persons to observe that its grand artery and the arterial vein are in much harder and firmer texture.",0.3544645040001342,0.3544645040001342,0.02165941837569467,0.02165941837569467,1
60,mic_fileid_60_doa144_3spk.wav,NoEnhancement-NoisyMixture,1,16.481375,144,1,text_fileid_60_doa144_spk1.txt,0.3,9,30,AND SHEWED HIMSELF TO HIS COURTIERS WHO EAGER TO KNOW THE SUCCESS OF THE NEW MEDICINE CAME THITHER BETIMES AND WHEN THEY SAW THE KING PERFECTLY CURED EXPRESSED GREAT JOY,"and showed themselves to his courtiers, who, eager to know the success of the medicine, came to visit Italian butter, and when they saw the king perfectly cured, they stressed great joy.",0.3574514320007438,0.3574514320007438,0.021688204533950827,0.021688204533950827,1
61,mic_fileid_61_doa93_3spk.wav,NoEnhancement-NoisyMixture,1,16.27275,149,1,text_fileid_61_doa149_spk1.txt,1.0,28,28,A SILVER WEB HAS THE MOON SPUN A SILVER WEB UPON ALL THE SKY WHERE THE FRAIL STARS QUIVER EVERY ONE LIKE TANGLED GNATS THAT HUM AND DIE,A shuttlerap has to lose fun. A silhouette upon all the skies was a grail-starch river. Every run-like-handled match the hummlin died. Young was discussion of fun for in some way hazardous theories.,0.4532004020002205,0.4532004020002205,0.027850265136514757,0.027850265136514757,1
62,mic_fileid_62_doa56_3spk.wav,NoEnhancement-NoisyMixture,1,17.070125,308,1,text_fileid_62_doa308_spk1.txt,0.5625,18,32,REMOVED CRIED BINGLEY IT MUST NOT BE THOUGHT OF MY SISTER I AM SURE WILL NOT HEAR OF HER REMOVAL YOU MAY DEPEND UPON IT MADAM SAID MISS BINGLEY WITH COLD CIVILITY,"Is the world frighteningly? It must not be thought of. My sister, I am sure, will not hear from you. You make time for that. My son is being untrue.",0.3416451080011029,0.3416451080011029,0.020014212432603914,0.020014212432603914,1
63,mic_fileid_63_doa174_3spk.wav,NoEnhancement-NoisyMixture,1,17.973875,312,1,text_fileid_63_doa312_spk1.txt,0.42,21,50,AND THAT IF SHE NOTICED ANYTHING ODD OR OUT OF PLACE SHE WOULD NEVER REST UNTIL SHE HAD FERRETED OUT THE WHYS AND WHEREFORES THEREOF THERE ARE PLENTY OF PEOPLE IN AVONLEA AND OUT OF IT WHO CAN ATTEND CLOSELY TO THEIR NEIGHBOR'S BUSINESS BY DINT OF NEGLECTING THEIR OWN,"And that if she noticed anything odd or out of place, she would never rest until she had fared it out the wise and wearable at her home. There are plenty of people in Abulian and out of it, who can at any time close to their neighbors' distance by doing their nebulous things. And so we parted.",0.5902570430007472,0.5902570430007472,0.032839721150878555,0.032839721150878555,1
64,mic_fileid_64_doa6_3spk.wav,NoEnhancement-NoisyMixture,1,16.112625,327,1,text_fileid_64_doa327_spk1.txt,0.34285714285714286,12,35,AND THEIR MOTHER WAS TENDING AND WATCHING THEM THE OLDEST WAS EIGHT YEARS THE YOUNGEST THREE MONTHS COUSIN ALICE GAVE US DESCRIPTIONS OF THEIR TASTES AND HABITS DWELLING WITH EMPHASIS ON THOSE OF THE BABY,"And then Munner's team, in watching the show, the oldest was eight years, the youngest, three months. Cousin Alice gave us descriptions of the tastes and habits, around with emphasis on those that debating.",0.44433711700003187,0.44433711700003187,0.027576953910367293,0.027576953910367293,1
65,mic_fileid_65_doa48_3spk.wav,NoEnhancement-NoisyMixture,1,16.14525,218,1,text_fileid_65_doa218_spk1.txt,1.5238095238095237,64,42,MY LAST HOPE IS GONE SHE TOLD MARILLA I WENT UP AND SAW MISSUS BARRY MYSELF AND SHE TREATED ME VERY INSULTINGLY MARILLA I DO NOT THINK SHE IS A WELL BRED WOMAN THERE IS NOTHING MORE TO DO EXCEPT TO PRAY,"My last choice is to go to another party for the cat. I went out and saw the living room there, and was to the right to discover a store, which surveyed the neighbor bank with a store, and he knocked the small objects out of the house. I grew up in a building, thought it had nothing more to do with cat-to-crab. I grew up in a building, thought it had nothing more to do with cat-to-crab.",0.8325155439997616,0.8325155439997616,0.05156411600933783,0.05156411600933783,1
66,mic_fileid_66_doa58_3spk.wav,NoEnhancement-NoisyMixture,1,16.93675,242,1,text_fileid_66_doa242_spk1.txt,0.6511627906976745,28,43,HIS EYES STILL SMILED BUT HIS VOICE WAS HARDER BYGONES ARE BYGONES ISN'T THAT SO BOBBY SINCE YOU WISH IT BOBBY SAID BUT MORE IMPORTANT THAN THE KNOWLEDGE GRAHAM DESIRED LOOMED THE OLD QUESTION WHAT WAS THE MAN'S GAME WHAT HELD HIM HERE,"Its eyes still smile, but its voice was heard. To bite on to bite on, or is that so, Bobbi? Since you wish it, Bobbi said. The more and more of the knowledge, grand desire, and blue deal question, what was the man's game? I won't tell the viewer.",2.2476719400001457,2.2476719400001457,0.1327097548231004,0.1327097548231004,1
67,mic_fileid_67_doa77_3spk.wav,NoEnhancement-NoisyMixture,1,17.3005,77,1,text_fileid_67_doa77_spk1.txt,0.3783783783783784,14,37,AND THE REST OF THE PARTY CROWDED UP AS CLOSE AS THEY COULD THEY ARE HER DAUGHTER'S WEDDING CLOTHES SAID MISSUS FISHER I DO BELIEVE FOR THE OLD WOMAN WAS WORKING FEARFULLY HARD TO MAKE THEM UNDERSTAND,And the rest of the party crowded up as close as they could. They are her daughter's wet clothes that Mrs. Getsherman's I do believe in playing. For the old woman was running fearfully hard to make them understand that nobody has ever really investigated anything.,0.49447922599938465,0.49447922599938465,0.028581788156376096,0.028581788156376096,1
68,mic_fileid_68_doa31_3spk.wav,NoEnhancement-NoisyMixture,1,16.753375,357,1,text_fileid_68_doa357_spk1.txt,0.43902439024390244,18,41,AFTER CAREFULLY SCANNING THE JAGGED TOWERS AND BATTLEMENTS WITH WHICH IT IS ROUGHENED I DETERMINED TO MAKE IT MY WAY THOUGH IT PRESENTED BUT A FEEBLE ADVERTISEMENT OF ITS FLORAL WEALTH THIS APPARENT BARRENNESS HOWEVER MADE NO GREAT OBJECTION JUST THEN,"After carefully scanning the jacket tellers and patents, which is about this big, I determined to make it my way, though it was evident by the few advertisements of its former wealth. This apparent baroness of wealth made no great objection just then.",0.4567149970007449,0.4567149970007449,0.027261074082132405,0.027261074082132405,1
69,mic_fileid_69_doa229_3spk.wav,NoEnhancement-NoisyMixture,1,15.836375,304,1,text_fileid_69_doa304_spk1.txt,0.7058823529411765,24,34,OF GOLD RINGS AND SILVER CROSSES GATHERED IN HARVEST TIME IN FURROWS SOWN WITH CORPSES DID NOT AMOUNT TO A LARGE TOTAL AND DID NOT CARRY THIS SUTLER TURNED EATING HOUSE KEEPER VERY FAR,"But gold rings and silver crosses, gathered in harvest time, and never a single ray of corpses, did not amount to a large total. Time not sharing this supper turned eating housekeeper very far. Don't you believe it, my poor man, said the other. You.",0.4755427290001535,0.4755427290001535,0.030028508986441247,0.030028508986441247,1
