fileid,chunk_index,mic_file,duration_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,chunk_hypothesis,ipdnet2_sec,dsenet_sec,whisper_sec,total_sec,ipdnet2_rtf,dsenet_rtf,whisper_rtf,total_rtf,under_realtime
17,4,mic_fileid_17_doa99_3spk_4.wav,4.0,3,"30,95,164",1,95,0.05036786077528731,enhanced_fileid_17_chunk4_pred95_idx1_loudest.wav,99,4.0,"That's strong enough, isn't it? Certainly.",0.11943912400010959,0.7466482869999709,0.1963191879999613,1.0624065990000418,0.029859781000027397,0.18666207174999272,0.04907979699999032,0.26560164975001044,1
18,1,mic_fileid_18_doa181_3spk_1.wav,4.0,3,"87,178,240",1,178,0.04692568246198237,enhanced_fileid_18_chunk1_pred178_idx1_loudest.wav,181,3.0,And definitely I hope that first picture turns out good. It was a r-,0.14912667399994461,0.756201413999861,0.26250257299989244,1.167830660999698,0.037281668499986154,0.18905035349996524,0.06562564324997311,0.2919576652499245,1
18,2,mic_fileid_18_doa181_3spk_2.wav,4.0,3,"89,181,237",1,181,0.025324050911887278,enhanced_fileid_18_chunk2_pred181_idx1_loudest.wav,181,0.0,If only the focus was right.,0.15816176099997392,0.7530438979997598,0.19932167799993294,1.1105273369996667,0.03954044024999348,0.18826097449993995,0.049830419499983236,0.27763183424991666,1
18,3,mic_fileid_18_doa181_3spk_3.wav,4.0,3,"98,181,239",1,181,0.04711828356106675,enhanced_fileid_18_chunk3_pred181_idx1_loudest.wav,181,0.0,Start it toward the cabin door as though anxious to develop its roll-up filament.,0.09978586500005804,0.7654062960002648,0.2215766019999137,1.0867687630002365,0.02494646625001451,0.1913515740000662,0.05539415049997842,0.2716921907500591,1
18,4,mic_fileid_18_doa181_3spk_4.wav,4.0,3,"181,237,327",0,181,0.03371591483461406,enhanced_fileid_18_chunk4_pred181_idx0_loudest.wav,181,0.0,Discover what success is like around the result of that.,0.09126562900019053,0.7536596989998543,0.18570455400003993,1.0306298820000848,0.022816407250047632,0.18841492474996357,0.046426138500009984,0.2576574705000212,1
19,1,mic_fileid_19_doa121_3spk_1.wav,4.0,3,"76,118,343",2,343,0.08513536747984818,enhanced_fileid_19_chunk1_pred343_idx2_loudest.wav,340,3.0,The injuries to that call they had to lay the marches upright late.,0.0878706159999183,0.7556795460000103,0.23619941699985247,1.079749578999781,0.021967653999979575,0.18891988650000258,0.05904985424996312,0.26993739474994527,1
19,2,mic_fileid_19_doa121_3spk_2.wav,4.0,3,"113,338,356",1,338,0.08514321217880391,enhanced_fileid_19_chunk2_pred338_idx1_loudest.wav,340,2.0,"that it was decided to give up the expedition, which was a raid upon...",0.13115720499990857,0.7494861379998383,0.22601916400003574,1.1066625069997826,0.03278930124997714,0.18737153449995958,0.056504791000008936,0.27666562674994566,1
19,3,mic_fileid_19_doa121_3spk_3.wav,4.0,3,"3,115,341",2,341,0.08549100471772358,enhanced_fileid_19_chunk3_pred341_idx2_loudest.wav,340,1.0,"small, third community in retaliation for the destruction of...",0.08114997799998491,0.7516284670000459,0.1762280959999316,1.0090065409999625,0.020287494499996228,0.18790711675001148,0.0440570239999829,0.2522516352499906,1
19,4,mic_fileid_19_doa121_3spk_4.wav,4.0,3,"95,119,343",2,343,0.06994539899126796,enhanced_fileid_19_chunk4_pred343_idx2_loudest.wav,340,3.0,incubator until after the Great Canes.,0.08857410899986462,0.751219724999828,0.1599987950000923,0.9997926289997849,0.022143527249966155,0.187804931249957,0.03999969875002307,0.24994815724994623,1
19,5,mic_fileid_19_doa121_3spk_5.wav,4.0,3,"27,33,136",0,27,0.00014394582595845203,enhanced_fileid_19_chunk5_pred27_idx0_loudest.wav,340,47.0,,0.09649681899986717,0.7579336669996337,0.09882621099995959,0.9532566969994605,0.024124204749966793,0.18948341674990843,0.024706552749989896,0.23831417424986512,1
20,1,mic_fileid_20_doa68_3spk_1.wav,4.0,3,"62,95,185",0,62,0.05874660472744839,enhanced_fileid_20_chunk1_pred62_idx0_loudest.wav,68,6.0,And then it was about to approach the dead body and had begun,0.09927989500010881,0.7503855290001411,0.23482300000000578,1.0844884240002557,0.024819973750027202,0.18759638225003528,0.058705750000001444,0.2711221060000639,1
20,2,mic_fileid_20_doa68_3spk_2.wav,4.0,3,"60,149,189",0,60,0.056464235337424666,enhanced_fileid_20_chunk2_pred60_idx0_loudest.wav,68,8.0,to look at it when the brother looking up at him from under his breath.,0.09689673100001528,0.7533632489999036,0.18724225500000102,1.03750223499992,0.02422418275000382,0.1883408122499759,0.046810563750000256,0.25937555874998,1
20,3,mic_fileid_20_doa68_3spk_3.wav,4.0,3,"66,185,245",0,66,0.06512755093934222,enhanced_fileid_20_chunk3_pred66_idx0_loudest.wav,68,2.0,with calm contempt. Sit something sharply and angrily.,0.09671937600001002,0.7501033090002238,0.21745254999996178,1.0642752350001956,0.024179844000002504,0.18752582725005595,0.054363137499990444,0.2660688087500489,1
20,4,mic_fileid_20_doa68_3spk_4.wav,4.0,3,"141,147,181",2,181,0.006626924872927982,enhanced_fileid_20_chunk4_pred181_idx2_loudest.wav,68,113.0,"Please, what should I do?",0.08080230299992763,0.7521665599999778,1.4692384830000265,2.302207345999932,0.02020057574998191,0.18804163999999446,0.3673096207500066,0.575551836499983,1
21,1,mic_fileid_21_doa34_3spk_1.wav,4.0,3,"34,152,352",0,34,0.07266599202112438,enhanced_fileid_21_chunk1_pred34_idx0_loudest.wav,34,0.0,We then went to work to make clothes after the pattern of the net shelly S-,0.09940539700005502,0.7598043220000363,0.2541070279999076,1.113316746999999,0.024851349250013754,0.18995108050000908,0.0635267569999769,0.27832918674999974,1
21,2,mic_fileid_21_doa34_3spk_2.wav,4.0,3,"30,146,355",0,30,0.06072767307010758,enhanced_fileid_21_chunk2_pred30_idx0_loudest.wav,34,4.0,And the sewing went on early and late. Thick and...,0.0804012700000385,0.7626874800000678,0.1749719990000358,1.018060749000142,0.020100317500009623,0.19067187000001695,0.04374299975000895,0.2545151872500355,1
21,3,mic_fileid_21_doa34_3spk_3.wav,4.0,3,"34,151,354",0,34,0.07173912642709963,enhanced_fileid_21_chunk3_pred34_idx0_loudest.wav,34,0.0,"Interact some thin ones, heavy breeches and light, winter stocking.",0.07831440600011774,0.7471135680000316,0.18996548699988125,1.0153934610000306,0.019578601500029436,0.1867783920000079,0.04749137174997031,0.25384836525000765,1
21,4,mic_fileid_21_doa34_3spk_4.wav,4.0,3,"33,143,354",0,33,0.036379320052867856,enhanced_fileid_21_chunk4_pred33_idx0_loudest.wav,34,1.0,Choose that separate spell kings.,0.09858050299999377,0.7571621589997903,0.8545404599999529,1.710283121999737,0.024645125749998442,0.18929053974994758,0.21363511499998822,0.42757078049993424,1
22,1,mic_fileid_22_doa22_3spk_1.wav,4.0,3,"20,121,347",2,347,0.0710511872613805,enhanced_fileid_22_chunk1_pred347_idx2_loudest.wav,345,2.0,And merely go to work in a business-like manner and use their wh-,0.11077772500016181,0.7623840539999946,0.23646826499998497,1.1096300440001414,0.027694431250040452,0.19059601349999866,0.05911706624999624,0.27740751100003536,1
22,2,mic_fileid_22_doa22_3spk_2.wav,4.0,3,"19,117,346",2,346,0.06503167681518914,enhanced_fileid_22_chunk2_pred346_idx2_loudest.wav,345,1.0,"and common sense in educating the voters. Really, my dear...",0.08151053400001729,0.7612836089999746,0.2496273750000455,1.0924215180000374,0.020377633500004322,0.19032090224999365,0.062406843750011376,0.27310537950000935,1
22,3,mic_fileid_22_doa22_3spk_3.wav,4.0,3,"19,123,349",0,19,0.058178607809953764,enhanced_fileid_22_chunk3_pred19_idx0_loudest.wav,345,34.0,when the fresh air persists to grow and it nearly begins to decline.,0.08308800400004657,0.7658812330000728,0.1855780120001782,1.0345472490002976,0.020772001000011642,0.1914703082500182,0.04639450300004455,0.2586368122500744,1
22,4,mic_fileid_22_doa22_3spk_4.wav,4.0,3,"20,29,82",0,20,0.01916611332429556,enhanced_fileid_22_chunk4_pred20_idx0_loudest.wav,345,35.0,Or go to Kepler's for free...,0.08719942700008687,0.7494019460000345,0.9274439559999337,1.764045329000055,0.021799856750021718,0.18735048650000863,0.23186098899998342,0.44101133225001377,1
23,1,mic_fileid_23_doa6_3spk_1.wav,4.0,3,"6,152,207",2,207,0.04386759966803987,enhanced_fileid_23_chunk1_pred207_idx2_loudest.wav,212,5.0,What is cry-suffer by a farmer who's walking home from hell and...,0.11912325100001908,0.7647056859998429,0.26370893699981934,1.1475378739996813,0.02978081275000477,0.19117642149996072,0.06592723424995484,0.28688446849992033,1
23,2,mic_fileid_23_doa6_3spk_2.wav,4.0,3,"12,109,208",2,208,0.05084931824287766,enhanced_fileid_23_chunk2_pred208_idx2_loudest.wav,212,4.0,was brought back to his father's house. He was so tired and excited.,0.11230783799987876,0.7700896390001617,0.2525033709998752,1.1349008479999156,0.02807695949996969,0.19252240975004042,0.0631258427499688,0.2837252119999789,1
23,3,mic_fileid_23_doa6_3spk_3.wav,4.0,3,"9,92,212",2,212,0.053797193572587707,enhanced_fileid_23_chunk3_pred212_idx2_loudest.wav,212,0.0,"Can you get that, you know, what's happening to me? By chance, David.",0.10466084400013642,0.7648163329999988,0.24617693400000462,1.11565411100014,0.026165211000034105,0.1912040832499997,0.061544233500001155,0.278913527750035,1
23,4,mic_fileid_23_doa6_3spk_4.wav,4.0,3,"7,81,205",0,7,0.01898175412395536,enhanced_fileid_23_chunk4_pred7_idx0_loudest.wav,212,155.0,The medical assistant has a good basis to start from.,0.10257769599979838,0.7655338179999944,0.37233970900001623,1.240451222999809,0.025644423999949595,0.1913834544999986,0.09308492725000406,0.31011280574995226,1
24,1,mic_fileid_24_doa57_3spk_1.wav,4.0,3,"63,128,292",2,292,0.09138648919217139,enhanced_fileid_24_chunk1_pred292_idx2_loudest.wav,289,3.0,I had not forgotten the Libit jacket furrows in Mercer's side.,0.10413416899996264,0.7493714819997876,0.18932485599998472,1.042830506999735,0.02603354224999066,0.1873428704999469,0.04733121399999618,0.26070762674993375,1
24,2,mic_fileid_24_doa57_3spk_2.wav,4.0,3,"54,113,302",1,113,0.03878118912926828,enhanced_fileid_24_chunk2_pred113_idx1_loudest.wav,289,176.0,"spent Jesus in all his saints but again, it was a",0.08891047899987825,0.7484320799999296,0.1735262199999852,1.010868778999793,0.022227619749969563,0.1871080199999824,0.0433815549999963,0.25271719474994825,1
24,3,mic_fileid_24_doa57_3spk_3.wav,4.0,3,"58,114,169",1,114,0.04112054018372011,enhanced_fileid_24_chunk3_pred114_idx1_loudest.wav,289,175.0,where the Pagnetic Needles stopped for a second and they went on again.,0.11938159199985421,0.7524122310001076,0.2891705969998384,1.1609644199998002,0.029845397999963552,0.1881030577500269,0.0722926492499596,0.29024110499995004,1
24,4,mic_fileid_24_doa57_3spk_4.wav,4.0,3,"42,46,56",2,56,0.03928508438379624,enhanced_fileid_24_chunk4_pred56_idx2_loudest.wav,289,127.0,"So realize, I will not run with you much longer.",0.11105543700000453,0.7517539260002195,0.24141279199989185,1.104222155000116,0.027763859250001133,0.18793848150005488,0.06035319799997296,0.276055538750029,1
25,1,mic_fileid_25_doa112_3spk_1.wav,4.0,3,"6,112,192",1,112,0.0643492583099175,enhanced_fileid_25_chunk1_pred112_idx1_loudest.wav,112,0.0,There was the sweetness of the Mayflower and the strength of the young oak.,0.08597674499992536,0.7621798800000761,0.2436612530000275,1.091817878000029,0.02149418624998134,0.19054497000001902,0.060915313250006875,0.27295446950000724,1
25,2,mic_fileid_25_doa112_3spk_2.wav,4.0,3,"111,157,186",0,111,0.0731424022126461,enhanced_fileid_25_chunk2_pred111_idx0_loudest.wav,112,1.0,could easily define that she was one of the souls by nature pitch too high.,0.13456245699990177,0.7692052639999929,0.36207039999999324,1.265838120999888,0.03364061424997544,0.19230131599999822,0.09051759999999831,0.316459530249972,1
25,3,mic_fileid_25_doa112_3spk_3.wav,4.0,3,"112,158,190",0,112,0.04476450689231436,enhanced_fileid_25_chunk3_pred112_idx0_loudest.wav,112,0.0,by suffering clench too low.,0.1007200419999208,0.7535902869999518,0.2084791579998182,1.0627894869996908,0.0251800104999802,0.18839757174998795,0.05211978949995455,0.2656973717499227,1
26,1,mic_fileid_26_doa34_3spk_1.wav,4.0,3,"4,30,69",1,30,0.04933560530556513,enhanced_fileid_26_chunk1_pred30_idx1_loudest.wav,34,4.0,"That's all for today. Well, have a good day.",0.0948510449998139,0.7598436919997766,0.31929684700003236,1.173991583999623,0.023712761249953473,0.18996092299994416,0.07982421175000809,0.2934978959999057,1
26,2,mic_fileid_26_doa34_3spk_2.wav,4.0,3,"27,33,57",1,33,0.06391600439110134,enhanced_fileid_26_chunk2_pred33_idx1_loudest.wav,34,1.0,All sorry to Nova for illness and bringing presents with them.,0.10916591000000153,0.7529304209997463,0.24954200199999832,1.1116383329997461,0.027291477500000383,0.18823260524993657,0.06238550049999958,0.27790958324993653,1
26,3,mic_fileid_26_doa34_3spk_3.wav,4.0,3,"28,74,343",0,28,0.05810742505100483,enhanced_fileid_26_chunk3_pred28_idx0_loudest.wav,34,6.0,Surprise! It was a little red bird or squirrel.,0.093797590000122,0.7748221310000645,0.22440213000004405,1.0930218510002305,0.0234493975000305,0.19370553275001612,0.05610053250001101,0.27325546275005763,1
26,4,mic_fileid_26_doa34_3spk_4.wav,4.0,3,"30,40,70",1,40,0.043739507072375367,enhanced_fileid_26_chunk4_pred40_idx1_loudest.wav,34,6.0,a delicious salmon trout.,0.07972469900005308,0.7583479079999051,0.25518647599983524,1.0932590829997935,0.01993117475001327,0.1895869769999763,0.06379661899995881,0.27331477074994837,1
27,1,mic_fileid_27_doa31_3spk_1.wav,4.0,3,"39,79,176",2,176,0.05834580106353503,enhanced_fileid_27_chunk1_pred176_idx2_loudest.wav,173,3.0,It seems that the public admire her as much as I have done.,0.09215684900004817,0.76453244299978,0.24552821599991148,1.1022175079997396,0.023039212250012042,0.191133110749945,0.06138205399997787,0.2755543769999349,1
27,2,mic_fileid_27_doa31_3spk_2.wav,4.0,3,"26,64,177",2,177,0.06883465900166119,enhanced_fileid_27_chunk2_pred177_idx2_loudest.wav,173,4.0,"I shall find her someday, then she will return to me.",0.10649110600002132,0.7510855220002668,0.2674560499999643,1.1250326780002524,0.02662277650000533,0.1877713805000667,0.06686401249999108,0.2812581695000631,1
27,3,mic_fileid_27_doa31_3spk_3.wav,4.0,3,"32,80,179",2,179,0.03171570219579886,enhanced_fileid_27_chunk3_pred179_idx2_loudest.wav,173,6.0,"Still thank you, not her? I accept.",0.15678911899999548,0.7507840329999453,0.21266809100006867,1.1202412430000095,0.03919727974999887,0.18769600824998633,0.05316702275001717,0.2800603107500024,1
27,4,mic_fileid_27_doa31_3spk_4.wav,4.0,3,"30,74,176",2,176,0.036721421030050945,enhanced_fileid_27_chunk4_pred176_idx2_loudest.wav,173,3.0,"approach fully. Yes, always.",0.10333970300007422,0.7504298460000882,0.13738758299996334,0.9911571320001258,0.025834925750018556,0.18760746150002205,0.034346895749990836,0.24778928300003145,1
27,5,mic_fileid_27_doa31_3spk_5.wav,4.0,3,"8,117,181",0,8,2.4682527540247297e-05,enhanced_fileid_27_chunk5_pred8_idx0_loudest.wav,173,165.0,Thank you.,0.09437028700017436,0.745955302999846,0.09250372800011064,0.932829318000131,0.02359257175004359,0.1864888257499615,0.02312593200002766,0.23320732950003276,1
28,1,mic_fileid_28_doa124_3spk_1.wav,4.0,3,"199,207,356",1,207,0.002467755857478405,enhanced_fileid_28_chunk1_pred207_idx1_loudest.wav,217,10.0,,0.08620585100015887,0.755938254999819,0.0989928090000376,0.9411369150000155,0.021551462750039718,0.18898456374995476,0.0247482022500094,0.23528422875000388,1
28,2,mic_fileid_28_doa124_3spk_2.wav,4.0,3,"121,213,333",1,213,0.07230285548741767,enhanced_fileid_28_chunk2_pred213_idx1_loudest.wav,217,4.0,"Stretch yourself, Walter. Visit the prior coming. Hope you can adjust the timer.",0.10806984900000316,0.7517466260001129,0.2132430829999521,1.0730595580000681,0.02701746225000079,0.18793665650002822,0.05331077074998802,0.26826488950001703,1
28,3,mic_fileid_28_doa124_3spk_3.wav,4.0,3,"56,124,212",2,212,0.0655676940153536,enhanced_fileid_28_chunk3_pred212_idx2_loudest.wav,217,5.0,We turned up the room in way.,0.08931108199999471,0.7628782379999848,0.13970732400002817,0.9918966440000077,0.022327770499998678,0.1907195594999962,0.03492683100000704,0.2479741610000019,1
28,4,mic_fileid_28_doa124_3spk_4.wav,4.0,3,"34,51,134",2,134,0.0016986420656248807,enhanced_fileid_28_chunk4_pred134_idx2_loudest.wav,217,83.0,,0.09026484200012419,0.7463114920001317,0.10606775400015067,0.9426440880004066,0.022566210500031048,0.18657787300003292,0.026516938500037668,0.23566102200010164,1
29,1,mic_fileid_29_doa111_3spk_1.wav,4.0,3,"2,106,148",1,106,0.04878392153705988,enhanced_fileid_29_chunk1_pred106_idx1_loudest.wav,111,5.0,"My father was, and still is, receiver general at sea.",0.08804872299992894,0.7836603669998112,0.1968198530000791,1.0685289429998193,0.022012180749982235,0.1959150917499528,0.04920496325001977,0.2671322357499548,1
29,2,mic_fileid_29_doa111_3spk_2.wav,4.0,3,"100,148,329",1,148,0.041123122268605886,enhanced_fileid_29_chunk2_pred148_idx1_loudest.wav,111,37.0,influencing of the day reference by the unconsciousness as a,0.10485343799996372,0.7684360050002397,0.2756968670000788,1.1489863100002822,0.02621335949999093,0.19210900125005992,0.0689242167500197,0.28724657750007054,1
29,3,mic_fileid_29_doa111_3spk_3.wav,4.0,3,"76,112,151",1,112,0.04880492332845535,enhanced_fileid_29_chunk3_pred112_idx1_loudest.wav,111,1.0,thanks to which she was able to find the security which needed in order to,0.08632869000007304,0.7731062170000769,0.18319874000007985,1.0426336470002298,0.02158217250001826,0.19327655425001922,0.04579968500001996,0.26065841175005744,1
29,4,mic_fileid_29_doa111_3spk_4.wav,4.0,3,"75,111,150",1,111,0.01829908605496248,enhanced_fileid_29_chunk4_pred111_idx1_loudest.wav,111,0.0,this position.,0.0992090099998677,0.7598493650002638,0.09938205299999936,0.9584404280001309,0.024802252499966926,0.18996234125006595,0.02484551324999984,0.2396101070000327,1
30,1,mic_fileid_30_doa12_3spk_1.wav,4.0,3,"12,50,119",0,12,0.04719348757671286,enhanced_fileid_30_chunk1_pred12_idx0_loudest.wav,12,0.0,We've shrugged them down to the ankles and we've stayed warm winter and sun...,0.0918065169998954,0.7592548820002776,0.4908115959999577,1.3418729950001307,0.02295162924997385,0.1898137205000694,0.12270289899998943,0.33546824875003267,1
30,2,mic_fileid_30_doa12_3spk_2.wav,4.0,3,"10,36,54",0,10,0.04059500453285265,enhanced_fileid_30_chunk2_pred10_idx0_loudest.wav,12,2.0,when they come they wore a long loose cloak,0.1254657810000026,0.758145284999955,0.8735428800000591,1.7571539460000167,0.03136644525000065,0.18953632124998876,0.21838572000001477,0.4392884865000042,1
30,3,mic_fileid_30_doa12_3spk_3.wav,4.0,3,"5,13,51",1,13,0.055024966240641154,enhanced_fileid_30_chunk3_pred13_idx1_loudest.wav,12,1.0,a fashion would you come in at the present day,0.08734054599995034,0.7570926660000623,0.14614636300007078,0.9905795750000834,0.021835136499987584,0.18927316650001558,0.036536590750017695,0.24764489375002086,1
30,4,mic_fileid_30_doa12_3spk_4.wav,4.0,3,"4,10,12",2,12,0.0428038237727001,enhanced_fileid_30_chunk4_pred12_idx2_loudest.wav,12,0.0,and by proxies prince buns,0.13752924100003838,0.7476013559999046,0.8044658879998678,1.6895964849998109,0.034382310250009596,0.18690033899997616,0.20111647199996696,0.4223991212499527,1
