fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,pesq_error,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
21,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_21_doa34_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.10975,34,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_21/odas_separated_preddoa014_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,14.036439435197247,19.963560564802748,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_21_doa34_spk1.txt,0.2702702702702703,10,37,6.26855616178417,-1.042579487291699,-7.311135649075869,5.846675211722747,-25.192754702494426,-31.039429914217173,1.4030921459197998,1.2356619834899902,-0.16743016242980957,,WE THEN WENT TO WORK TO MAKE CLOTHES AFTER THE PATTERN OF THE NETCHELLI ESKIMO AND THE SEWING WENT ON EARLY AND LATE THICK ANORAKS AND THIN ONES HEAVY BREECHES AND LIGHT WINTER STOCKINGS AND SUMMER STOCKINGS,"The clothes after the passage of the Necheli Eskimo and the sewing went on early and late. Thick aniracts and thin ones, heavy breeches and light, winter stockings and summer stockings.",0.2808656659999542,0.2808656659999542,0.01641553301479883,0.01641553301479883,1
22,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_22_doa22_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.8605,345,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_22/odas_separated_preddoa322_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,322.43649578621427,22.563504213785734,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_22_doa345_spk1.txt,1.0526315789473684,40,38,3.2703564776677743,-1.3004806321838744,-4.570837109851649,2.895564225479081,-31.217024872319907,-34.11258909779899,1.1457661390304565,1.147130012512207,0.0013638734817504883,,THEY HAVE MERELY GONE TO WORK IN A BUSINESS LIKE MANNER AND USED THEIR WITS AND COMMON SENSE IN EDUCATING THE VOTERS REALLY MY DEARS I'M MORE PROUD OF YOU TODAY THAN I'VE EVER BEEN BEFORE HE CONCLUDED,"Yeah, and you've stood on to me, I believe this I can, and you've thwarted wits and common sense in educating me. Clearly my dear is on what prowess is to be, and I've ever been before, not to be. There'd be no point of equilibrium between liking more and liking less.",0.41457826499936345,0.41457826499936345,0.024588728981902286,0.024588728981902286,1
23,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_23_doa6_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.07425,212,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_23/odas_separated_preddoa212_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,212.30074854837162,0.30074854837161524,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_23_doa212_spk1.txt,0.5,24,48,5.851375095637323,-1.0711917805462845,-6.922566876183607,4.81957681584713,-28.99377610194964,-33.81335291779677,1.343172311782837,1.109769344329834,-0.23340296745300293,,WHEN HIS CRIES WERE HEARD BY A FARMER WHO WAS WALKING HOME FROM TOWN AND HE WAS BROUGHT BACK TO HIS FATHER'S HOUSE HE WAS SO TIRED AND EXCITED THAT HE DID NOT KNOW WHAT WAS HAPPENING TO HIM BY CHANCE DAVID'S FATHER KNEW THAT HE HAD DISAPPEARED,"He was so tired and excited that he did not know what was happening to him. By chance, David's father knew that he disappeared.",0.19256086499990488,0.19256086499990488,0.011979461872243177,0.011979461872243177,1
24,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_24_doa57_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.518375,289,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_24/odas_separated_preddoa291_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,290.7766852448002,1.7766852448002055,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_24_doa289_spk1.txt,0.3170731707317073,13,41,4.580670673283431,-1.293827595199739,-5.87449826848317,3.8951552845271706,-30.283375738785217,-34.17853102331239,1.2749168872833252,1.1925814151763916,-0.0823354721069336,,I HAD NOT FORGOTTEN THE LIVID JAGGED FURROWS IN MERCER'S SIDE QUICKLY AS I SHOT TO THE LADDER SHE WAS THERE BEFORE ME A DIM WAVERING WHITE SHAPE WAITING I PAUSED HOLDING TO A RUNG OF THE LADDER WITH ONE HAND,"I had forgotten the ribbon at Jagged Frodo's and I was just silent, then he quickly as I shot to the ladder she was there before me, a dim, wavering white chain waiting. I paused holding to a run of the ladder with one hand.",0.3491154630009987,0.3491154630009987,0.021134976231075922,0.021134976231075922,1
25,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_25_doa112_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,14.702125,112,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_25/odas_separated_preddoa113_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,113.4697601709208,1.4697601709207788,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_25_doa112_spk1.txt,0.2222222222222222,8,36,3.739846981872834,-0.9608101405221231,-4.700657122394957,2.8497808439944277,-29.2238822176151,-32.07366306160953,1.189566969871521,1.1263412237167358,-0.06322574615478516,,THERE WAS THE SWEETNESS OF THE MAYFLOWER AND THE STRENGTH OF THE YOUNG OAK BUT ONE COULD EASILY DIVINE THAT SHE WAS ONE OF THE SOULS BY NATURE PITCHED TOO HIGH BY SUFFERING PLUNGED TOO LOW,"The greatness of the Mayflower and the strength of the young oak, one could easily define that she was one of the souls by nature pitched too high by suffering plunge to life.",0.24689334200047597,0.24689334200047597,0.016793037877209992,0.016793037877209992,1
26,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_26_doa34_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.26275,34,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_26/odas_separated_preddoa076_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,76.08365587341407,42.083655873414074,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_26_doa34_spk1.txt,0.08823529411764706,3,34,-0.5221882224260228,-2.4134832139522295,-1.8912949915262067,-4.044653073327522,-18.94126644067238,-14.896613367344857,1.078001856803894,1.0874439477920532,0.00944209098815918,,THEY CAME FROM THE EAST WEST NORTH AND SOUTH ALL SORRY TO KNOW OF HER ILLNESS AND BRINGING PRESENTS WITH THEM SOMETIMES IT WAS A LITTLE LIVE BIRD OR SQUIRREL A DELICIOUS SALMON TROUT,"Came from the east, west, north and south. All sorry to know of her illness, bringing presents with them. Sometimes it was a little like bird or squirrel. A delicious salmon trout.",0.2718695990006381,0.2718695990006381,0.01781262216839286,0.01781262216839286,1
27,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_27_doa31_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.2175,173,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_27/odas_separated_preddoa172_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,172.2300719888569,0.7699280111430937,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_27_doa173_spk1.txt,0.2857142857142857,10,35,3.640430548290502,-3.162882125090956,-6.803312673381458,2.9800684925314567,-25.645095695137186,-28.625164187668645,1.3772306442260742,1.297318458557129,-0.07991218566894531,,IT SEEMS THAT THE PUBLIC ADMIRE HER AS MUCH AS I HAVE DONE I I SHALL FIND HER SOME DAY THEN SHE WILL RETURN TO ME STILL THINKING OF HER I OBSERVED REPROACHFULLY YES ALWAYS,"It seems that the public environment, as much as I am known, I shall find her someday, that she will return to me. Still thinking of her? I observed her brushfully. Yes, always.",0.28896425399943837,0.28896425399943837,0.016783171424390203,0.016783171424390203,1
28,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_28_doa124_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.91975,217,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_28/odas_separated_preddoa220_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,219.91067870896123,2.9106787089612283,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_28_doa217_spk1.txt,0.1724137931034483,5,29,3.5810281656449714,-1.3734379936459706,-4.954466159290942,3.1124633177965713,-28.74681094099192,-31.859274258788492,1.5074307918548584,1.4218980073928833,-0.0855327844619751,,FELL FAR SHORT DON'T LOOK BACK GRUNTED VENTNOR STRETCH YOURSELF WALTER THERE'S A SURPRISE COMING HOPE TO GOD I JUDGED THE TIME RIGHT WE TURNED OFF THE RUINED WAY,"Help are short. Don't look back, Brentadivendor. Stretch yourself, Walter. There's a surprise coming. Hope to God I judged the time right. We turned off the ruin way.",0.26731775299958827,0.26731775299958827,0.01579915501113127,0.01579915501113127,1
29,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_29_doa111_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.015375,111,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_29/odas_separated_preddoa135_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,135.4668586714702,24.46685867147019,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_29_doa111_spk1.txt,0.2972972972972973,11,37,4.48683601815866,-0.2054649817721774,-4.692300999930837,2.8572895070743494,-20.86897418005785,-23.7262636871322,1.1543498039245605,1.0851129293441772,-0.0692368745803833,,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION,The time is still is. Receiver general at sea. He has a great reputation and effort loyalty thanks to which he was able to find the security which he needed in order to retain his possession.,0.26936890500110167,0.26936890500110167,0.016819394175977876,0.016819394175977876,1
30,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_30_doa12_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.907625,12,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_30/odas_separated_preddoa013_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,13.222439610821933,1.2224396108219366,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_30_doa12_spk1.txt,0.3333333333333333,14,42,4.409641640777619,-1.7994527618963074,-6.2090944026739265,3.660519521485474,-14.07556664306055,-17.736086164546023,1.294529676437378,1.2239152193069458,-0.07061445713043213,,WHICH COVERED THEM DOWN TO THE ANKLES AND WHICH THEY WORE WINTER AND SUMMER WOMEN COMMONLY WORE A LONG LOOSE CLOAK WITH A HOOD A FASHION WHICH IS COMMON AT THE PRESENT DAY THE OVER GARMENTS WERE FASTENED BY BROOCHES PINS BUTTONS,"Which have been done by the Elves, which they wore winter outside. Women currently wore a long loose cloak with a hood, a fashion which has come in at the present day. The overgarments were fastened by brooches, pins, buttons.",0.3394203909992939,0.3394203909992939,0.020074989302122204,0.020074989302122204,1
31,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_31_doa53_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.74825,53,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_31/odas_separated_preddoa050_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,50.4744014953654,2.5255985046346154,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_31_doa53_spk1.txt,0.34146341463414637,14,41,6.642784171838564,-0.00821812188369216,-6.6510022937222555,5.837787955218116,-11.072453869966179,-16.910241825184293,1.3945608139038086,1.417694330215454,0.023133516311645508,,THIS WAS THE PORTER WHO HAD BEEN KILLED BY LE CABUC BELOW BY THE LIGHTS OF THE TORCH WHICH WAS THRUST BETWEEN THE PAVING STONES THIS HEAD COULD BE VAGUELY DISTINGUISHED NOTHING COULD BE STRANGER IN THAT SOMBRE AND UNCERTAIN GLEAM,The torture would be killed by a decoupling below by the lines of the torch which was thrust between the paving stones. This head could be vaguely distinguished. Nothing could be trained in a sovereign uncertain belief.,0.3033869129994855,0.3033869129994855,0.01709390576532816,0.01709390576532816,1
32,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_32_doa102_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.7025,102,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_32/odas_separated_preddoa233_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,233.36704188723272,131.36704188723274,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_32_doa102_spk1.txt,0.9428571428571428,33,35,-7.01607412253891,-1.1667970369941831,5.849277085544728,-11.06378249055891,-24.951646483982273,-13.887863993423363,1.1066231727600098,1.0495872497558594,-0.05703592300415039,,LET ME BE OBSEQUIOUS IN THY HEART AND TAKE THOU MY OBLATION POOR BUT FREE WHICH IS NOT MIX'D WITH SECONDS KNOWS NO ART BUT MUTUAL RENDER ONLY ME FOR THEE HENCE THOU SUBORNED INFORMER,is not visible,0.6734088110006269,0.6734088110006269,0.040317845292658396,0.040317845292658396,1
33,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_33_doa34_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.067375,345,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_33/odas_separated_preddoa345_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,345.0635013611338,0.06350136113377403,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_33_doa345_spk1.txt,0.9487179487179487,37,39,4.821234290930385,-0.48365191671313784,-5.304886207643523,4.37991018490269,-33.17306130742486,-37.55297149232755,1.224318027496338,1.1719921827316284,-0.05232584476470947,,WHEN I WENT TO SLEEP LAST NIGHT I BELONGED TO GOVERNOR LUCAS BUT I UNDERSTAND DAT HE IS BIN GAMBLING ALL NIGHT SO I DON'T KNOW WHO OWNS ME DIS MORNING SUCH IS THE UNCERTAINTY OF A SLAVE'S POSITION,"You could, I could read them all I just read. What have you written to me for, now that you have a<|ru|> communautar station bound for old school.",0.5789976999985811,0.5789976999985811,0.03392423849587773,0.03392423849587773,1
34,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_34_doa125_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.904625,157,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_34/odas_separated_preddoa142_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,142.0660534249737,14.933946575026312,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_34_doa157_spk1.txt,0.046511627906976744,2,43,5.084012577060413,-1.6345598594303343,-6.7185724364907475,4.396421256778035,-25.79072941048066,-30.1871506672587,1.3603432178497314,1.3351324796676636,-0.02521073818206787,,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,"Therefore, Sohan had fallen on evil days, for he could not bring himself to paint against his better judgment. He was now running a former photographic studio on the top of a house in Government Street. The accommodation consisted of the studio itself.",0.3254075280001416,0.3254075280001416,0.02045993086917432,0.02045993086917432,1
35,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_35_doa24_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,18.1805,24,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_35/odas_separated_preddoa025_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,24.597273560507634,0.5972735605076309,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_35_doa24_spk1.txt,0.04081632653061224,2,49,8.134818581742147,-0.4346973810424597,-8.569515962784607,7.481771424666217,-31.624761172342055,-39.10653259700827,2.0102014541625977,1.7728066444396973,-0.2373948097229004,,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The Western world is warned, if not alarmed, against the possibility of it. In the second place, there is weakness inherent in the brown man, which will bring his adventure to naught. From the West, he has borrowed all our material achievement and passed our ethical achievement by.",0.3630621720003546,0.3630621720003546,0.01996986727539697,0.01996986727539697,1
36,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_36_doa24_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.311625,269,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_36/odas_separated_preddoa282_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,282.1259967550018,13.125996755001779,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_36_doa269_spk1.txt,1.0,33,33,3.407663901460569,-0.14858848135726727,-3.5562523828178363,2.3545404997376163,-21.26842275286192,-23.622963252599536,1.1756420135498047,1.0363619327545166,-0.13928008079528809,,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,,0.10972271500031638,0.10972271500031638,0.006338094488548382,0.006338094488548382,1
37,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_37_doa51_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,13.878,104,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_37/odas_separated_preddoa096_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,95.89824789132467,8.101752108675328,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_37_doa104_spk1.txt,0.1935483870967742,6,31,4.968520482690238,-1.3195750689488444,-6.288095551639082,4.252620620528572,-40.25198794697798,-44.50460856750655,1.2512414455413818,1.2001107931137085,-0.05113065242767334,,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,There is much comment on this evidence of the declining industry. It was not once recognized that there was embodied in horse flesh more horsepower than ever before.,0.1977170730006037,0.1977170730006037,0.014246798746260534,0.014246798746260534,1
38,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_38_doa1_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.663875,1,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_38/odas_separated_preddoa347_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,346.8979542970119,14.102045702988107,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_38_doa1_spk1.txt,0.6666666666666666,26,39,7.323192223534649,-0.8910318533941222,-8.21422407692877,6.537844955334217,-15.665821489276588,-22.203666444610803,1.332245111465454,1.2291231155395508,-0.10312199592590332,,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,"The first two were pleasant enough, but the third, bold little bite, was real better than the second simple. All his words boldly beating.",0.21539637899877562,0.21539637899877562,0.012194174777548845,0.012194174777548845,1
