fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
23,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_23_doa6_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.07425,212,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_23/odas_postfiltered_preddoa212_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,212.30074854837162,0.30074854837161524,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_23_doa212_spk1.txt,0.5,24,48,5.851375095637323,-6.25268085262781,-12.104055948265133,4.81957681584713,-33.3629294977276,-38.18250631357473,WHEN HIS CRIES WERE HEARD BY A FARMER WHO WAS WALKING HOME FROM TOWN AND HE WAS BROUGHT BACK TO HIS FATHER'S HOUSE HE WAS SO TIRED AND EXCITED THAT HE DID NOT KNOW WHAT WAS HAPPENING TO HIM BY CHANCE DAVID'S FATHER KNEW THAT HE HAD DISAPPEARED,"He was so tired and excited, that he did not know what was happening to him. I chance David's father knew that he had disappeared.",0.29139139499966404,0.29139139499966404,0.01812783769069562,0.01812783769069562,1
24,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_24_doa57_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.518375,289,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_24/odas_postfiltered_preddoa291_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,290.7766852448002,1.7766852448002055,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_24_doa289_spk1.txt,0.7560975609756098,31,41,4.580670673283431,-7.85060055556232,-12.431271228845752,3.8951552845271706,-45.180409344063115,-49.075564628590286,I HAD NOT FORGOTTEN THE LIVID JAGGED FURROWS IN MERCER'S SIDE QUICKLY AS I SHOT TO THE LADDER SHE WAS THERE BEFORE ME A DIM WAVERING WHITE SHAPE WAITING I PAUSED HOLDING TO A RUNG OF THE LADDER WITH ONE HAND,I pause holding to a rung of a ladder with one hand.,0.14359526800035383,0.14359526800035383,0.00869306260454517,0.00869306260454517,1
25,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_25_doa112_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,14.702125,112,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_25/odas_postfiltered_preddoa113_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,113.4697601709208,1.4697601709207788,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_25_doa112_spk1.txt,0.6944444444444444,25,36,3.739846981872834,-4.063720826699928,-7.803567808572762,2.8497808439944277,-38.295745002464145,-41.145525846458575,THERE WAS THE SWEETNESS OF THE MAYFLOWER AND THE STRENGTH OF THE YOUNG OAK BUT ONE COULD EASILY DIVINE THAT SHE WAS ONE OF THE SOULS BY NATURE PITCHED TOO HIGH BY SUFFERING PLUNGED TOO LOW,"This is the main flower and the strength of young folk. One got easily divided. She was one of those lonesome by nature pitch too high by suffering blood and blood, and she was very proud of him.",0.3800191589998576,0.3800191589998576,0.025847906952216608,0.025847906952216608,1
26,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_26_doa34_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.26275,34,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_26/odas_postfiltered_preddoa076_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,76.08365587341407,42.083655873414074,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_26_doa34_spk1.txt,0.7647058823529411,26,34,-0.5221882224260228,-9.261186133740312,-8.73899791131429,-4.044653073327522,-28.93031727429882,-24.8856642009713,THEY CAME FROM THE EAST WEST NORTH AND SOUTH ALL SORRY TO KNOW OF HER ILLNESS AND BRINGING PRESENTS WITH THEM SOMETIMES IT WAS A LITTLE LIVE BIRD OR SQUIRREL A DELICIOUS SALMON TROUT,The police with sports in south. The police with sports in south. The police with sports in south. Sometimes it was a little like surgery for all workers. A delicious salad truck.,0.35678887799986114,0.35678887799986114,0.0233764477567844,0.0233764477567844,1
27,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_27_doa31_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.2175,173,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_27/odas_postfiltered_preddoa172_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,172.2300719888569,0.7699280111430937,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_27_doa173_spk1.txt,0.6857142857142857,24,35,3.640430548290502,-7.121703669593994,-10.762134217884496,2.9800684925314567,-30.809487291660147,-33.789555784191606,IT SEEMS THAT THE PUBLIC ADMIRE HER AS MUCH AS I HAVE DONE I I SHALL FIND HER SOME DAY THEN SHE WILL RETURN TO ME STILL THINKING OF HER I OBSERVED REPROACHFULLY YES ALWAYS,"Is it to the public environment, as much as I know? I shall find you someday. If you will reject me.",0.2712282580014289,0.2712282580014289,0.015753056947955795,0.015753056947955795,1
28,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_28_doa124_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.91975,217,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_28/odas_postfiltered_preddoa220_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,219.91067870896123,2.9106787089612283,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_28_doa217_spk1.txt,1.4137931034482758,41,29,3.5810281656449714,-9.493926044295144,-13.074954209940115,3.1124633177965713,-30.830838236579194,-33.943301554375765,FELL FAR SHORT DON'T LOOK BACK GRUNTED VENTNOR STRETCH YOURSELF WALTER THERE'S A SURPRISE COMING HOPE TO GOD I JUDGED THE TIME RIGHT WE TURNED OFF THE RUINED WAY,"Oh, for short. Don't look at it, you've got to admit it. Stretch yourself, Walter. There's a spark coming. No big guy. Just time writing. We've got the Baptist history. We've turned it off through and we've... Well, they found who gave him the right to do that. It was the scholar, for example.",0.6027679150010954,0.6027679150010954,0.03562510764054406,0.03562510764054406,1
29,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_29_doa111_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.015375,111,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_29/odas_postfiltered_preddoa135_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,135.4668586714702,24.46685867147019,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_29_doa111_spk1.txt,1.0,37,37,4.48683601815866,-0.31200309950232813,-4.798839117660988,2.8572895070743494,-35.35812725257376,-38.21541675964811,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION,ha,0.5573020570009248,0.5573020570009248,0.034797939917168653,0.034797939917168653,1
30,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_30_doa12_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.907625,12,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_30/odas_postfiltered_preddoa013_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,13.222439610821933,1.2224396108219366,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_30_doa12_spk1.txt,0.9523809523809523,40,42,4.409641640777619,-2.3601849201086265,-6.769826560886246,3.660519521485474,-19.589893766642753,-23.25041328812823,WHICH COVERED THEM DOWN TO THE ANKLES AND WHICH THEY WORE WINTER AND SUMMER WOMEN COMMONLY WORE A LONG LOOSE CLOAK WITH A HOOD A FASHION WHICH IS COMMON AT THE PRESENT DAY THE OVER GARMENTS WERE FASTENED BY BROOCHES PINS BUTTONS,Never been done To pay your狹de All we can do is agree Have friends Let them go A thousand beautiful present Don't ever have to Whip off the bird All you have to pay is help Give the future,3.1826278829994408,3.1826278829994408,0.1882362474327081,0.1882362474327081,1
31,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_31_doa53_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.74825,53,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_31/odas_postfiltered_preddoa050_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,50.4744014953654,2.5255985046346154,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_31_doa53_spk1.txt,0.5609756097560976,23,41,6.642784171838564,-6.558902653263591,-13.201686825102154,5.837787955218116,-29.12486509218631,-34.96265304740443,THIS WAS THE PORTER WHO HAD BEEN KILLED BY LE CABUC BELOW BY THE LIGHTS OF THE TORCH WHICH WAS THRUST BETWEEN THE PAVING STONES THIS HEAD COULD BE VAGUELY DISTINGUISHED NOTHING COULD BE STRANGER IN THAT SOMBRE AND UNCERTAIN GLEAM,"This is the torch of youth who had been killed by Dr. Kaboom, below by the lives of the torch which was thrust between the main steps. This head did not distinguish the thing that could be strained and used to sulfur it. Uncertainly long.",0.39344204000008176,0.39344204000008176,0.022167934303386632,0.022167934303386632,1
32,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_32_doa102_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.7025,102,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_32/odas_postfiltered_preddoa233_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,233.36704188723272,131.36704188723274,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_32_doa102_spk1.txt,1.0,35,35,-7.01607412253891,-1.3151375436987678,5.7009365788401425,-11.06378249055891,-31.39871148382431,-20.3349289932654,LET ME BE OBSEQUIOUS IN THY HEART AND TAKE THOU MY OBLATION POOR BUT FREE WHICH IS NOT MIX'D WITH SECONDS KNOWS NO ART BUT MUTUAL RENDER ONLY ME FOR THEE HENCE THOU SUBORNED INFORMER,,0.6145133270001679,0.6145133270001679,0.03679169747044861,0.03679169747044861,1
33,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_33_doa34_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.067375,345,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_33/odas_postfiltered_preddoa345_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,345.0635013611338,0.06350136113377403,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_33_doa345_spk1.txt,1.0,39,39,4.821234290930385,-1.0009577431118901,-5.822192034042275,4.37991018490269,-34.82358809746731,-39.20349828237,WHEN I WENT TO SLEEP LAST NIGHT I BELONGED TO GOVERNOR LUCAS BUT I UNDERSTAND DAT HE IS BIN GAMBLING ALL NIGHT SO I DON'T KNOW WHO OWNS ME DIS MORNING SUCH IS THE UNCERTAINTY OF A SLAVE'S POSITION,,0.13337059100012993,0.13337059100012993,0.007814358740001316,0.007814358740001316,1
34,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_34_doa125_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.904625,157,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_34/odas_postfiltered_preddoa142_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,142.0660534249737,14.933946575026312,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_34_doa157_spk1.txt,0.27906976744186046,12,43,5.084012577060413,-7.826042275736755,-12.910054852797169,4.396421256778035,-39.642421467109166,-44.0388427238872,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,We could not see himself in paint against his better judgment. He was now running a former photographic studio on the top of a house in government street. The accommodation consisted of the studio itself.,0.34650789399893256,0.34650789399893256,0.021786612007446422,0.021786612007446422,1
35,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_35_doa24_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,18.1805,24,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_35/odas_postfiltered_preddoa025_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,24.597273560507634,0.5972735605076309,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_35_doa24_spk1.txt,0.4489795918367347,22,49,8.134818581742147,-0.36471471492899366,-8.49953329667114,7.481771424666217,-37.56808665649499,-45.049858081161204,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The world is warrent if not a argument against the possibility of their pre-etiquity. In the second place, there is weakness inherent in the brown matter which will bring these adventures a non-terrorism. From the vans to the afarment of all our material achievements and palestor and legal achievement fun.",0.5162663350001822,0.5162663350001822,0.028396707186281026,0.028396707186281026,1
36,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_36_doa24_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.311625,269,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_36/odas_postfiltered_preddoa282_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,282.1259967550018,13.125996755001779,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_36_doa269_spk1.txt,1.0,33,33,3.407663901460569,-0.24409599817673794,-3.651759899637307,2.3545404997376163,-53.73252390463896,-56.08706440437658,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,,0.13355842599958123,0.13355842599958123,0.007714956048295942,0.007714956048295942,1
37,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_37_doa51_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,13.878,104,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_37/odas_postfiltered_preddoa096_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,95.89824789132467,8.101752108675328,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_37_doa104_spk1.txt,0.2903225806451613,9,31,4.968520482690238,-2.341004381578428,-7.309524864268665,4.252620620528572,-49.264276649170775,-53.51689726969935,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,"During its much comment on this evidence of its declining industry, it was not once recognized that there was a body in horse flesh more horsepower than ever before.",0.2843130060009571,0.2843130060009571,0.020486597924841986,0.020486597924841986,1
38,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_38_doa1_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.663875,1,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_38/odas_postfiltered_preddoa347_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,346.8979542970119,14.102045702988107,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_38_doa1_spk1.txt,0.9487179487179487,37,39,7.323192223534649,-1.6284136632651414,-8.95160588679979,6.537844955334217,-21.26403260413122,-27.80187755946544,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,I always wanted to make these types of arrangements collected for my family. The whole project was done in anhaft which cost $ Sahibah Yuan a plane carrying two,1.4231941569996707,1.4231941569996707,0.08057089155124063,0.08057089155124063,1
39,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_39_doa156_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.29675,250,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_39/odas_postfiltered_preddoa249_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,249.442709385245,0.5572906147550043,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_39_doa250_spk1.txt,0.1956521739130435,9,46,5.14776881744047,-6.883193395254725,-12.030962212695195,4.559519228315188,-30.206414947832045,-34.76593417614723,BUT HE MADE HIS WAY DOWN TO THE FORD UNDER THE PALACE WALLS AND STEPPED INTO THE FLOODED WATER INCH BY INCH AND FOOT BY FOOT HE FOUGHT HIS WAY ACROSS NOW NEARLY SWEPT OFF HIS FEET BY SOME SUDDEN SWIRL OR EDDY NOW NARROWLY ESCAPING,"He made his way down to the floor, running across walls and stepped into the flooded water. He inched by an inch and foot by foot he fought his way across. Now nearly swept off his feet by some sudden, squander or eddy, now narrowly escaping.",0.441793960000723,0.441793960000723,0.027109329160766596,0.027109329160766596,1
40,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_40_doa14_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,13.925,14,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_40/odas_postfiltered_preddoa006_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,6.131866015197007,7.868133984802995,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_40_doa14_spk1.txt,0.9615384615384616,25,26,2.2902493866033784,-5.965793280199723,-8.2560426668031,2.052165422817321,-44.407467334210054,-46.45963275702738,WE ADVANCED TALKING IN THAT FASHION AND IN HIGH SPIRITS AND CONGRATULATING OURSELVES IN BEING SHUT OF THE TRANSPORT AND ON BREATHING FINE MOUNTAIN AIR AGAIN,Talking to a friend. Talking to a friend. Talking to a friend.,0.2713176309989649,0.2713176309989649,0.01948421048466534,0.01948421048466534,1
41,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_41_doa86_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.321,116,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_41/odas_postfiltered_preddoa097_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,96.99600484398871,19.003995156011285,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_41_doa116_spk1.txt,0.9428571428571428,33,35,4.151507841735846,-5.125667636733812,-9.277175478469658,3.4026705790328524,-30.507477410821483,-33.91014798985434,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,"The investigation might take some time. Next morning, the judge set a going to the witness I had expected. He takes a police call. This is the beginning of the third of the cases.",0.3147728290005034,0.3147728290005034,0.01928636903379103,0.01928636903379103,1
42,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_42_doa76_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.286125,76,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_42/odas_postfiltered_preddoa076_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,76.16192195722239,0.16192195722237557,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_42_doa76_spk1.txt,1.1142857142857143,39,35,4.669272560819481,-9.193027111095649,-13.86229967191513,3.4219905982893635,-24.932102642832813,-28.354093241122175,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How could you burst into words just like that? I know it has shaped me to the shoulder. There seem to be a lot of... That's all I will if I was on the spot where I flattailed. And the... ...cifficient in this weird, too bad. And which it held.",0.5314000930011389,0.5314000930011389,0.030741423714171854,0.030741423714171854,1
