fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,ipdnet_sec,beamforming_sec,whisper_sec,total_sec,ipdnet_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
27,mic_fileid_27_doa31_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.2175,173,161,3,"33,79,161",2,12.0,beamformed_fileid_27_spk1_ipdnet_doa161_gt173.wav,text_fileid_27_doa173_spk1.txt,0.17142857142857143,6,35,2.9897117614746094,1.407448410987854,-1.5822633504867554,2.9800703525543213,-0.5050742626190186,-3.48514461517334,1.3772306442260742,1.336948037147522,-0.040282607078552246,IT SEEMS THAT THE PUBLIC ADMIRE HER AS MUCH AS I HAVE DONE I I SHALL FIND HER SOME DAY THEN SHE WILL RETURN TO ME STILL THINKING OF HER I OBSERVED REPROACHFULLY YES ALWAYS,"It seems that the public envirom her as much as I have done. I shall find her someday. Then she will return to me. Still thinking of her? I observed her professionally. Yes, always.",0.18521935799981293,0.04642006299991408,0.6153531400000247,0.8469925609997517,0.01075762207055687,0.002696097749377905,0.0357399819950646,0.04919370181499937,1
28,mic_fileid_28_doa124_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.91975,217,216,3,"129,216,315",1,1.0,beamformed_fileid_28_spk1_ipdnet_doa216_gt217.wav,text_fileid_28_doa217_spk1.txt,0.27586206896551724,8,29,3.1241767406463623,2.129941940307617,-0.9942348003387451,3.112460136413574,0.7347906231880188,-2.3776695132255554,1.5074307918548584,1.48388671875,-0.0235440731048584,FELL FAR SHORT DON'T LOOK BACK GRUNTED VENTNOR STRETCH YOURSELF WALTER THERE'S A SURPRISE COMING HOPE TO GOD I JUDGED THE TIME RIGHT WE TURNED OFF THE RUINED WAY,"Fell far short. Don't look back, front adventurer. Stretch yourself, Walter. There's a surprise coming. Hope to have gotten a judge of the time right. We turned off the ruin way.",0.3474499089998062,0.0960627040003601,0.6525635709999733,1.0960761840001396,0.020535168013700332,0.005677548663565366,0.0385681567990055,0.06478087347627119,1
29,mic_fileid_29_doa111_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.015375,111,111,3,"111,150,303",0,0.0,beamformed_fileid_29_spk1_ipdnet_doa111_gt111.wav,text_fileid_29_doa111_spk1.txt,0.05405405405405406,2,37,2.8718268871307373,4.061568260192871,1.1897413730621338,2.8572895526885986,3.1867434978485107,0.3294539451599121,1.1543498039245605,1.2720658779144287,0.11771607398986816,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION,"My father was, and still is, receiver general at sea. He has a great reputation there for loyalty, thanks to which he was able to find the security which he needed in order to attain this position.",0.1922417249998034,0.02605919300003734,0.4698405320000347,0.6881414499998755,0.012003573128934129,0.0016271359865152918,0.029336842378029537,0.04296755149347896,1
30,mic_fileid_30_doa12_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.907625,12,13,3,"13,54,279",0,1.0,beamformed_fileid_30_spk1_ipdnet_doa13_gt12.wav,text_fileid_30_doa12_spk1.txt,0.11904761904761904,5,42,3.6708385944366455,4.693571090698242,1.0227324962615967,3.6605193614959717,3.8162481784820557,0.15572881698608398,1.294529676437378,1.3751187324523926,0.08058905601501465,WHICH COVERED THEM DOWN TO THE ANKLES AND WHICH THEY WORE WINTER AND SUMMER WOMEN COMMONLY WORE A LONG LOOSE CLOAK WITH A HOOD A FASHION WHICH IS COMMON AT THE PRESENT DAY THE OVER GARMENTS WERE FASTENED BY BROOCHES PINS BUTTONS,"which covered them deaf in the ankles, and which they wore winter and summer. Women commonly wore a long loose cloak with a hood, a fashion which is common at the present day. The overgarments were fastened by broaches, pins, buttons.",0.2161501830000816,0.04367111199962892,0.607397557999775,0.8672188529994855,0.012784183644957918,0.0025829240948760644,0.03592447537722034,0.05129158311705432,1
31,mic_fileid_31_doa53_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.74825,53,51,3,"51,159,222",0,2.0,beamformed_fileid_31_spk1_ipdnet_doa51_gt53.wav,text_fileid_31_doa53_spk1.txt,0.2682926829268293,11,41,5.846982955932617,4.989299297332764,-0.8576836585998535,5.837784767150879,4.1318039894104,-1.7059807777404785,1.3945608139038086,1.4645355939865112,0.06997478008270264,THIS WAS THE PORTER WHO HAD BEEN KILLED BY LE CABUC BELOW BY THE LIGHTS OF THE TORCH WHICH WAS THRUST BETWEEN THE PAVING STONES THIS HEAD COULD BE VAGUELY DISTINGUISHED NOTHING COULD BE STRANGER IN THAT SOMBRE AND UNCERTAIN GLEAM,"This was the porter who had been killed by Ducalhú, below by the lines of the torch which was thrust between the bathing stones. This head could be vaguely distinguished. Nothing could be strained or sovereign, uncertainly.",0.23670543999969595,0.04218093300005421,0.788983878000181,1.0678702509999312,0.013336832645454958,0.0023766249066839947,0.04445417875002781,0.06016763630216676,1
32,mic_fileid_32_doa102_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.7025,102,123,3,"123,228,285",0,21.0,beamformed_fileid_32_spk1_ipdnet_doa123_gt102.wav,text_fileid_32_doa102_spk1.txt,0.9428571428571428,33,35,-6.867568492889404,-0.8317543864250183,6.035814106464386,-6.965686798095703,-1.0582973957061768,5.907389402389526,1.1066231727600098,1.0790475606918335,-0.02757561206817627,LET ME BE OBSEQUIOUS IN THY HEART AND TAKE THOU MY OBLATION POOR BUT FREE WHICH IS NOT MIX'D WITH SECONDS KNOWS NO ART BUT MUTUAL RENDER ONLY ME FOR THEE HENCE THOU SUBORNED INFORMER,"If you have any questions, feel free to call me.",0.21500322199972288,0.04289505399992777,0.27683607399967514,0.5347343499993258,0.012872517407557125,0.00256818164944935,0.016574529202195785,0.032015228259202264,1
33,mic_fileid_33_doa34_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.067375,345,333,3,"31,131,333",2,12.0,beamformed_fileid_33_spk1_ipdnet_doa333_gt345.wav,text_fileid_33_doa345_spk1.txt,0.6153846153846154,24,39,4.405822277069092,2.711298704147339,-1.694523572921753,4.379909038543701,1.463474154472351,-2.91643488407135,1.224318027496338,1.2435221672058105,0.019204139709472656,WHEN I WENT TO SLEEP LAST NIGHT I BELONGED TO GOVERNOR LUCAS BUT I UNDERSTAND DAT HE IS BIN GAMBLING ALL NIGHT SO I DON'T KNOW WHO OWNS ME DIS MORNING SUCH IS THE UNCERTAINTY OF A SLAVE'S POSITION,"When I went to sleep last night, I went on to Governor Lucas, but I understand that he had been damned on all nights, so I don't know who owns me this morning. Such is the uncertainty of a place of vision. I'm feeling happy there. Dear student, we have moved into her heart.",0.21316192800031786,0.04129874199998085,0.7407601410000098,0.9952208110003085,0.012489438358289888,0.0024197477350782325,0.04340211315448391,0.05831129924785203,1
34,mic_fileid_34_doa125_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.904625,157,156,3,"124,156,262",1,1.0,beamformed_fileid_34_spk1_ipdnet_doa156_gt157.wav,text_fileid_34_doa157_spk1.txt,0.046511627906976744,2,43,4.41470193862915,4.744202136993408,0.3295001983642578,4.396412372589111,3.7372493743896484,-0.6591629981994629,1.3603432178497314,1.4468891620635986,0.08654594421386719,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,"Therefore, Sohan had fallen on evil days, for he could not bring himself to paint against his better judgment. He was now running a former photographic studio on the top of a house in Government Street. The accommodation consisted of the studio itself.",0.20544224100012798,0.026393662999907974,0.6061092079999071,0.837945111999943,0.01291713831669266,0.0016594960899680422,0.038108990812415075,0.05268562521907578,1
35,mic_fileid_35_doa24_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,18.1805,24,34,3,"34,125,209",0,10.0,beamformed_fileid_35_spk1_ipdnet_doa34_gt24.wav,text_fileid_35_doa24_spk1.txt,0.02040816326530612,1,49,7.494431495666504,5.4506635665893555,-2.0437679290771484,7.481771469116211,4.2962188720703125,-3.1855525970458984,2.0102014541625977,1.9547488689422607,-0.055452585220336914,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The Western world is warned, if not armed, against the possibility of it. In the second place, there is weakness inherent in the brown man which will bring his adventure to naught. From the West, he has borrowed all our material achievement and passed our ethical achievement by.",2.023414995999701,0.04334938499960117,0.8937529160002669,2.9605172969995692,0.11129589373227916,0.0023843890431836955,0.04915997447816435,0.16284025725362722,1
36,mic_fileid_36_doa24_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.311625,269,290,3,"24,204,290",2,21.0,beamformed_fileid_36_spk1_ipdnet_doa290_gt269.wav,text_fileid_36_doa269_spk1.txt,0.36363636363636365,12,33,2.3710458278656006,3.8592355251312256,1.488189697265625,2.3545405864715576,3.2557201385498047,0.9011795520782471,1.1756420135498047,1.2472419738769531,0.07159996032714844,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,"The bridge opened on a rather quiet street called St. Thomas' Street, the entrance. Here and there were high carved labels and shop runs. He set the knocking at the doors of the house.",0.19413838899981783,0.04505503600012162,0.48147552199998245,0.7206689469999219,0.01121433655129532,0.0026025884918441577,0.02781226615063476,0.041629191193774236,1
37,mic_fileid_37_doa51_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,13.878,104,104,3,"51,75,104",2,0.0,beamformed_fileid_37_spk1_ipdnet_doa104_gt104.wav,text_fileid_37_doa104_spk1.txt,0.06451612903225806,2,31,4.262055397033691,5.201333999633789,0.9392786026000977,4.252620697021484,4.4382476806640625,0.18562698364257812,1.2512414455413818,1.3390529155731201,0.08781147003173828,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,And there was much comment on this evidence of a declining industry. It was not at once recognized that there was embodied in horse flesh more horsepower than ever before.,0.1490656449996095,0.0227612229996339,0.6378802780000115,0.8097071459992549,0.010741147499611579,0.0016400938895830739,0.04596341533362239,0.05834465672281704,1
38,mic_fileid_38_doa1_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.663875,1,3,3,"3,57,80",0,2.0,beamformed_fileid_38_spk1_ipdnet_doa3_gt1.wav,text_fileid_38_doa1_spk1.txt,0.15384615384615385,6,39,6.5456037521362305,7.516306400299072,0.9707026481628418,6.537845134735107,6.135828495025635,-0.40201663970947266,1.332245111465454,1.5368160009384155,0.20457088947296143,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,"Once upon a time there was an old widow woman who had three sons. The first two were clever enough, but the third, although by name, was a little better than the second. All his mother's folding and beatings.",0.21090490699998554,0.042457734000436176,0.599208465999709,0.8525711070001307,0.011939900333306566,0.0024036477839905557,0.03392282078534348,0.0482663689026406,1
39,mic_fileid_39_doa156_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.29675,250,249,3,"152,249,302",1,1.0,beamformed_fileid_39_spk1_ipdnet_doa249_gt250.wav,text_fileid_39_doa250_spk1.txt,0.021739130434782608,1,46,4.569394588470459,5.518945693969727,0.9495511054992676,4.559520721435547,4.2806172370910645,-0.2789034843444824,1.2933685779571533,1.4086484909057617,0.1152799129486084,BUT HE MADE HIS WAY DOWN TO THE FORD UNDER THE PALACE WALLS AND STEPPED INTO THE FLOODED WATER INCH BY INCH AND FOOT BY FOOT HE FOUGHT HIS WAY ACROSS NOW NEARLY SWEPT OFF HIS FEET BY SOME SUDDEN SWIRL OR EDDY NOW NARROWLY ESCAPING,"But he made his way down to the floor under the palace walls and stepped into the flooded water. Inch by inch and foot by foot he fought his way across. Now nearly swept off his feet by some sudden swirl or eddy, now narrowly escaping.",0.20085639600029026,0.02781692300004579,0.6399530280000363,0.8686263470003723,0.012324935708057759,0.0017069000260816292,0.0392687516222582,0.05330058735639759,1
40,mic_fileid_40_doa14_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,13.925,14,9,3,"9,91,212",0,5.0,beamformed_fileid_40_spk1_ipdnet_doa9_gt14.wav,text_fileid_40_doa14_spk1.txt,0.11538461538461539,3,26,2.069715976715088,4.6698784828186035,2.6001625061035156,2.05216383934021,3.042771816253662,0.9906079769134521,1.2670615911483765,1.329596996307373,0.06253540515899658,WE ADVANCED TALKING IN THAT FASHION AND IN HIGH SPIRITS AND CONGRATULATING OURSELVES IN BEING SHUT OF THE TRANSPORT AND ON BREATHING FINE MOUNTAIN AIR AGAIN,"We advanced, talking in that fashion and in high spirits, and congratulating ourselves in being shut of the transporter and on breathing fine mountain arrogant.",0.18207245300027353,0.02373206599986588,0.44215950299985707,0.6479640219999965,0.013075221041312281,0.0017042776301519483,0.031752926606812,0.046532425278276224,1
41,mic_fileid_41_doa86_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.321,116,113,3,"113,235,265",0,3.0,beamformed_fileid_41_spk1_ipdnet_doa113_gt116.wav,text_fileid_41_doa116_spk1.txt,0.2857142857142857,10,35,3.425584077835083,3.2566394805908203,-0.1689445972442627,3.402670383453369,2.8101956844329834,-0.5924746990203857,1.4231003522872925,1.5527493953704834,0.12964904308319092,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,"We took rooms at a hotel in Bedford. While I was explaining our investigation, it might take some days. Next morning, instead of going the within as I had expected, he took me to the police corps.",0.2260042190000604,0.024873694000234536,0.6659806319999007,0.9168585450001956,0.013847449237182794,0.0015240300226845496,0.040805136449966334,0.056176615709833684,1
42,mic_fileid_42_doa76_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.286125,76,76,3,"76,224,323",0,0.0,beamformed_fileid_42_spk1_ipdnet_doa76_gt76.wav,text_fileid_42_doa76_spk1.txt,0.2857142857142857,10,35,3.439211130142212,3.4582865238189697,0.019075393676757812,3.419691324234009,2.3488669395446777,-1.070824384689331,1.4226601123809814,1.583345890045166,0.16068577766418457,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How conversely words disribe. It toused ten feet at the shoulder, had four legs on either side, a broad, black tail, larger at the tip and a scrutiny, and which it held.",0.18820174900019992,0.041370106999693235,0.7932526330000655,1.0228244889999587,0.010887445798303549,0.002393255110656277,0.045889557839022085,0.05917025874798191,1
43,mic_fileid_43_doa44_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.722125,273,273,3,"44,104,273",2,0.0,beamformed_fileid_43_spk1_ipdnet_doa273_gt273.wav,text_fileid_43_doa273_spk1.txt,0.11627906976744186,5,43,4.464390277862549,6.483492851257324,2.0191025733947754,4.457672595977783,4.357926368713379,-0.0997462272644043,1.5391054153442383,1.7883713245391846,0.2492659091949463,ODETTE ODETTE HE WHISPERED DON'T YOU REALISE THAT I LOVE YOU AND WOULD GIVE MY LIFE TO SAVE YOU FROM UNHAPPINESS WON'T YOU TELL ME EVERYTHING PLEASE NO NO NO SHE MURMURED WITH A LITTLE CATCH IN HER VOICE PLEASE DON'T ASK ME,"Oh, dead. Oh, dead, he whispered. Don't you realize that I love you and would give my life to save you from unhappiness? Won't you tell me everything, please? No, no, no, she murmured with a little catch in her voice. Please don't ask me.",0.23065466399975776,0.026819626000360586,0.9522888659998898,1.2097631560000082,0.014670705391272347,0.0017058524849764638,0.0605699844009566,0.07694654227720542,1
44,mic_fileid_44_doa184_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.0035,215,214,3,"185,214,259",1,1.0,beamformed_fileid_44_spk1_ipdnet_doa214_gt215.wav,text_fileid_44_doa215_spk1.txt,0.13157894736842105,5,38,2.98512864112854,1.6771372556686401,-1.3079913854599,2.97139310836792,0.9793955087661743,-1.9919975996017456,1.17716383934021,1.2121394872665405,0.034975647926330566,I TOO HAVE HAD MY DREAM I TOO HAVE MEDITATED I TOO HAVE SIGHED I TOO HAVE HAD A MOONLIGHT SOUL LOVE IS A CHILD SIX THOUSAND YEARS OLD LOVE HAS THE RIGHT TO A LONG WHITE BEARD,"I too have had my dream. I too have meditated. I too have spied. I too have had a blue light soul. Love is a child, 6000 years old. Love has the right to a long white beard.",0.20085366900002555,0.039882257000044774,0.7179593649998424,0.9586952909999127,0.011812489722705653,0.0023455322139585835,0.04222421060368997,0.0563822325403542,1
45,mic_fileid_45_doa62_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.822625,278,286,3,"201,244,286",2,8.0,beamformed_fileid_45_spk1_ipdnet_doa286_gt278.wav,text_fileid_45_doa278_spk1.txt,0.2926829268292683,12,41,4.3869829177856445,5.360910892486572,0.9739279747009277,4.380026340484619,4.376439094543457,-0.0035872459411621094,1.187213659286499,1.3599859476089478,0.17277228832244873,ONE LADY HAD A FRIGHT FOR THE WIND BLEW THE END OF HER SHAWL WITHIN REACH OF A TIGER'S GREAT CLAW AND HE CLUTCHED IT TRYING TO DRAG HER NEARER THE SHAWL CAME OFF AND THE POOR LADY RAN AWAY SCREAMING,"One lady who had a fright from the wind blew to end up her shawl in the reach of his tiger's great claw, and he clutched it, trying to grab her nipple. The shawl came off to the school lady and ran away screaming.",0.29840021899963176,0.0464892959998906,0.5777674250002747,0.922656939999797,0.01773802952866344,0.002763498324422651,0.034344665294522986,0.05484619314760907,1
46,mic_fileid_46_doa151_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.0385,189,188,3,"148,188,332",1,1.0,beamformed_fileid_46_spk1_ipdnet_doa188_gt189.wav,text_fileid_46_doa189_spk1.txt,0.7428571428571429,26,35,2.4860334396362305,0.8367477655410767,-1.6492856740951538,2.468364715576172,-0.35416367650032043,-2.8225283920764923,1.210951566696167,1.2223501205444336,0.011398553848266602,YOU'LL SEE THE ENGLISHEST LOOKING ENGLISHMAN YOU EVER SAT EYES ON OUTSIDE THE PAGES OF PUNCH TRYING TO TEAR MY OLD FASHIONED DOORBELL OUT BY THE ROOTS THAT'S YOUR BEST MAKE UP IS IT REMSEN,"You'll see the Englishest-looking Englishman you ever set eyes on outside the cages of time in order to try and prepare my old-fashioned doorbell out by the roots. You intend to think you're the best? That's your best makeup, is it, Remsen? It is the same thing.",0.18108173900009206,0.026231920000100217,0.7254352730001301,0.9327489320003224,0.011290441063696236,0.001635559435115517,0.04523086778689592,0.058156868285707666,1
