fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,convtasnet_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,convtasnet_sec,whisper_sec,metrics_sec,total_sec,convtasnet_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
26,mic_fileid_26_doa34_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.26275,34,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,1.7983896386279863,,text_fileid_26_doa34_spk1.txt,0.7352941176470589,25,34,-0.5221882224260228,1.825402031664355,2.347590254090378,-4.044653073327517,1.798391189432473,5.84304426275999,1.078001856803894,1.2320761680603027,0.1540743112564087,THEY CAME FROM THE EAST WEST NORTH AND SOUTH ALL SORRY TO KNOW OF HER ILLNESS AND BRINGING PRESENTS WITH THEM SOMETIMES IT WAS A LITTLE LIVE BIRD OR SQUIRREL A DELICIOUS SALMON TROUT,"They chamber the Aesop, who insults the North and South. All scarring and those for illness, and bringing presence with them, it was for some times what was a little mysterious for all waters. A delicious and new trial.",0.10307655899998736,0.4809841989999768,0.29043053299997723,0.8744912909999414,0.006753472277275547,0.03151360003930988,0.019028715860508572,0.05729578817709399,1
27,mic_fileid_27_doa31_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.2175,173,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,6.089246030352856,,text_fileid_27_doa173_spk1.txt,0.4,14,35,3.640430548290502,6.315645428569422,2.6752148802789195,2.9800684925315135,6.089246030352856,3.109177537821343,1.3772306442260742,1.5449025630950928,0.16767191886901855,IT SEEMS THAT THE PUBLIC ADMIRE HER AS MUCH AS I HAVE DONE I I SHALL FIND HER SOME DAY THEN SHE WILL RETURN TO ME STILL THINKING OF HER I OBSERVED REPROACHFULLY YES ALWAYS,"It seems that the public environment is such as I have done. I shall find her someday, I think she will return. Still thinking of her, I have served her well. Yes, always.",0.12873743900001955,0.3920746290000068,0.34977437300000247,0.8705864410000288,0.007477127283288488,0.022771867518513532,0.020315049978219975,0.050564044780022,1
28,mic_fileid_28_doa124_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.91975,217,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.607776242177593,,text_fileid_28_doa217_spk1.txt,0.3448275862068966,10,29,3.5810281656449714,4.217034605218422,0.6360064395734506,3.1124633177965606,2.6141364250000994,-0.49832689279646125,1.5074307918548584,1.3065201044082642,-0.20091068744659424,FELL FAR SHORT DON'T LOOK BACK GRUNTED VENTNOR STRETCH YOURSELF WALTER THERE'S A SURPRISE COMING HOPE TO GOD I JUDGED THE TIME RIGHT WE TURNED OFF THE RUINED WAY,"Well, far short. Don't act, Gretchen, but search yourself, Walter, there's a surprise coming. Look to God, I judge the time right. We turned off the ringway.",0.12721502700000542,0.42365507599998864,0.22615774700000202,0.7770278499999961,0.007518729709363638,0.025039086038504625,0.013366494599506612,0.045924310347374875,1
29,mic_fileid_29_doa111_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.015375,111,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,0.6912615838193688,,text_fileid_29_doa111_spk1.txt,0.5135135135135135,19,37,4.48683601815866,2.6700097282052475,-1.8168262899534122,2.8572895070743147,0.6912727600687757,-2.166016747005539,1.1543498039245605,1.2048096656799316,0.050459861755371094,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION,"much more was and still is the receiver general at sea. It is very precipitation that for loyalty, fetched which is able to farm the security which needed in order to change the position.",0.11161943600001223,0.3772656519999771,0.30138245199998437,0.7902675399999737,0.006969517479298002,0.023556466957531566,0.018818320020604226,0.04934430445743379,1
30,mic_fileid_30_doa12_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.907625,12,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,6.591665837146281,,text_fileid_30_doa12_spk1.txt,0.21428571428571427,9,42,4.409641640777619,7.024399907735268,2.614758266957649,3.660519521485482,6.591735609583987,2.9312160880985045,1.294529676437378,1.4433704614639282,0.1488407850265503,WHICH COVERED THEM DOWN TO THE ANKLES AND WHICH THEY WORE WINTER AND SUMMER WOMEN COMMONLY WORE A LONG LOOSE CLOAK WITH A HOOD A FASHION WHICH IS COMMON AT THE PRESENT DAY THE OVER GARMENTS WERE FASTENED BY BROOCHES PINS BUTTONS,"which covered them down in the hills, and which they wore winter and summer. Women currently wore a long loose coat of the foot, a fashion which is common at the present day. The overgrabbles were fastened by brooches, pins, buttons,",0.1274284990000183,0.5527140639999857,0.2848343990000046,0.9649769620000086,0.007536747414259442,0.03269022491331489,0.016846505585497943,0.057073477913072275,1
31,mic_fileid_31_doa53_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.74825,53,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,4.320804945362309,,text_fileid_31_doa53_spk1.txt,0.6829268292682927,28,41,6.642784171838564,3.4421594160327933,-3.2006247558057703,5.837787955218097,4.3208052155637935,-1.5169827396543036,1.3945608139038086,1.3353731632232666,-0.05918765068054199,THIS WAS THE PORTER WHO HAD BEEN KILLED BY LE CABUC BELOW BY THE LIGHTS OF THE TORCH WHICH WAS THRUST BETWEEN THE PAVING STONES THIS HEAD COULD BE VAGUELY DISTINGUISHED NOTHING COULD BE STRANGER IN THAT SOMBRE AND UNCERTAIN GLEAM,"This was the story of the evil who had been killed by a dark magic amulet. Below, by the lines of a torch which was thrust between the ancient and the spiritual, this head was vaguely distinguished, and nothing could not stretch enough, so I was certainly locked in the search.",0.13330024600000456,0.5918838370000117,0.340641235999982,1.0658253189999982,0.007510613497105606,0.033348856197090514,0.019192947811755075,0.060052417505951194,1
32,mic_fileid_32_doa102_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.7025,102,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,-13.787001916818289,,text_fileid_32_doa102_spk1.txt,1.4285714285714286,50,35,-7.01607412253891,-1.5936609752218658,5.4224131473170445,-11.063782490558864,-13.788561168674182,-2.7247786781153174,1.1066231727600098,1.0762556791305542,-0.030367493629455566,LET ME BE OBSEQUIOUS IN THY HEART AND TAKE THOU MY OBLATION POOR BUT FREE WHICH IS NOT MIX'D WITH SECONDS KNOWS NO ART BUT MUTUAL RENDER ONLY ME FOR THEE HENCE THOU SUBORNED INFORMER,"Any guest master in this, you portray yourself, you can use, play your own lives, and the three of you, we think that this may not be the final touch that you should rest in the world. But if you master any of his aesthetic people, it is possible that you may engage.",0.11880062699998462,0.5921875729999897,0.6605444150000039,1.3715326149999783,0.007112745217780848,0.03545502607394041,0.03954763747941948,0.08211540877114074,1
33,mic_fileid_33_doa34_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.067375,345,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.311387050440419,,text_fileid_33_doa345_spk1.txt,1.4615384615384615,57,39,4.821234290930385,4.433901180192724,-0.38733311073766075,4.379910184902678,4.086155147058314,-0.2937550378443641,1.224318027496338,1.260317325592041,0.035999298095703125,WHEN I WENT TO SLEEP LAST NIGHT I BELONGED TO GOVERNOR LUCAS BUT I UNDERSTAND DAT HE IS BIN GAMBLING ALL NIGHT SO I DON'T KNOW WHO OWNS ME DIS MORNING SUCH IS THE UNCERTAINTY OF A SLAVE'S POSITION,"And it's a very sweet lesson. I have long to go. I'm really excited. I'm excited how this is going to go. I'm going to swallow no more to be disappointed. I'm going to touch the electricity of this place. I'm sure it's going to happen to you. Dear Mr. Real, it may be a good thing to have a perfect heart.",0.12563352600000144,0.8496778190000214,0.2652369730000146,1.2405483180000374,0.0073610339024015965,0.04978374348721004,0.015540583891782691,0.07268536128139433,1
34,mic_fileid_34_doa125_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.904625,157,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.9705950987509047,,text_fileid_34_doa157_spk1.txt,0.5116279069767442,22,43,5.084012577060413,4.241517920270092,-0.8424946567903211,4.39642125677805,2.9705950987509047,-1.425826158027145,1.3603432178497314,1.3081107139587402,-0.05223250389099121,THEREFORE SELLEN HAD FALLEN ON EVIL DAYS FOR HE COULD NOT BRING HIMSELF TO PAINT AGAINST HIS BETTER JUDGMENT HE WAS NOW RENTING A FORMER PHOTOGRAPHIC STUDIO ON THE TOP OF A HOUSE IN GOVERNMENT STREET THE ACCOMMODATION CONSISTED OF THE STUDIO ITSELF,"Therefore, so and so, and so, evil made us, who we could not bring ourselves to paint against, better dover. He was now a hang of water, floating in the studios on the top of the house in Bellarmine Street. The accommodation consisted of the studio itself.",0.10947378299999855,2.4133399959999906,0.26940478300002724,2.7922185620000164,0.006883141413268062,0.15173825198644988,0.016938769886119746,0.1755601632858377,1
35,mic_fileid_35_doa24_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,18.1805,24,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.730655040263862,,text_fileid_35_doa24_spk1.txt,0.14285714285714285,7,49,8.134818581742147,3.075232051309247,-5.059586530432901,7.481771424666233,2.730655069242755,-4.751116355423478,2.0102014541625977,1.4948588609695435,-0.5153425931930542,THE WESTERN WORLD IS WARNED IF NOT ARMED AGAINST THE POSSIBILITY OF IT IN THE SECOND PLACE THERE IS A WEAKNESS INHERENT IN THE BROWN MAN WHICH WILL BRING HIS ADVENTURE TO NAUGHT FROM THE WEST HE HAS BORROWED ALL OUR MATERIAL ACHIEVEMENT AND PASSED OUR ETHICAL ACHIEVEMENT BY,"The western world is warped and get thrown on against the possibility of... In the second place, there is weakness inherent in the brown man which will bring his adventure to naught. From the west, he has borrowed all our material achievement and passed our ethical achievement by...",0.1534164680000174,0.653961393000003,0.37470930699998917,1.1820871680000096,0.008438517532522066,0.03597048447512462,0.020610506146695042,0.06501950815434172,1
36,mic_fileid_36_doa24_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.311625,269,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.364544527676811,,text_fileid_36_doa269_spk1.txt,0.9696969696969697,32,33,3.407663901460569,4.390945553853051,0.9832816523924817,2.354540499737619,3.3656239575758766,1.0110834578382577,1.1756420135498047,1.2220568656921387,0.046414852142333984,THE BRIDGE OPENED ON A RATHER FINE STREET CALLED SAINT THOMAS'S STREET HE ENTERED IT HERE AND THERE WERE HIGH CARVED GABLES AND SHOP FRONTS HE SET TO KNOCKING AT THE DOORS AGAIN,Bridge opens aIS map apologize screen also bicamnessy's Queera no god,0.12952009599999315,2.5610181879999914,0.32114381599998865,3.011682099999973,0.007481683319734176,0.14793632533052162,0.01855076089044146,0.17396876954069726,1
37,mic_fileid_37_doa51_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,13.878,104,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.398539718746476,,text_fileid_37_doa104_spk1.txt,0.3870967741935484,12,31,4.968520482690238,3.76000912596857,-1.2085113567216679,4.252620620528561,3.398539718746476,-0.8540809017820852,1.2512414455413818,1.2286529541015625,-0.022588491439819336,AND THERE WAS MUCH COMMENT ON THIS EVIDENCE OF A DECLINING INDUSTRY IT WAS NOT AT ONCE RECOGNIZED THAT THERE WAS EMBODIED IN HORSE FLESH MORE HORSE POWER THAN EVER BEFORE,"And there was much comment on this evidence against the fine administrators. It was not once written that since there was a body and horse flesh, more horsepower than ever before.",0.09809122100000423,0.4083298989999946,0.27276191600000743,0.7791830360000063,0.007068109309699108,0.02942282021905135,0.019654266897247977,0.05614519642599843,1
38,mic_fileid_38_doa1_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.663875,1,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,5.160943236851574,,text_fileid_38_doa1_spk1.txt,0.717948717948718,28,39,7.323192223534649,5.269808966681131,-2.053383256853518,6.537844955334188,5.161091107024049,-1.3767538483101394,1.332245111465454,1.3473265171051025,0.015081405639648438,ONCE UPON A TIME THERE WAS AN OLD WIDOW WOMAN WHO HAD THREE SONS THE FIRST TWO WERE CLEVER ENOUGH BUT THE THIRD BOBO BY NAME WAS LITTLE BETTER THAN A SILLY SIMPLETON ALL HIS MOTHER'S SCOLDINGS AND BEATINGS,"And what's up, guys? It was an old and middle woman who had three sons. The first two were in Pleasant, but the third, Bobo, was a mean boy. And what he did was he was just a simple, all of his brothers spoke in his meetings.",0.139863642000023,0.6222994090000213,0.3281314259999988,1.0902944770000431,0.007918061127585141,0.0352300618635504,0.018576412367048496,0.061724535358184035,1
39,mic_fileid_39_doa156_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.29675,250,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,6.162234328071767,,text_fileid_39_doa250_spk1.txt,0.2608695652173913,12,46,5.14776881744047,6.709378749936322,1.561609932495852,4.559519228315156,6.162234328071767,1.6027150997566109,1.2933685779571533,1.5697762966156006,0.27640771865844727,BUT HE MADE HIS WAY DOWN TO THE FORD UNDER THE PALACE WALLS AND STEPPED INTO THE FLOODED WATER INCH BY INCH AND FOOT BY FOOT HE FOUGHT HIS WAY ACROSS NOW NEARLY SWEPT OFF HIS FEET BY SOME SUDDEN SWIRL OR EDDY NOW NARROWLY ESCAPING,"But the maids were endowed to the floor under the palace walls and stepped into a flood of water. Inch 5 inch, and foot by foot he fought his way across, now nearly swept off his skis by some sudden swirler or eddy, now narrowly escaping.",0.12720595799999046,0.5897854749999851,0.3478433230000064,1.064834755999982,0.007805602834920488,0.03619037384754538,0.021344336938347,0.06534031362081287,1
40,mic_fileid_40_doa14_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,13.925,14,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,5.5531610778349725,,text_fileid_40_doa14_spk1.txt,0.15384615384615385,4,26,2.2902493866033784,6.354085467625691,4.063836081022313,2.052165422817312,5.5536302350448885,3.5014648122275767,1.2670615911483765,1.445275068283081,0.1782134771347046,WE ADVANCED TALKING IN THAT FASHION AND IN HIGH SPIRITS AND CONGRATULATING OURSELVES IN BEING SHUT OF THE TRANSPORT AND ON BREATHING FINE MOUNTAIN AIR AGAIN,"We advanced, talking in that fashion handed high spirits, and congratulating ourselves on being shut off the transport and on breathing fine mountain air again.",0.10394277200001056,0.3919387550000124,0.31067176199999835,0.8065532890000213,0.007464471956912787,0.028146409694794428,0.022310359928186595,0.05792124157989381,1
41,mic_fileid_41_doa86_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.321,116,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,1.5330950076181642,,text_fileid_41_doa116_spk1.txt,0.8,28,35,4.151507841735846,2.9031184981571796,-1.2483893435786664,3.4026705790328315,1.5495379960718725,-1.853132582960959,1.4231003522872925,1.3405933380126953,-0.08250701427459717,WE TOOK ROOMS AT A HOTEL IN MEDWORTH QUARLES EXPLAINING THAT OUR INVESTIGATIONS MIGHT TAKE SOME DAYS NEXT MORNING INSTEAD OF GOING TO WITHAN AS I HAD EXPECTED HE TOOK ME TO THE POLICE COURT,"We should bring that up, hotel manager. The problem explaining the investigation might be troubling. We lost a leg, second one. It was a broken and unexpected. We should go to the police car.",0.12636344000000577,0.4845188900000039,0.249037493000003,0.8599198230000127,0.007742383432388074,0.029686838429018068,0.015258715336070277,0.052687937197476414,1
42,mic_fileid_42_doa76_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.286125,76,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,-0.5897024365873742,,text_fileid_42_doa76_spk1.txt,0.7142857142857143,25,35,4.669272560819481,2.2022780439047986,-2.4669945169146823,3.421990598289421,-0.5897024365873742,-4.011693034876796,1.4226601123809814,1.2194633483886719,-0.20319676399230957,HOW CAN EARTHLY WORDS DESCRIBE IT IT TOWERED TEN FEET AT THE SHOULDER HAD FOUR LEGS ON EITHER SIDE A BROAD FLAT TAIL LARGER AT THE TIP THAN AT THE ROOT AND WHICH IT HELD,"How can Zug Dong be frightened? It is halst strength needon the showcase. Depends on either side... Doctor, well have a聽, What could trickin' a temperature? Which it held.",0.13910876399998529,3.255355613000006,0.38186812900002565,3.776332506000017,0.008047423236843728,0.18832188318666018,0.022091019762961663,0.21846032618646558,1
43,mic_fileid_43_doa44_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.722125,273,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.877323000173475,,text_fileid_43_doa273_spk1.txt,0.4186046511627907,18,43,4.529785133775384,5.104547120476398,0.5747619867010139,4.457671932747086,3.8774389368411954,-0.5802329959058907,1.5391054153442383,1.4079582691192627,-0.13114714622497559,ODETTE ODETTE HE WHISPERED DON'T YOU REALISE THAT I LOVE YOU AND WOULD GIVE MY LIFE TO SAVE YOU FROM UNHAPPINESS WON'T YOU TELL ME EVERYTHING PLEASE NO NO NO SHE MURMURED WITH A LITTLE CATCH IN HER VOICE PLEASE DON'T ASK ME,"Oh, dad. Oh, dad, he must. Don't you realize that I love you and would give my life to save you from the happiness? Oh, no. Don't you tell me everything, please? No, no, no, Schumer. We'll be catching her voice. Please don't ask me.",0.11997038900000234,0.6368957310000098,0.2666480130000082,1.0235141330000204,0.007630672634901602,0.040509519610104225,0.01696004916638229,0.06510024141138812,1
44,mic_fileid_44_doa184_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.0035,215,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,4.602665770334983,,text_fileid_44_doa215_spk1.txt,0.4473684210526316,17,38,3.289530183723187,5.632686652319318,2.3431564685961312,2.971406683804849,4.602665976884795,1.631259293079946,1.17716383934021,1.306025505065918,0.128861665725708,I TOO HAVE HAD MY DREAM I TOO HAVE MEDITATED I TOO HAVE SIGHED I TOO HAVE HAD A MOONLIGHT SOUL LOVE IS A CHILD SIX THOUSAND YEARS OLD LOVE HAS THE RIGHT TO A LONG WHITE BEARD,"I too, so had my dream and power. I too, have hesitated. I too, have found a new cure. I too, have had new life so long. Love is a child at a 6,000 years old. Love has the right to a long white beard and expenses.",0.13665347100001668,0.5922364639999955,0.36633383899999217,1.0952237740000044,0.008036784838416602,0.03483026812126889,0.021544613697179534,0.06441166665686503,1
45,mic_fileid_45_doa62_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.822625,278,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,5.3184407666050095,,text_fileid_45_doa278_spk1.txt,0.7073170731707317,29,41,4.623566299566855,6.220751367381964,1.5971850678151087,4.3806045928611335,5.324797826925569,0.9441932340644357,1.187213659286499,1.299708604812622,0.11249494552612305,ONE LADY HAD A FRIGHT FOR THE WIND BLEW THE END OF HER SHAWL WITHIN REACH OF A TIGER'S GREAT CLAW AND HE CLUTCHED IT TRYING TO DRAG HER NEARER THE SHAWL CAME OFF AND THE POOR LADY RAN AWAY SCREAMING,"One lady had a fright, which made her move and ended up which caused her to reduce the size of this great cloth, and he clutched it to find the great remover. She all came off, and she was clearly in an away screen.",0.13173883999999703,1.0254377949999878,0.2640635619999898,1.4212401969999746,0.00783105133711279,0.0609558731173041,0.015696929700328564,0.08448385415474545,1
46,mic_fileid_46_doa151_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.0385,189,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,-0.9510671036051122,,text_fileid_46_doa189_spk1.txt,1.2285714285714286,43,35,3.65891485732332,2.4986735696070457,-1.1602412877162744,2.468368670755345,-0.951053522708271,-3.4194221934636158,1.210951566696167,1.2271326780319214,0.016181111335754395,YOU'LL SEE THE ENGLISHEST LOOKING ENGLISHMAN YOU EVER SAT EYES ON OUTSIDE THE PAGES OF PUNCH TRYING TO TEAR MY OLD FASHIONED DOORBELL OUT BY THE ROOTS THAT'S YOUR BEST MAKE UP IS IT REMSEN,"You'll see that aimlessness to look at a person who ever set eyes on outside changes of time. You'll notice the crisis here by those vast and morbid eyes of yours. You intend to talk to the best of us, but you can't give me a call, so... It is the same thing.",0.12187391000000503,0.5829894480000064,0.2559673210000142,0.9608306790000256,0.007598834679053841,0.036349374816847364,0.015959554883562314,0.05990776437946352,1
